stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,17.782669,worst_time_per_person,6,99,1298,524,6,0,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,32.580881,low_utilization,6,91,919,439,6,1,1,1,15368,15368,120709,120709,95,95,0.00197
1,3,3,44.885623,land_reassignment,6,106,758,324,6,1,1,1,15358,15358,120668,120668,95,95,0.00194045
1,4,4,49.740491,related_routes,5,79,1152,193,5,0,0,0,15358,15358,120668,120668,95,95,0.0019113432500000001
1,5,5,66.969542,low_utilization,5,72,735,550,5,1,0,0,15358,15358,120668,120668,95,95,0.00188267310125
1,6,6,75.645657,low_utilization,5,66,841,282,5,1,0,0,15358,15358,120668,120668,95,95,0.00185443300473125
1,7,7,80.33644,land_reassignment,5,92,714,141,5,1,0,0,15358,15358,120668,120668,95,95,0.0018266165096602813
1,8,8,89.168433,random_routes,6,97,1026,294,6,1,0,0,15358,15358,120668,120668,95,95,0.0017992172620153772
1,9,9,107.84736,random_routes,5,85,689,324,5,1,0,0,15358,15358,120668,120668,95,95,0.0017722290030851465
1,10,10,123.31188,worst_time_per_person,5,82,1100,405,5,1,0,0,15358,15358,120668,120668,95,95,0.0017456455680388693
1,11,11,163.421466,low_utilization,6,94,1049,869,7,0,0,0,15358,15358,120668,120668,95,95,0.0017194608845182862
1,12,12,178.13845,random_routes,6,100,940,319,6,1,0,0,15358,15358,120668,120668,95,95,0.0016936689712505118
1,13,13,184.193356,land_reassignment,5,93,757,144,5,1,0,0,15358,15358,120668,120668,95,95,0.0016682639366817542
1,14,14,184.720691,land_reassignment,6,112,897,144,6,1,0,0,15358,15358,120668,120668,95,95,0.001643239977631528
1,15,15,199.588864,low_utilization,6,95,898,715,6,1,0,0,15358,15358,120668,120668,95,95,0.001618591377967055
1,16,16,203.363671,land_reassignment,5,87,741,144,5,1,0,0,15358,15358,120668,120668,95,95,0.001594312507297549
1,17,17,206.08105,low_utilization,5,70,703,312,5,1,0,0,15358,15358,120668,120668,95,95,0.001570397819688086
1,18,18,213.867905,low_utilization,5,70,824,381,5,1,0,0,15358,15358,120668,120668,95,95,0.0015468418523927646
1,19,19,222.828235,low_utilization,6,86,898,526,6,1,0,0,15358,15358,120668,120668,95,95,0.001523639224606873
1,20,20,229.14602,low_utilization,5,78,746,411,5,1,0,0,15358,15358,120668,120668,95,95,0.00150078463623777
1,21,21,244.195834,worst_time_per_person,6,94,1205,836,6,1,1,1,15358,15358,120568,120568,95,95,0.0014782728666942035
1,22,22,247.790697,worst_time_per_person,5,75,1060,371,5,1,1,1,15358,15358,120468,120468,95,95,0.0014560987736937903
1,23,23,251.746607,land_reassignment,5,88,761,144,5,1,1,1,15355,15355,120265,120265,95,95,0.0014342572920883834
1,24,24,260.322427,low_utilization,6,89,1100,484,6,1,0,0,15359,15355,120260,120265,95,95,0.0014127434327070576
1,25,25,266.678332,worst_time_per_person,6,96,1294,506,6,1,0,0,15390,15355,120979,120265,95,95,0.0013915522812164517
1,26,26,281.234242,low_utilization,6,95,1256,1103,6,1,1,0,15381,15355,120736,120265,95,95,0.0013706789969982049
1,27,27,286.748378,low_utilization,6,92,968,441,5,1,1,1,15342,15342,121644,121644,94,94,0.0013501188120432317
1,28,28,288.843694,land_reassignment,6,102,754,138,6,1,0,0,15342,15342,121644,121644,94,94,0.001329867029862583
1,29,29,290.506947,land_reassignment,6,96,707,81,6,1,0,0,15342,15342,121644,121644,94,94,0.0013099190244146442
1,30,30,293.655561,low_utilization,5,74,843,405,5,1,0,0,15342,15342,121644,121644,94,94,0.0012902702390484245
1,31,31,296.027249,land_reassignment,5,85,638,138,5,1,0,0,15342,15342,121644,121644,94,94,0.0012709161854626981
1,32,32,299.725899,worst_time_per_person,6,94,1243,345,6,0,0,0,15342,15342,121644,121644,94,94,0.0012518524426807576
1,33,33,304.798977,worst_time_per_person,6,95,1430,385,6,0,0,0,15342,15342,121644,121644,94,94,0.0012330746560405463
1,34,34,306.838272,land_reassignment,6,96,707,81,6,1,0,0,15342,15342,121644,121644,94,94,0.0012145785361999382
