stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
2,61,1,75.282041,low_utilization,3,1,0,0,15361,15361,120836,120836,95,95,0.002
2,62,2,75.612364,low_utilization,3,1,0,0,15361,15361,120836,120836,95,95,0.00197
2,63,3,78.477717,low_utilization,3,1,0,0,15361,15361,120836,120836,95,95,0.00194045
2,64,4,78.490161,land_reassignment,3,1,0,0,15361,15361,120836,120836,95,95,0.0019113432500000001
2,65,5,83.522774,related_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.00188267310125
2,66,6,84.356657,low_utilization,3,1,0,0,15361,15361,120836,120836,95,95,0.00185443300473125
2,67,7,84.644318,random_routes,4,1,0,0,15361,15361,120836,120836,95,95,0.0018266165096602813
2,68,8,87.853385,related_routes,3,1,1,1,15323,15323,120576,120576,95,95,0.0017992172620153772
2,69,9,89.320427,land_reassignment,4,1,0,0,15323,15323,120576,120576,95,95,0.0017722290030851465
2,70,10,89.369708,land_reassignment,3,1,0,0,15323,15323,120576,120576,95,95,0.0017456455680388693
2,71,11,90.268087,low_utilization,3,1,0,0,15323,15323,120576,120576,95,95,0.0017194608845182862
2,72,12,95.077835,worst_time_per_person,4,1,0,0,15323,15323,120576,120576,95,95,0.0016936689712505118
2,73,13,101.872158,low_utilization,4,1,0,0,15326,15323,120594,120576,95,95,0.0016682639366817542
2,74,14,107.313733,related_routes,3,1,0,0,15326,15323,120594,120576,95,95,0.001643239977631528
2,75,15,108.701642,random_routes,3,1,0,0,15326,15323,120594,120576,95,95,0.001618591377967055
2,76,16,113.901342,random_routes,4,1,0,0,15326,15323,120594,120576,95,95,0.001594312507297549
2,77,17,115.659012,related_routes,4,1,0,0,15326,15323,120594,120576,95,95,0.001570397819688086
2,78,18,117.992493,low_utilization,4,1,0,0,15326,15323,120594,120576,95,95,0.0015468418523927646
2,79,19,118.661525,related_routes,3,1,1,0,15326,15323,120314,120576,95,95,0.001523639224606873
2,80,20,118.682554,related_routes,3,1,0,0,15326,15323,120314,120576,95,95,0.00150078463623777
2,81,21,122.635754,related_routes,4,1,1,1,15307,15307,120287,120287,95,95,0.0014782728666942035
2,82,22,127.998761,random_routes,4,1,0,0,15307,15307,120287,120287,95,95,0.0014560987736937903
2,83,23,132.872446,random_routes,3,1,1,1,15307,15307,119924,119924,95,95,0.0014342572920883834
2,84,24,132.940033,related_routes,4,1,0,0,15307,15307,119924,119924,95,95,0.0014127434327070576
2,85,25,133.420301,worst_time_per_person,3,1,0,0,15307,15307,119924,119924,95,95,0.0013915522812164517
2,86,26,133.993098,related_routes,4,1,0,0,15307,15307,119924,119924,95,95,0.0013706789969982049
2,87,27,135.785967,related_routes,4,1,0,0,15307,15307,119924,119924,95,95,0.0013501188120432317
2,88,28,137.575769,related_routes,3,1,0,0,15307,15307,119924,119924,95,95,0.001329867029862583
2,89,29,137.626235,land_reassignment,3,1,0,0,15307,15307,119924,119924,95,95,0.0013099190244146442
2,90,30,137.641738,land_reassignment,4,1,0,0,15307,15307,119924,119924,95,95,0.0012902702390484245
2,91,31,141.702359,related_routes,4,1,0,0,15331,15307,119411,119924,95,95,0.0012709161854626981
2,92,32,141.747453,low_utilization,3,1,0,0,15331,15307,119411,119924,95,95,0.0012518524426807576
2,93,33,143.943442,random_routes,3,1,0,0,15331,15307,119411,119924,95,95,0.0012330746560405463
2,94,34,147.643948,related_routes,3,1,0,0,15331,15307,119411,119924,95,95,0.0012145785361999382
2,95,35,147.668454,related_routes,3,1,0,0,15331,15307,119411,119924,95,95,0.001196359858156939
2,96,36,148.929292,random_routes,3,1,0,0,15331,15307,119411,119924,95,95,0.001178414460284585
2,97,37,150.554697,random_routes,3,1,0,0,15331,15307,119411,119924,95,95,0.0011607382433803163
2,98,38,157.117577,random_routes,4,1,0,0,15331,15307,119411,119924,95,95,0.0011433271697296114
2,99,39,164.395221,random_routes,4,1,0,0,15331,15307,119411,119924,95,95,0.0011261772621836673
2,100,40,172.165987,random_routes,4,1,0,0,15331,15307,119411,119924,95,95,0.0011092846032509122
2,101,41,174.203004,random_routes,4,1,0,0,15331,15307,119411,119924,95,95,0.0010926453342021485
2,102,42,176.056994,random_routes,3,1,0,0,15331,15307,119411,119924,95,95,0.0010762556541891162
2,103,43,183.529825,low_utilization,4,1,0,0,15331,15307,119411,119924,95,95,0.0010601118193762794
2,104,44,185.168723,low_utilization,3,1,0,0,15331,15307,119411,119924,95,95,0.0010442101420856352
2,105,45,189.486293,random_routes,4,1,0,0,15331,15307,119411,119924,95,95,0.0010285469899543507
2,106,46,191.51478,related_routes,4,1,0,0,15331,15307,119411,119924,95,95,0.0010131187851050354
2,107,47,198.834416,related_routes,4,1,1,0,15313,15307,119401,119924,95,95,0.0009979220033284597
2,108,48,201.660875,random_routes,4,1,0,0,15313,15307,119401,119924,95,95,0.0009829531732785328
2,109,49,205.208703,worst_time_per_person,4,1,0,0,15342,15307,119199,119924,95,95,0.0009682088756793548
2,110,50,206.060024,random_routes,3,1,0,0,15342,15307,119199,119924,95,95,0.0009536857425441644
2,111,51,206.923581,low_utilization,3,1,0,0,15342,15307,119199,119924,95,95,0.0009393804564060019
2,112,52,207.390166,random_routes,3,1,1,0,15333,15307,119311,119924,95,95,0.0009252897495599119
2,113,53,209.103955,related_routes,3,1,1,0,15332,15307,119253,119924,95,95,0.0009114104033165132
2,114,54,213.82304,low_utilization,4,1,1,0,15322,15307,119343,119924,95,95,0.0008977392472667655
2,115,55,214.423516,related_routes,3,1,1,0,15322,15307,119336,119924,95,95,0.000884273158557764
2,116,56,215.354424,low_utilization,4,1,0,0,15322,15307,119336,119924,95,95,0.0008710090611793975
2,117,57,218.450277,related_routes,3,1,1,0,15321,15307,119311,119924,95,95,0.0008579439252617066
2,118,58,218.691924,related_routes,3,1,0,0,15321,15307,119311,119924,95,95,0.0008450747663827809
2,119,59,218.713052,related_routes,3,1,0,0,15321,15307,119311,119924,95,95,0.0008323986448870392
2,120,60,219.682548,low_utilization,4,1,0,0,15321,15307,119311,119924,95,95,0.0008199126652137336
