stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,14.212674,low_utilization,4,58,682,292,4,1,1,1,15357,15357,120538,120538,95,95,0.002
1,2,2,22.502515,low_utilization,4,58,571,215,4,1,0,0,15357,15357,120538,120538,95,95,0.00197
1,3,3,28.764869,low_utilization,4,56,535,219,4,1,0,0,15357,15357,120538,120538,95,95,0.00194045
1,4,4,38.584819,low_utilization,5,78,734,427,5,1,1,1,15357,15357,120469,120469,95,95,0.0019113432500000001
1,5,5,53.58101,worst_time_per_person,5,81,1074,486,5,1,0,0,15357,15357,120469,120469,95,95,0.00188267310125
1,6,6,56.99828,worst_time_per_person,4,58,877,118,4,1,0,0,15357,15357,120469,120469,95,95,0.00185443300473125
1,7,7,70.226539,land_reassignment,5,89,620,225,5,1,1,1,15347,15347,120428,120428,95,95,0.0018266165096602813
1,8,8,75.089416,land_reassignment,4,66,516,81,4,1,0,0,15347,15347,120428,120428,95,95,0.0017992172620153772
1,9,9,79.807149,land_reassignment,5,88,789,79,5,1,0,0,15347,15347,120428,120428,95,95,0.0017722290030851465
1,10,10,88.445395,random_routes,5,86,802,187,5,1,0,0,15347,15347,120428,120428,95,95,0.0017456455680388693
1,11,11,92.280586,land_reassignment,4,76,578,81,4,1,0,0,15347,15347,120428,120428,95,95,0.0017194608845182862
1,12,12,92.29784,land_reassignment,4,76,578,81,4,1,0,0,15347,15347,120428,120428,95,95,0.0016936689712505118
1,13,13,92.365877,land_reassignment,4,72,641,79,4,1,0,0,15347,15347,120428,120428,95,95,0.0016682639366817542
1,14,14,99.014084,land_reassignment,5,92,708,142,5,1,0,0,15347,15347,120428,120428,95,95,0.001643239977631528
1,15,15,107.821895,land_reassignment,5,87,814,225,5,1,0,0,15347,15347,120428,120428,95,95,0.001618591377967055
1,16,16,119.485681,random_routes,4,66,660,312,4,1,0,0,15347,15347,120428,120428,95,95,0.001594312507297549
1,17,17,119.547649,land_reassignment,5,92,708,142,5,1,0,0,15347,15347,120428,120428,95,95,0.001570397819688086
1,18,18,119.681572,land_reassignment,4,73,627,34,4,1,0,0,15347,15347,120428,120428,95,95,0.0015468418523927646
1,19,19,129.080031,low_utilization,5,74,935,195,5,1,0,0,15347,15347,120428,120428,95,95,0.001523639224606873
1,20,20,135.806202,related_routes,4,64,533,81,4,1,0,0,15347,15347,120428,120428,95,95,0.00150078463623777
1,21,21,153.934672,random_routes,5,86,776,429,5,1,0,0,15347,15347,120428,120428,95,95,0.0014782728666942035
1,22,22,165.2812,random_routes,5,88,808,308,5,1,0,0,15347,15347,120428,120428,95,95,0.0014560987736937903
1,23,23,178.141673,low_utilization,5,79,778,413,6,0,0,0,15347,15347,120428,120428,95,95,0.0014342572920883834
1,24,24,189.612797,random_routes,4,72,781,399,4,1,0,0,15347,15347,120428,120428,95,95,0.0014127434327070576
1,25,25,195.90879,related_routes,5,82,614,324,5,1,0,0,15347,15347,120440,120428,95,95,0.0013915522812164517
1,26,26,208.420649,low_utilization,5,76,902,528,5,0,0,0,15347,15347,120440,120428,95,95,0.0013706789969982049
1,27,27,227.252351,random_routes,4,66,708,431,4,1,0,0,15347,15347,120440,120428,95,95,0.0013501188120432317
1,28,28,232.459291,low_utilization,5,76,856,292,5,1,0,0,15361,15347,120566,120428,95,95,0.001329867029862583
1,29,29,253.87871,worst_time_per_person,5,82,1142,504,5,0,0,0,15361,15347,120566,120428,95,95,0.0013099190244146442
1,30,30,267.811208,low_utilization,5,80,751,433,5,1,1,0,15358,15347,120710,120428,95,95,0.0012902702390484245
1,31,31,271.58247,related_routes,4,67,468,144,4,1,0,0,15358,15347,120710,120428,95,95,0.0012709161854626981
1,32,32,274.573097,related_routes,4,64,743,219,4,1,0,0,15358,15347,120710,120428,95,95,0.0012518524426807576
1,33,33,279.699479,low_utilization,5,77,809,413,5,1,1,0,15347,15347,120868,120428,95,95,0.0012330746560405463
1,34,34,288.422066,low_utilization,5,70,715,423,5,1,0,0,15350,15347,120727,120428,95,95,0.0012145785361999382
1,35,35,298.795922,worst_time_per_person,5,81,1176,603,5,1,1,1,15340,15340,120645,120645,95,95,0.001196359858156939
1,36,36,301.198747,low_utilization,5,68,717,415,5,1,0,0,15340,15340,120645,120645,95,95,0.001178414460284585
1,37,37,311.431792,low_utilization,5,72,823,550,5,1,0,0,15340,15340,120645,120645,95,95,0.0011607382433803163
1,38,38,317.149234,low_utilization,5,73,799,399,5,1,0,0,15340,15340,120645,120645,95,95,0.0011433271697296114
1,39,39,326.062048,worst_time_per_person,5,77,1089,395,5,1,0,0,15340,15340,120645,120645,95,95,0.0011261772621836673
1,40,40,327.536112,random_routes,4,64,580,138,4,1,0,0,15340,15340,120645,120645,95,95,0.0011092846032509122
1,41,41,329.101922,related_routes,4,64,716,36,4,1,1,1,15340,15340,120085,120085,95,95,0.0010926453342021485
1,42,42,338.194551,low_utilization,4,65,651,550,4,1,0,0,15340,15340,120085,120085,95,95,0.0010762556541891162
1,43,43,343.105136,related_routes,4,59,650,81,4,0,0,0,15340,15340,120085,120085,95,95,0.0010601118193762794
1,44,44,354.911067,low_utilization,4,61,606,308,4,1,0,0,15340,15340,120085,120085,95,95,0.0010442101420856352
1,45,45,359.014554,low_utilization,4,55,515,314,4,1,0,0,15340,15340,120085,120085,95,95,0.0010285469899543507
