left,right,distance,consensus,airport,fuel,capacity,left_demand,right_demand,separate_seats,combined_seats,saved_seats,combined_utilization
F001,F024,0.8735849056603774,0.23871436012781846,0.8883018867924528,0.659622641509434,0.6722641509433962,42,29,74,71,3,1.0
F001,F025,0.7218867924528302,0.07853400852459914,0.649433962264151,0.7766037735849056,0.6722641509433962,42,26,71,68,3,1.0
F001,F026,0.9833962264150944,0.9294506967326246,0.9286792452830188,0.9328301886792453,0.6722641509433962,42,33,78,75,3,1.0
F001,F027,0.8320754716981132,0.23871436012781846,0.5739622641509434,0.2516981132075472,0.14735849056603773,42,35,78,78,0,0.9871794871794872
F001,F028,0.7143396226415094,0.4807360643988245,0.940377358490566,0.7766037735849056,0.4420754716981132,42,28,71,70,1,1.0
F001,F029,0.8026415094339623,0.23871436012781846,0.8377358490566038,0.7766037735849056,0.4420754716981132,42,24,67,66,1,1.0
F001,F030,0.7641509433962264,0.7765772544434841,0.3652830188679246,0.3007547169811321,0.6722641509433962,42,26,71,68,3,1.0
F001,F031,0.6052830188679246,0.07853400852459914,0.8694339622641509,0.35056603773584905,0.6722641509433962,42,29,74,71,3,1.0
F001,F032,0.580754716981132,0.07853400852459914,0.459622641509434,0.659622641509434,0.5615094339622642,42,30,74,72,2,1.0
F001,F033,0.9950943396226415,0.8643391615585597,0.9762264150943396,0.9864150943396226,0.4420754716981132,42,31,74,73,1,1.0
F001,F034,0.8871698113207547,0.7833559424529347,0.7860377358490566,0.659622641509434,0.5615094339622642,42,37,81,79,2,1.0
F001,F035,0.7026415094339622,0.07853400852459914,0.7090566037735849,0.659622641509434,0.7460377358490566,42,21,67,63,4,1.0
F001,F036,0.6581132075471698,0.07853400852459914,0.8249056603773585,0.7766037735849056,0.5615094339622642,42,42,86,84,2,1.0
F001,F037,0.11962264150943391,0.0,0.08301886792452828,0.2245283018867924,0.4420754716981132,42,28,71,70,1,1.0
F001,F038,0.3411320754716981,0.0,0.5920754716981131,0.5279245283018867,0.4420754716981132,42,31,74,73,1,1.0
F001,F039,0.40415094339622637,0.0,0.7467924528301887,0.8350943396226416,0.5615094339622642,42,34,78,76,2,1.0
F001,F040,0.1622641509433962,0.0,0.11698113207547167,0.3886792452830189,0.5615094339622642,42,27,71,69,2,1.0
F001,F041,0.24792452830188683,0.0,0.36754716981132074,0.459622641509434,0.7460377358490566,42,21,67,63,4,1.0
F001,F042,0.12566037735849056,0.0,0.07207547169811324,0.3007547169811321,0.6722641509433962,42,26,71,68,3,1.0
F001,F043,0.24,0.0,0.23547169811320756,0.459622641509434,0.5615094339622642,42,30,74,72,2,1.0
F001,F044,0.20301886792452828,0.0,0.18339622641509434,0.5279245283018867,0.5615094339622642,42,34,78,76,2,1.0
F001,F045,0.2788679245283019,0.0,0.540377358490566,0.6003773584905661,0.14735849056603773,42,35,78,78,0,0.9871794871794872
F001,F046,0.5215094339622641,0.0,0.8283018867924529,0.8784905660377358,0.789622641509434,42,20,67,62,5,1.0
F001,F047,0.5316981132075471,0.0,0.8283018867924529,0.8784905660377358,0.23188679245283017,42,23,67,66,1,0.9848484848484849
F001,F048,0.3833962264150943,0.0,0.6709433962264151,0.6003773584905661,0.4420754716981132,42,32,75,74,1,1.0
F001,F049,0.4777358490566038,0.0,0.8120754716981132,0.8784905660377358,0.6722641509433962,42,33,78,75,3,1.0
F001,F050,0.08226415094339623,0.0,0.02490566037735853,0.42188679245283023,0.5615094339622642,42,27,71,69,2,1.0
F001,F051,0.31509433962264155,0.0,0.4154716981132075,0.6003773584905661,0.6722641509433962,42,33,78,75,3,1.0
F001,F052,0.43018867924528303,0.0,0.6962264150943396,0.6003773584905661,0.5615094339622642,42,27,71,69,2,1.0
F002,F003,0.860754716981132,0.9294506967326246,0.6962264150943396,0.5279245283018867,0.5615094339622642,45,19,66,64,2,1.0
F002,F004,0.9460377358490566,1.0,0.7860377358490566,0.5279245283018867,0.6722641509433962,45,27,75,72,3,1.0
F002,F005,0.5150943396226415,0.32148366584147414,0.5313207547169811,0.42188679245283023,0.6722641509433962,45,27,75,72,3,1.0
F002,F006,0.9030188679245283,1.0,0.8573584905660377,0.6988679245283018,0.6722641509433962,45,34,82,79,3,1.0
F002,F007,0.9566037735849057,1.0,0.8883018867924528,0.9328301886792453,0.5615094339622642,45,28,75,73,2,1.0
F002,F008,0.7762264150943397,0.8586958855927248,0.999245283018868,0.9592452830188679,0.7460377358490566,45,22,71,67,4,1.0
F002,F009,0.6799999999999999,0.546570044746234,0.3460377358490566,0.12943396226415094,0.6722641509433962,45,27,75,72,3,1.0
F002,F010,0.8483018867924528,0.9294506967326246,0.9947169811320755,0.9328301886792453,0.5615094339622642,45,31,78,76,2,1.0
F002,F011,0.6826415094339623,0.546570044746234,0.780377358490566,0.3886792452830189,0.7460377358490566,45,29,78,74,4,1.0
F002,F012,0.4966037735849057,0.32148366584147414,0.7916981132075471,0.6988679245283018,0.6722641509433962,45,34,82,79,3,1.0
F002,F013,0.8026415094339623,1.0,0.3143396226415094,0.8350943396226416,0.5615094339622642,45,31,78,76,2,1.0
F002,F014,0.6052830188679246,0.32148366584147414,0.3109433962264151,0.10528301886792457,0.5615094339622642,45,28,75,73,2,1.0
F002,F015,0.5966037735849057,0.32148366584147414,0.5800000000000001,0.42188679245283023,0.6722641509433962,45,23,71,68,3,1.0
F002,F016,0.45547169811320753,0.242949657316875,0.3815094339622641,0.10528301886792457,0.789622641509434,45,25,75,70,5,1.0
F002,F017,0.48716981132075476,0.32148366584147414,0.23094339622641513,0.10528301886792457,0.6722641509433962,45,27,75,72,3,1.0
F002,F018,0.46566037735849053,0.32148366584147414,0.5686792452830189,0.2245283018867924,0.6722641509433962,45,37,85,82,3,1.0
F002,F019,0.3479245283018868,0.242949657316875,0.5984905660377359,0.6988679245283018,0.5615094339622642,45,44,91,89,2,1.0
F002,F020,0.4143396226415095,0.242949657316875,0.2939622641509434,0.10528301886792457,0.6722641509433962,45,46,94,91,3,1.0
F002,F021,0.22754716981132073,0.0,0.6433962264150943,0.459622641509434,0.5615094339622642,45,51,98,96,2,1.0
F002,F022,0.3833962264150943,0.242949657316875,0.49283018867924533,0.2245283018867924,0.6722641509433962,45,46,94,91,3,1.0
F002,F023,0.13132075471698113,0.0,0.659245283018868,0.7766037735849056,0.789622641509434,45,25,75,70,5,1.0
F002,F024,0.2841509433962264,0.080983219105625,0.6377358490566039,0.3007547169811321,0.7460377358490566,45,29,78,74,4,1.0
F002,F025,0.23396226415094334,0.0,0.4286792452830188,0.42188679245283023,0.7460377358490566,45,26,75,71,4,1.0
F002,F026,0.4256603773584906,0.242949657316875,0.6709433962264151,0.6988679245283018,0.7460377358490566,45,33,82,78,4,1.0
F002,F027,0.29471698113207545,0.080983219105625,0.3815094339622641,0.09320754716981128,0.5615094339622642,45,35,82,80,2,1.0
F002,F028,0.6373584905660377,0.546570044746234,0.9694339622641509,0.9328301886792453,0.5615094339622642,45,28,75,73,2,1.0
F002,F029,0.2554716981132076,0.080983219105625,0.5920754716981131,0.42188679245283023,0.5615094339622642,45,24,71,69,2,1.0
F002,F030,0.5569811320754716,0.32148366584147414,0.2637735849056604,0.10528301886792457,0.7460377358490566,45,26,75,71,4,1.0
F002,F031,0.15433962264150947,0.0,0.6890566037735849,0.3886792452830189,0.7460377358490566,45,29,78,74,4,1.0
F002,F032,0.12943396226415094,0.0,0.6079245283018868,0.7766037735849056,0.6722641509433962,45,30,78,75,3,1.0
F002,F033,0.3362264150943396,0.242949657316875,0.8520754716981132,0.7766037735849056,0.5615094339622642,45,31,78,76,2,1.0
F002,F034,0.2686792452830189,0.242949657316875,0.8520754716981132,0.7766037735849056,0.6722641509433962,45,37,85,82,3,1.0
F002,F035,0.18377358490566043,0.0,0.7539622641509434,0.7766037735849056,0.789622641509434,45,21,71,66,5,1.0
F002,F036,0.1924528301886792,0.0,0.5739622641509434,0.42188679245283023,0.6722641509433962,45,42,90,87,3,1.0
F002,F037,0.005660377358490565,0.0,0.11433962264150943,0.5279245283018867,0.5615094339622642,45,28,75,73,2,1.0
F002,F038,0.06188679245283024,0.0,0.5181132075471698,0.6003773584905661,0.5615094339622642,45,31,78,76,2,1.0
F002,F039,0.09207547169811325,0.0,0.49283018867924533,0.6003773584905661,0.6722641509433962,45,34,82,79,3,1.0
F002,F040,0.012830188679245236,0.0,0.15396226415094338,0.7256603773584906,0.6722641509433962,45,27,75,72,3,1.0
F002,F041,0.03471698113207544,0.0,0.3886792452830189,0.7256603773584906,0.789622641509434,45,21,71,66,5,1.0
F002,F042,0.005660377358490565,0.0,0.099622641509434,0.659622641509434,0.7460377358490566,45,26,75,71,4,1.0
F002,F043,0.02943396226415096,0.0,0.32188679245283014,0.7256603773584906,0.6722641509433962,45,30,78,75,3,1.0
F002,F044,0.021886792452830206,0.0,0.2366037735849057,0.6003773584905661,0.6722641509433962,45,34,82,79,3,1.0
F002,F045,0.04603773584905657,0.0,0.4660377358490566,0.8350943396226416,0.5615094339622642,45,35,82,80,2,1.0
F002,F046,0.13132075471698113,0.0,0.5611320754716982,0.5279245283018867,0.5794339622641509,45,20,71,66,5,0.9848484848484849
F002,F047,0.12566037735849056,0.0,0.6433962264150943,0.5279245283018867,0.6722641509433962,45,23,71,68,3,1.0
F002,F048,0.07509433962264156,0.0,0.5860377358490566,0.8350943396226416,0.24301886792452826,45,32,79,78,1,0.9871794871794872
F002,F049,0.11207547169811316,0.0,0.6033962264150943,0.5279245283018867,0.7460377358490566,45,33,82,78,4,1.0
F002,F050,0.0007547169811320531,0.0,0.03924528301886787,0.6988679245283018,0.6722641509433962,45,27,75,72,3,1.0
F002,F051,0.04981132075471695,0.0,0.43849056603773584,0.8350943396226416,0.7460377358490566,45,33,82,78,4,1.0
F002,F052,0.08867924528301885,0.0,0.6079245283018868,0.8350943396226416,0.6722641509433962,45,27,75,72,3,1.0
F003,F004,0.980754716981132,0.9294506967326246,0.9762264150943396,0.9864150943396226,0.05094339622641508,19,27,47,47,0,0.9787234042553191
F003,F005,0.6826415094339623,0.32148366584147414,0.9350943396226415,0.9328301886792453,0.05094339622641508,19,27,47,47,0,0.9787234042553191
F003,F006,0.8935849056603774,0.9294506967326246,0.459622641509434,0.459622641509434,0.07377358490566038,19,34,54,54,0,0.9814814814814815
F003,F007,0.8833962264150943,0.9294506967326246,0.4883018867924528,0.659622641509434,0.34641509433962264,19,28,47,47,0,1.0
F003,F008,0.9233962264150943,0.9292451888601003,0.6890566037735849,0.6003773584905661,0.04207547169811321,19,22,43,43,0,0.9534883720930233
F003,F009,0.8833962264150943,0.546570044746234,0.6709433962264151,0.6003773584905661,0.05094339622641508,19,27,47,47,0,0.9787234042553191
F003,F010,0.9660377358490566,1.0,0.7467924528301887,0.659622641509434,0.34641509433962264,19,31,50,50,0,1.0
F003,F011,0.8781132075471698,0.6171193480136096,0.9792452830188679,0.6003773584905661,0.5615094339622642,19,29,50,48,2,1.0
F003,F012,0.6622641509433962,0.32148366584147414,0.9584905660377359,0.7766037735849056,0.07377358490566038,19,34,54,54,0,0.9814814814814815
F003,F013,0.7143396226415094,0.9294506967326246,0.19056603773584901,0.2516981132075472,0.34641509433962264,19,31,50,50,0,1.0
F003,F014,0.7875471698113208,0.32148366584147414,0.5920754716981131,0.5279245283018867,0.34641509433962264,19,28,47,47,0,1.0
F003,F015,0.7811320754716982,0.32148366584147414,0.9667924528301887,0.9328301886792453,0.047169811320754707,19,23,43,43,0,0.9767441860465116
F003,F016,0.6177358490566038,0.242949657316875,0.7467924528301887,0.5279245283018867,0.6722641509433962,19,25,47,44,3,1.0
F003,F017,0.6550943396226415,0.32148366584147414,0.3932075471698113,0.5279245283018867,0.05094339622641508,19,27,47,47,0,0.9787234042553191
F003,F018,0.6328301886792453,0.32148366584147414,0.940377358490566,0.7766037735849056,0.4420754716981132,19,37,57,56,1,1.0
F003,F019,0.4966037735849057,0.242949657316875,0.8943396226415095,0.7766037735849056,0.34641509433962264,19,44,63,63,0,1.0
F003,F020,0.5735849056603773,0.242949657316875,0.5547169811320755,0.5279245283018867,0.13622641509433964,19,46,66,66,0,0.9848484848484849
F003,F021,0.3362264150943396,0.0,0.8071698113207547,0.6003773584905661,0.34641509433962264,19,51,70,70,0,1.0
F003,F022,0.5418867924528301,0.242949657316875,0.8758490566037735,0.7766037735849056,0.13622641509433964,19,46,66,66,0,0.9848484848484849
F003,F023,0.21584905660377363,0.0,0.4660377358490566,0.3007547169811321,0.6722641509433962,19,25,47,44,3,1.0
F003,F024,0.4143396226415095,0.080983219105625,0.8626415094339622,0.459622641509434,0.5615094339622642,19,29,50,48,2,1.0
F003,F025,0.3433962264150944,0.0,0.72,0.5279245283018867,0.044339622641509424,19,26,47,47,0,0.9574468085106383
F003,F026,0.5901886792452831,0.242949657316875,0.9528301886792453,0.7766037735849056,0.5615094339622642,19,33,54,52,2,1.0
F003,F027,0.42792452830188676,0.080983219105625,0.7467924528301887,0.459622641509434,0.34641509433962264,19,35,54,54,0,1.0
F003,F028,0.8026415094339623,0.6171193480136096,0.8026415094339623,0.659622641509434,0.34641509433962264,19,28,47,47,0,1.0
F003,F029,0.3766037735849057,0.080983219105625,0.8166037735849057,0.5279245283018867,0.34641509433962264,19,24,43,43,0,1.0
F003,F030,0.7366037735849056,0.32148366584147414,0.49283018867924533,0.5279245283018867,0.044339622641509424,19,26,47,47,0,0.9574468085106383
F003,F031,0.24226415094339626,0.0,0.659245283018868,0.2245283018867924,0.5615094339622642,19,29,50,48,2,1.0
F003,F032,0.21320754716981127,0.0,0.35245283018867923,0.3007547169811321,0.059245283018867945,19,30,50,50,0,0.98
F003,F033,0.4826415094339622,0.242949657316875,0.8520754716981132,0.7766037735849056,0.34641509433962264,19,31,50,50,0,1.0
F003,F034,0.3905660377358491,0.242949657316875,0.6173584905660378,0.3007547169811321,0.4420754716981132,19,37,57,56,1,1.0
F003,F035,0.28113207547169816,0.0,0.5464150943396227,0.3007547169811321,0.6722641509433962,19,21,43,40,3,1.0
F003,F036,0.28943396226415097,0.0,0.7415094339622641,0.5279245283018867,0.11716981132075471,19,42,62,62,0,0.9838709677419355
F003,F037,0.020000000000000018,0.0,0.06830188679245286,0.10528301886792457,0.34641509433962264,19,28,47,47,0,1.0
F003,F038,0.11622641509433962,0.0,0.42000000000000004,0.3007547169811321,0.34641509433962264,19,31,50,50,0,1.0
F003,F039,0.1622641509433962,0.0,0.6079245283018868,0.6003773584905661,0.07377358490566038,19,34,54,54,0,0.9814814814814815
F003,F040,0.030943396226415065,0.0,0.099622641509434,0.20226415094339623,0.05094339622641508,19,27,47,47,0,0.9787234042553191
F003,F041,0.07018867924528305,0.0,0.2969811320754717,0.2516981132075472,0.6722641509433962,19,21,43,40,3,1.0
F003,F042,0.021132075471698153,0.0,0.05320754716981135,0.16150943396226414,0.044339622641509424,19,26,47,47,0,0.9574468085106383
F003,F043,0.06452830188679248,0.0,0.19622641509433958,0.2516981132075472,0.059245283018867945,19,30,50,50,0,0.98
F003,F044,0.046792452830188624,0.0,0.15169811320754722,0.3007547169811321,0.07377358490566038,19,34,54,54,0,0.9814814814814815
F003,F045,0.08867924528301885,0.0,0.37584905660377355,0.35056603773584905,0.34641509433962264,19,35,54,54,0,1.0
F003,F046,0.21584905660377363,0.0,0.6822641509433962,0.5279245283018867,0.37207547169811317,19,20,43,40,3,0.975
F003,F047,0.2075471698113207,0.0,0.6211320754716981,0.5279245283018867,0.047169811320754707,19,23,43,43,0,0.9767441860465116
F003,F048,0.13735849056603777,0.0,0.48226415094339625,0.35056603773584905,0.34641509433962264,19,32,51,51,0,1.0
F003,F049,0.18830188679245285,0.0,0.6033962264150943,0.5279245283018867,0.5615094339622642,19,33,54,52,2,1.0
F003,F050,0.009811320754717023,0.0,0.016603773584905612,0.2245283018867924,0.05094339622641508,19,27,47,47,0,0.9787234042553191
F003,F051,0.09547169811320755,0.0,0.32188679245283014,0.35056603773584905,0.5615094339622642,19,33,54,52,2,1.0
F003,F052,0.1569811320754717,0.0,0.4996226415094339,0.35056603773584905,0.05094339622641508,19,27,47,47,0,0.9787234042553191
F004,F005,0.6177358490566038,0.32148366584147414,0.8456603773584905,0.9328301886792453,0.5615094339622642,27,27,56,54,2,1.0
F004,F006,0.9158490566037736,1.0,0.540377358490566,0.459622641509434,0.21283018867924525,27,34,63,62,1,0.9838709677419355
F004,F007,0.9324528301886792,1.0,0.5611320754716982,0.659622641509434,0.4420754716981132,27,28,56,55,1,1.0
F004,F008,0.8656603773584906,0.8586958855927248,0.780377358490566,0.6003773584905661,0.27433962264150946,27,22,52,50,2,0.98
F004,F009,0.8026415094339623,0.546570044746234,0.5800000000000001,0.6003773584905661,0.5615094339622642,27,27,56,54,2,1.0
F004,F010,0.9415094339622642,0.9294506967326246,0.8324528301886792,0.659622641509434,0.09433962264150947,27,31,59,59,0,0.9830508474576272
F004,F011,0.7966037735849056,0.546570044746234,0.9969811320754717,0.6003773584905661,0.6722641509433962,27,29,59,56,3,1.0
F004,F012,0.5966037735849057,0.32148366584147414,0.9694339622641509,0.7766037735849056,0.21283018867924525,27,34,63,62,1,0.9838709677419355
F004,F013,0.7483018867924529,1.0,0.21509433962264146,0.2516981132075472,0.09433962264150947,27,31,59,59,0,0.9830508474576272
F004,F014,0.7109433962264151,0.32148366584147414,0.5135849056603774,0.5279245283018867,0.4420754716981132,27,28,56,55,1,1.0
F004,F015,0.7026415094339622,0.32148366584147414,0.9116981132075471,0.9328301886792453,0.5615094339622642,27,23,52,50,2,1.0
F004,F016,0.5547169811320755,0.242949657316875,0.6543396226415095,0.5279245283018867,0.7460377358490566,27,25,56,52,4,1.0
F004,F017,0.5932075471698113,0.32148366584147414,0.3426415094339622,0.5279245283018867,0.5615094339622642,27,27,56,54,2,1.0
F004,F018,0.5664150943396227,0.32148366584147414,0.9007547169811321,0.7766037735849056,0.5615094339622642,27,37,66,64,2,1.0
F004,F019,0.4320754716981132,0.242949657316875,0.8520754716981132,0.7766037735849056,0.4420754716981132,27,44,72,71,1,1.0
F004,F020,0.5105660377358491,0.242949657316875,0.4766037735849057,0.5279245283018867,0.5615094339622642,27,46,75,73,2,1.0
F004,F021,0.28943396226415097,0.0,0.7656603773584906,0.6003773584905661,0.4420754716981132,27,51,79,78,1,1.0
F004,F022,0.4777358490566038,0.242949657316875,0.8026415094339623,0.7766037735849056,0.5615094339622642,27,46,75,73,2,1.0
F004,F023,0.18150943396226416,0.0,0.5464150943396227,0.3007547169811321,0.7460377358490566,27,25,56,52,4,1.0
F004,F024,0.3581132075471698,0.080983219105625,0.8215094339622642,0.459622641509434,0.6722641509433962,27,29,59,56,3,1.0
F004,F025,0.29471698113207545,0.0,0.6709433962264151,0.5279245283018867,0.2888679245283019,27,26,56,54,2,0.9814814814814815
F004,F026,0.5173584905660378,0.242949657316875,0.9309433962264151,0.7766037735849056,0.6722641509433962,27,33,63,60,3,1.0
F004,F027,0.3766037735849057,0.080983219105625,0.6543396226415095,0.459622641509434,0.4420754716981132,27,35,63,62,1,1.0
F004,F028,0.7335849056603774,0.546570044746234,0.8943396226415095,0.659622641509434,0.4420754716981132,27,28,56,55,1,1.0
F004,F029,0.32716981132075473,0.080983219105625,0.7754716981132075,0.5279245283018867,0.4420754716981132,27,24,52,51,1,1.0
F004,F030,0.6664150943396226,0.32148366584147414,0.42000000000000004,0.5279245283018867,0.2888679245283019,27,26,56,54,2,0.9814814814814815
F004,F031,0.20377358490566033,0.0,0.6762264150943396,0.2245283018867924,0.6722641509433962,27,29,59,56,3,1.0
F004,F032,0.1773584905660377,0.0,0.40452830188679245,0.3007547169811321,0.5615094339622642,27,30,59,57,2,1.0
F004,F033,0.4207547169811321,0.242949657316875,0.8758490566037735,0.7766037735849056,0.09433962264150947,27,31,59,59,0,0.9830508474576272
F004,F034,0.33886792452830183,0.242949657316875,0.7143396226415094,0.3007547169811321,0.5615094339622642,27,37,66,64,2,1.0
F004,F035,0.24,0.0,0.6249056603773585,0.3007547169811321,0.7460377358490566,27,21,52,48,4,1.0
F004,F036,0.2513207547169811,0.0,0.7030188679245283,0.5279245283018867,0.5615094339622642,27,42,71,69,2,1.0
F004,F037,0.014716981132075424,0.0,0.07547169811320753,0.10528301886792457,0.4420754716981132,27,28,56,55,1,1.0
F004,F038,0.09094339622641512,0.0,0.4320754716981132,0.3007547169811321,0.09433962264150947,27,31,59,59,0,0.9830508474576272
F004,F039,0.1335849056603774,0.0,0.5984905660377359,0.6003773584905661,0.21283018867924525,27,34,63,62,1,0.9838709677419355
F004,F040,0.02490566037735853,0.0,0.11056603773584905,0.20226415094339623,0.5615094339622642,27,27,56,54,2,1.0
F004,F041,0.05320754716981135,0.0,0.33509433962264146,0.2516981132075472,0.7460377358490566,27,21,52,48,4,1.0
F004,F042,0.014716981132075424,0.0,0.06452830188679248,0.16150943396226414,0.2888679245283019,27,26,56,54,2,0.9814814814814815
F004,F043,0.04830188679245284,0.0,0.22075471698113203,0.2516981132075472,0.5615094339622642,27,30,59,57,2,1.0
F004,F044,0.03622641509433966,0.0,0.16415094339622638,0.3007547169811321,0.21283018867924525,27,34,63,62,1,0.9838709677419355
F004,F045,0.07132075471698118,0.0,0.3932075471698113,0.35056603773584905,0.4420754716981132,27,35,63,62,1,1.0
F004,F046,0.18150943396226416,0.0,0.6822641509433962,0.5279245283018867,0.789622641509434,27,20,52,47,5,1.0
F004,F047,0.17509433962264154,0.0,0.6433962264150943,0.5279245283018867,0.5615094339622642,27,23,52,50,2,1.0
F004,F048,0.11358490566037738,0.0,0.4996226415094339,0.35056603773584905,0.4420754716981132,27,32,60,59,1,1.0
F004,F049,0.1569811320754717,0.0,0.6211320754716981,0.5279245283018867,0.6722641509433962,27,33,63,60,3,1.0
F004,F050,0.00452830188679243,0.0,0.021132075471698153,0.2245283018867924,0.5615094339622642,27,27,56,54,2,1.0
F004,F051,0.07509433962264156,0.0,0.36377358490566036,0.35056603773584905,0.6722641509433962,27,33,63,60,3,1.0
F004,F052,0.12754716981132075,0.0,0.5181132075471698,0.35056603773584905,0.5615094339622642,27,27,56,54,2,1.0
F005,F006,0.5932075471698113,0.32148366584147414,0.349811320754717,0.459622641509434,0.21283018867924525,27,34,63,62,1,0.9838709677419355
F005,F007,0.5569811320754716,0.32148366584147414,0.3618867924528302,0.5279245283018867,0.4420754716981132,27,28,56,55,1,1.0
F005,F008,0.7271698113207548,0.32148366584147414,0.5256603773584906,0.459622641509434,0.27433962264150946,27,22,52,50,2,0.98
F005,F009,0.8418867924528302,0.5592700729234237,0.8456603773584905,0.6003773584905661,0.5615094339622642,27,27,56,54,2,1.0
F005,F010,0.6750943396226415,0.32148366584147414,0.5686792452830189,0.5279245283018867,0.09433962264150947,27,31,59,59,0,0.9830508474576272
F005,F011,0.8535849056603774,0.5592700729234237,0.8520754716981132,0.6988679245283018,0.6722641509433962,27,29,59,56,3,1.0
F005,F012,0.9883018867924528,1.0,0.8377358490566038,0.8784905660377358,0.21283018867924525,27,34,63,62,1,0.9838709677419355
F005,F013,0.46188679245283015,0.32148366584147414,0.15773584905660376,0.20226415094339623,0.09433962264150947,27,31,59,59,0,0.9830508474576272
F005,F014,0.9283018867924528,0.7843564518281836,0.7656603773584906,0.659622641509434,0.4420754716981132,27,28,56,55,1,1.0
F005,F015,0.9694339622641509,0.7843564518281836,0.9909433962264151,0.9864150943396226,0.5615094339622642,27,23,52,50,2,1.0
F005,F016,0.9694339622641509,0.9214659914754009,0.9226415094339623,0.659622641509434,0.7460377358490566,27,25,56,52,4,1.0
F005,F017,0.9158490566037736,0.9294506967326246,0.5256603773584906,0.659622641509434,0.5615094339622642,27,27,56,54,2,1.0
F005,F018,0.9916981132075472,1.0,0.9947169811320755,0.8784905660377358,0.5615094339622642,27,37,66,64,2,1.0
F005,F019,0.8279245283018868,0.7152558497665851,0.9641509433962264,0.8784905660377358,0.4420754716981132,27,44,72,71,1,1.0
F005,F020,0.8984905660377358,0.9214659914754009,0.7283018867924529,0.659622641509434,0.5615094339622642,27,46,75,73,2,1.0
F005,F021,0.6147169811320754,0.0,0.8694339622641509,0.6003773584905661,0.4420754716981132,27,51,79,78,1,1.0
F005,F022,0.890188679245283,0.9214659914754009,0.9792452830188679,0.8784905660377358,0.5615094339622642,27,46,75,73,2,1.0
F005,F023,0.4407547169811321,0.0,0.35245283018867923,0.3007547169811321,0.7460377358490566,27,25,56,52,4,1.0
F005,F024,0.7218867924528302,0.16018035160321933,0.9324528301886792,0.6003773584905661,0.6722641509433962,27,29,59,56,3,1.0
F005,F025,0.6147169811320754,0.0,0.8694339622641509,0.659622641509434,0.2888679245283019,27,26,56,54,2,0.9814814814814815
F005,F026,0.9535849056603773,0.9214659914754009,0.9471698113207547,0.8784905660377358,0.6722641509433962,27,33,63,60,3,1.0
F005,F027,0.730566037735849,0.16018035160321933,0.9116981132075471,0.6003773584905661,0.4420754716981132,27,35,63,62,1,1.0
F005,F028,0.870188679245283,0.5592700729234237,0.6249056603773585,0.5279245283018867,0.4420754716981132,27,28,56,55,1,1.0
F005,F029,0.6720754716981132,0.16018035160321933,0.9226415094339623,0.659622641509434,0.4420754716981132,27,24,52,51,1,1.0
F005,F030,0.9369811320754717,0.8551112629680833,0.649433962264151,0.659622641509434,0.2888679245283019,27,26,56,54,2,0.9814814814814815
F005,F031,0.4777358490566038,0.0,0.659245283018868,0.3007547169811321,0.6722641509433962,27,29,59,56,3,1.0
F005,F032,0.4358490566037736,0.0,0.28113207547169816,0.3007547169811321,0.5615094339622642,27,30,59,57,2,1.0
F005,F033,0.8094339622641509,0.7152558497665851,0.6762264150943396,0.7766037735849056,0.09433962264150947,27,31,59,59,0,0.9830508474576272
F005,F034,0.6973584905660377,0.6342726306609602,0.4660377358490566,0.3007547169811321,0.5615094339622642,27,37,66,64,2,1.0
F005,F035,0.5460377358490567,0.0,0.40452830188679245,0.3007547169811321,0.7460377358490566,27,21,52,48,4,1.0
F005,F036,0.5460377358490567,0.0,0.8520754716981132,0.659622641509434,0.5615094339622642,27,42,71,69,2,1.0
F005,F037,0.07811320754716977,0.0,0.04792452830188676,0.08754716981132071,0.4420754716981132,27,28,56,55,1,1.0
F005,F038,0.2622641509433963,0.0,0.3584905660377359,0.3007547169811321,0.09433962264150947,27,31,59,59,0,0.9830508474576272
F005,F039,0.32716981132075473,0.0,0.6377358490566039,0.459622641509434,0.21283018867924525,27,34,63,62,1,0.9838709677419355
F005,F040,0.10830188679245278,0.0,0.0777358490566038,0.16150943396226414,0.5615094339622642,27,27,56,54,2,1.0
F005,F041,0.1856603773584906,0.0,0.2366037735849057,0.20226415094339623,0.7460377358490566,27,21,52,48,4,1.0
F005,F042,0.0811320754716981,0.0,0.037735849056603765,0.10528301886792457,0.2888679245283019,27,26,56,54,2,0.9814814814814815
F005,F043,0.17433962264150948,0.0,0.15924528301886798,0.20226415094339623,0.5615094339622642,27,30,59,57,2,1.0
F005,F044,0.1452830188679245,0.0,0.12339622641509429,0.3007547169811321,0.21283018867924525,27,34,63,62,1,0.9838709677419355
F005,F045,0.21584905660377363,0.0,0.3479245283018868,0.2516981132075472,0.4420754716981132,27,35,63,62,1,1.0
F005,F046,0.4256603773584906,0.0,0.72,0.5279245283018867,0.789622641509434,27,20,52,47,5,1.0
F005,F047,0.4207547169811321,0.0,0.6543396226415095,0.5279245283018867,0.5615094339622642,27,23,52,50,2,1.0
F005,F048,0.29471698113207545,0.0,0.48226415094339625,0.2516981132075472,0.4420754716981132,27,32,60,59,1,1.0
F005,F049,0.3796226415094339,0.0,0.630943396226415,0.5279245283018867,0.6722641509433962,27,33,63,60,3,1.0
F005,F050,0.04830188679245284,0.0,0.007547169811320753,0.18452830188679248,0.5615094339622642,27,27,56,54,2,1.0
