stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,12.503886,worst_time_per_person,3,50,773,124,3,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,20.362351,low_utilization,2,26,283,75,2,1,0,0,15371,15371,120870,120870,95,95,0.00197
1,3,3,29.407787,land_reassignment,2,35,261,81,2,1,1,1,15361,15361,120836,120836,95,95,0.00194045
1,4,4,40.827456,land_reassignment,3,54,428,79,3,1,0,0,15361,15361,120836,120836,95,95,0.0019113432500000001
1,5,5,66.400466,random_routes,3,52,416,77,3,1,0,0,15361,15361,120836,120836,95,95,0.00188267310125
1,6,6,66.42928,related_routes,2,32,368,9,2,1,0,0,15361,15361,120836,120836,95,95,0.00185443300473125
1,7,7,70.078274,random_routes,3,54,459,71,3,1,0,0,15361,15361,120836,120836,95,95,0.0018266165096602813
1,8,8,70.81267,worst_time_per_person,3,50,761,124,3,1,0,0,15361,15361,120836,120836,95,95,0.0017992172620153772
1,9,9,72.732829,low_utilization,2,30,317,71,2,1,0,0,15361,15361,120836,120836,95,95,0.0017722290030851465
1,10,10,78.854626,related_routes,3,47,445,81,3,1,0,0,15361,15361,120836,120836,95,95,0.0017456455680388693
1,11,11,81.526473,low_utilization,2,27,419,63,2,1,0,0,15361,15361,120836,120836,95,95,0.0017194608845182862
1,12,12,94.240083,related_routes,3,51,343,81,3,1,1,1,15361,15361,120829,120829,95,95,0.0016936689712505118
1,13,13,114.188421,random_routes,3,50,517,201,3,1,0,0,15361,15361,120829,120829,95,95,0.0016682639366817542
1,14,14,116.121741,land_reassignment,2,38,300,9,2,1,0,0,15361,15361,120829,120829,95,95,0.001643239977631528
1,15,15,116.184382,land_reassignment,2,38,296,9,2,1,0,0,15361,15361,120829,120829,95,95,0.001618591377967055
1,16,16,116.317333,land_reassignment,2,38,564,34,2,1,0,0,15361,15361,120829,120829,95,95,0.001594312507297549
1,17,17,129.443657,random_routes,3,52,443,134,3,1,0,0,15361,15361,120829,120829,95,95,0.001570397819688086
1,18,18,130.843615,random_routes,3,54,456,71,3,1,0,0,15361,15361,120829,120829,95,95,0.0015468418523927646
1,19,19,130.890778,worst_time_per_person,2,35,517,124,2,1,0,0,15361,15361,120829,120829,95,95,0.001523639224606873
1,20,20,131.457859,low_utilization,2,23,372,30,2,1,0,0,15361,15361,120829,120829,95,95,0.00150078463623777
1,21,21,132.501044,low_utilization,2,26,396,30,2,1,0,0,15361,15361,120829,120829,95,95,0.0014782728666942035
1,22,22,135.458441,low_utilization,3,39,435,136,3,1,0,0,15361,15361,120829,120829,95,95,0.0014560987736937903
1,23,23,137.678035,land_reassignment,3,54,412,80,3,1,0,0,15361,15361,120829,120829,95,95,0.0014342572920883834
1,24,24,137.688543,low_utilization,2,23,372,30,2,1,0,0,15361,15361,120829,120829,95,95,0.0014127434327070576
1,25,25,138.907917,related_routes,3,55,469,36,3,1,0,0,15361,15361,120829,120829,95,95,0.0013915522812164517
1,26,26,140.32275,random_routes,2,34,331,36,2,1,0,0,15361,15361,120829,120829,95,95,0.0013706789969982049
1,27,27,146.617175,worst_time_per_person,3,49,678,205,3,1,0,0,15361,15361,120829,120829,95,95,0.0013501188120432317
1,28,28,148.033249,related_routes,2,32,348,36,2,1,0,0,15361,15361,120829,120829,95,95,0.001329867029862583
1,29,29,148.053139,related_routes,2,35,389,9,2,1,0,0,15361,15361,120829,120829,95,95,0.0013099190244146442
1,30,30,148.086452,land_reassignment,3,54,412,80,3,1,0,0,15361,15361,120829,120829,95,95,0.0012902702390484245
1,31,31,148.103862,worst_time_per_person,2,34,532,34,2,1,0,0,15361,15361,120829,120829,95,95,0.0012709161854626981
1,32,32,152.829701,random_routes,3,51,497,81,3,1,0,0,15361,15361,120829,120829,95,95,0.0012518524426807576
2,33,1,157.403299,land_reassignment,3,53,491,73,3,1,0,0,15361,15361,120829,120829,95,95,0.002
2,34,2,159.847785,random_routes,3,57,402,81,3,1,0,0,15361,15361,120829,120829,95,95,0.00197
2,35,3,162.225154,worst_time_per_person,4,67,923,134,4,1,0,0,15361,15361,120829,120829,95,95,0.00194045
2,36,4,170.061271,low_utilization,4,58,633,215,4,1,1,1,15361,15361,120735,120735,95,95,0.0019113432500000001
2,37,5,171.957642,worst_time_per_person,3,51,711,215,3,1,0,0,15361,15361,120735,120735,95,95,0.00188267310125
2,38,6,176.568099,worst_time_per_person,4,59,928,112,4,1,0,0,15361,15361,120735,120735,95,95,0.00185443300473125
2,39,7,186.71868,random_routes,4,65,769,288,4,1,0,0,15361,15361,120735,120735,95,95,0.0018266165096602813
2,40,8,190.469652,worst_time_per_person,4,69,1074,71,4,1,0,0,15361,15361,120735,120735,95,95,0.0017992172620153772
2,41,9,192.343507,random_routes,3,49,384,81,3,1,0,0,15361,15361,120735,120735,95,95,0.0017722290030851465
2,42,10,193.534007,land_reassignment,3,57,454,36,3,1,0,0,15361,15361,120735,120735,95,95,0.0017456455680388693
2,43,11,196.86944,worst_time_per_person,3,44,714,75,3,1,1,1,15354,15354,121033,121033,95,95,0.0017194608845182862
2,44,12,196.920904,land_reassignment,3,57,434,36,3,1,0,0,15354,15354,121033,121033,95,95,0.0016936689712505118
2,45,13,202.375411,random_routes,3,54,462,81,3,1,0,0,15354,15354,121033,121033,95,95,0.0016682639366817542
