iteration,ranker,candidate_rank,selected,left_index,right_index,base_airport,left_signature,right_signature,left_load,right_load,left_services,right_services,same_cluster_fraction,minimum_distance_km,airport_profile_gap_km,fuel_signature_gap,distance_relatedness,consensus_relatedness,airport_relatedness,fuel_relatedness,capacity_relatedness,static_relatedness_score,context_capacity_score,context_stop_score,context_airport_score,context_relatedness_score,combined_candidate_score,outcome,route_evaluations,technical_stop_searches,augmentation_cache_hits,lower_bound_pruned,augmentation_infeasible,saving_minutes,accepted,evaluated_elapsed_seconds,accepted_elapsed_seconds
0,static_selected_distance_context,23,True,3,19,A01,A01|F002|7|P1754+P1771+P2409+P2625+P2819+P3592+P3961,A01|F010|12|P0028+P0077+P0375+P0395+P0583+P0631+P0642+P0835+P1907+P2840+P3644+P3775,7,12,F002,F010,0.0,56.0,3.3333333333333335,,0.8483018867924528,0.9294506967326246,0.9947169811320755,0.9328301886792453,0.5615094339622642,0.8483018867924528,1.0,0.75,1.0,0.875,0.8616509433962264,improving_not_selected,2,2,0,0,0,93,False,0.7034397999959765,
0,static_selected_distance_context,24,True,15,21,A01,A01|F008|3|P1310+P1334+P3410,A01|F011|12|P0174+P0284+P0293+P0535+P0707+P0823+P0923+P1529+P1571+P1718+P3108+P3175,3,12,F008,F011,0.0,33.0,22.0,,0.9460377358490566,0.6878741591535094,0.7754716981132075,0.42188679245283023,0.7460377358490566,0.9460377358490566,0.7894736842105263,0.75,1.0,0.7697368421052632,0.8578872889771598,improving_not_selected,4,4,0,0,0,113,False,1.5996587999979965,
0,static_selected_distance_context,25,True,29,33,A01,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,A01|F017|11|P0137+P0418+P0598+P1079+P1380+P1493+P1521+P1745+P2207+P2309+P2999,7,11,F015,F017,0.0,53.0,43.0,,0.860754716981132,0.854905755095559,0.4732075471698113,0.659622641509434,0.5615094339622642,0.860754716981132,0.9473684210526315,0.75,1.0,0.8486842105263157,0.8547194637537239,improving_not_selected,2,2,0,0,0,63,False,2.1140531999990344,
0,static_selected_distance_context,26,False,15,18,A01,A01|F008|3|P1310+P1334+P3410,A01|F009|16|P2295+P2415+P2720+P2794+P2805+P2859+P2982+P2991+P3006+P3280+P3464+P3478+P3613+P3725+P3807+P3880,3,16,F008,F009,0.0,59.0,56.333333333333336,,0.8320754716981132,0.6173248558861338,0.3426415094339622,0.16150943396226414,0.27433962264150946,0.8320754716981132,1.0,0.75,1.0,0.875,0.8535377358490566,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,27,False,62,74,A02,A02|F029|12|P0226+P1827+P1956+P2101+P2590+P2617+P2683+P2796+P2810+P3402+P3626+P3741,A02|F035|5|P0115+P3360+P3552+P3652+P3844,12,5,F029,F035,0.0,49.0,44.333333333333336,,0.8781132075471698,0.633609506687965,0.45358490566037735,0.3007547169811321,0.13999999999999996,0.8781132075471698,0.8947368421052632,0.75,1.0,0.8223684210526316,0.8502408142999007,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,28,False,97,100,A03,A03|F046|1|P2863,A03|F048|16|P0255+P1217+P1261+P1569+P1604+P1761+P1870+P2022+P2105+P2156+P2369+P2395+P2743+P2914+P3267+P3471,1,16,F046,F048,0.0,50.0,27.666666666666668,,0.8735849056603774,0.7141797589233189,0.6890566037735849,0.35056603773584905,0.7460377358490566,0.8735849056603774,0.8947368421052632,0.75,1.0,0.8223684210526316,0.8479766633565045,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,29,False,97,101,A03,A03|F046|1|P2863,A03|F048|16|P2396+P2419+P2481+P2604+P2619+P2692+P2712+P2776+P2858+P3027+P3589+P3599+P3699+P3885+P3903+P3966,1,16,F046,F048,0.0,50.0,27.666666666666668,,0.8735849056603774,0.7141797589233189,0.6890566037735849,0.35056603773584905,0.7460377358490566,0.8735849056603774,0.8947368421052632,0.75,1.0,0.8223684210526316,0.8479766633565045,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,30,False,15,30,A01,A01|F008|3|P1310+P1334+P3410,A01|F015|16|P0409+P0513+P0605+P0969+P0998+P1080+P1364+P1506+P1774+P1782+P2091+P3098+P3234+P3836+P3939+P3985,3,16,F008,F015,0.0,64.0,35.0,,0.8181132075471698,0.3922384769813739,0.5739622641509434,0.459622641509434,0.13999999999999996,0.8181132075471698,1.0,0.75,1.0,0.875,0.8465566037735849,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,31,False,82,97,A03,A03|F039|15|P0097+P0714+P0855+P1236+P1407+P1474+P1488+P1559+P1725+P1936+P1969+P2159+P2166+P3048+P3576,A03|F046|1|P2863,15,1,F039,F046,0.0,45.0,5.666666666666667,,0.8935849056603774,0.8643391615585597,0.9792452830188679,0.9592452830188679,0.789622641509434,0.8935849056603774,0.8421052631578947,0.75,1.0,0.7960526315789473,0.8448187686196624,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,32,False,39,54,A02,A02|F019|12|P0059+P0542+P0957+P1677+P2598+P2822+P3044+P3288+P3409+P3524+P3711+P3982,A02|F025|7|P1886+P2791+P3216+P3506+P3560+P3584+P3815,12,7,F019,F025,0.0,66.0,13.0,,0.8094339622641509,0.21419484696603946,0.9166037735849056,0.8784905660377358,0.5615094339622642,0.8094339622641509,1.0,0.75,1.0,0.875,0.8422169811320754,budget_not_selected,0,0,0,0,0,,False,,
