stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,11.869203,random_routes,5,89,846,413,5,441,441,441,1,0,0,14743,14743,120919,120919,89,89,0.002
1,2,2,18.783978,random_routes,4,70,579,219,4,225,225,216,1,0,0,14743,14743,120919,120919,89,89,0.00197
1,3,3,26.065952,worst_time_per_person,4,70,902,292,4,318,318,282,1,0,0,14743,14743,120919,120919,89,89,0.00194045
1,4,4,33.173297,low_utilization,4,67,752,280,4,318,318,288,1,0,0,14743,14743,120919,120919,89,89,0.0019113432500000001
1,5,5,43.290673,land_reassignment,5,95,800,319,5,324,324,315,1,0,0,14743,14743,120919,120919,89,89,0.00188267310125
1,6,6,48.536236,worst_time_per_person,4,70,926,397,4,435,435,171,1,0,0,14743,14743,120919,120919,89,89,0.00185443300473125
1,7,7,49.207057,worst_time_per_person,4,70,923,130,4,144,144,0,1,0,0,14743,14743,120919,120919,89,89,0.0018266165096602813
1,8,8,51.867982,related_routes,5,95,774,77,5,81,81,81,1,0,0,14743,14743,120919,120919,89,89,0.0017992172620153772
1,9,9,56.257454,related_routes,4,72,758,81,4,81,81,81,1,1,1,14743,14743,120593,120593,89,89,0.0017722290030851465
1,10,10,70.014697,low_utilization,4,73,844,526,4,570,570,489,1,0,0,14743,14743,120593,120593,89,89,0.0017456455680388693
1,11,11,72.44917,related_routes,5,92,788,319,5,324,324,72,1,0,0,14743,14743,120593,120593,89,89,0.0017194608845182862
1,12,12,72.657859,land_reassignment,5,95,800,319,5,324,324,0,1,0,0,14743,14743,120593,120593,89,89,0.0016936689712505118
1,13,13,81.159249,low_utilization,5,84,932,417,5,417,417,204,1,0,0,14743,14743,120593,120593,89,89,0.0016682639366817542
1,14,14,94.115797,random_routes,5,85,919,526,5,570,570,459,1,0,0,14743,14743,120593,120593,89,89,0.001643239977631528
1,15,15,94.263248,land_reassignment,4,76,613,221,4,225,225,0,1,0,0,14743,14743,120593,120593,89,89,0.001618591377967055
1,16,16,103.885404,random_routes,5,92,753,316,5,318,318,297,1,0,0,14743,14743,120593,120593,89,89,0.001594312507297549
1,17,17,104.028952,land_reassignment,4,76,613,221,4,225,225,0,1,0,0,14743,14743,120593,120593,89,89,0.001570397819688086
1,18,18,106.510191,random_routes,4,76,658,137,4,144,144,78,1,0,0,14743,14743,120593,120593,89,89,0.0015468418523927646
1,19,19,111.349662,related_routes,4,66,749,144,4,144,144,81,1,1,1,14741,14741,120936,120936,89,89,0.001523639224606873
1,20,20,127.414135,random_routes,5,86,803,548,5,570,570,504,1,0,0,14741,14741,120936,120936,89,89,0.00150078463623777
1,21,21,127.558887,land_reassignment,4,76,613,221,4,225,225,0,1,0,0,14741,14741,120936,120936,89,89,0.0014782728666942035
1,22,22,136.735299,low_utilization,4,71,806,516,4,576,576,333,1,0,0,14741,14741,120936,120936,89,89,0.0014560987736937903
1,23,23,136.881275,land_reassignment,4,76,613,221,4,225,225,0,1,0,0,14741,14741,120936,120936,89,89,0.0014342572920883834
1,24,24,141.228698,low_utilization,5,86,847,437,5,441,441,132,1,0,0,14741,14741,120936,120936,89,89,0.0014127434327070576
1,25,25,141.371969,land_reassignment,4,76,613,221,4,225,225,0,1,0,0,14741,14741,120936,120936,89,89,0.0013915522812164517
1,26,26,141.986504,related_routes,5,95,766,81,5,81,81,18,1,0,0,14741,14741,120936,120936,89,89,0.0013706789969982049
1,27,27,147.390681,related_routes,5,91,918,201,5,201,201,135,1,0,0,14741,14741,120936,120936,89,89,0.0013501188120432317
1,28,28,155.708273,random_routes,5,89,794,429,5,435,435,279,1,0,0,14741,14741,120936,120936,89,89,0.001329867029862583
1,29,29,157.53795,worst_time_per_person,4,67,863,132,4,144,144,36,1,0,0,14741,14741,120936,120936,89,89,0.0013099190244146442
1,30,30,158.74199,related_routes,4,75,616,81,4,81,81,18,1,0,0,14741,14741,120936,120936,89,89,0.0012902702390484245
1,31,31,160.773406,related_routes,5,91,868,225,5,225,225,54,1,0,0,14741,14741,120936,120936,89,89,0.0012709161854626981
1,32,32,164.069413,related_routes,4,73,654,222,4,225,225,90,1,0,0,14741,14741,120936,120936,89,89,0.0012518524426807576
1,33,33,167.22587,random_routes,5,91,704,225,5,225,225,108,1,0,0,14741,14741,120936,120936,89,89,0.0012330746560405463
1,34,34,167.577916,land_reassignment,5,92,788,319,5,324,324,0,1,0,0,14741,14741,120936,120936,89,89,0.0012145785361999382
