stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
2,44,11,233.66294,low_utilization,7,107,987,161,7,570,160,98,1,1,1,15291,15291,120526,120526,95,95,0.0017194608845182862
2,45,12,241.046072,random_routes,8,139,1335,162,8,723,160,130,1,1,1,15291,15291,120486,120486,95,95,0.0016936689712505118
2,46,13,246.654092,random_routes,8,139,1198,162,8,729,160,116,1,1,1,15288,15288,120454,120454,95,95,0.0016682639366817542
2,47,14,252.778269,worst_time_per_person,7,107,1458,138,7,723,160,82,1,0,0,15297,15288,121576,120454,95,95,0.001643239977631528
2,48,15,262.023466,land_reassignment,8,134,1173,140,8,144,144,133,1,0,0,15306,15288,121295,120454,95,95,0.001618591377967055
2,49,16,267.072867,related_routes,8,147,1215,160,8,219,160,0,1,0,0,15312,15288,121458,120454,95,95,0.001594312507297549
2,50,17,272.582976,worst_time_per_person,7,115,1598,140,7,576,160,90,0,0,0,15312,15288,121458,120454,95,95,0.001570397819688086
2,51,18,280.57482,worst_time_per_person,8,130,1720,146,8,900,160,83,0,0,0,15312,15288,121458,120454,95,95,0.0015468418523927646
2,52,19,287.756173,random_routes,7,122,1226,161,7,894,160,100,1,0,0,15312,15288,121458,120454,95,95,0.001523639224606873
2,53,20,295.114931,random_routes,7,112,943,153,7,324,160,115,1,0,0,15312,15288,121458,120454,95,95,0.00150078463623777
2,54,21,307.796476,related_routes,7,115,1282,144,7,144,144,128,0,0,0,15312,15288,121458,120454,95,95,0.0014782728666942035
