stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,2.129517,low_utilization,2,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,4.229536,worst_time_per_person,3,1,0,0,15371,15371,120870,120870,95,95,0.00197
1,3,3,4.479209,related_routes,2,1,0,0,15371,15371,120870,120870,95,95,0.00194045
1,4,4,5.630378,related_routes,2,1,0,0,15371,15371,120870,120870,95,95,0.0019113432500000001
1,5,5,7.52014,worst_time_per_person,2,1,0,0,15371,15371,120870,120870,95,95,0.00188267310125
1,6,6,7.785506,related_routes,2,1,0,0,15371,15371,120870,120870,95,95,0.00185443300473125
1,7,7,8.774832,low_utilization,2,1,0,0,15371,15371,120870,120870,95,95,0.0018266165096602813
1,8,8,10.651487,random_routes,3,1,0,0,15371,15371,120870,120870,95,95,0.0017992172620153772
1,9,9,13.128537,land_reassignment,2,1,1,1,15361,15361,120836,120836,95,95,0.0017722290030851465
1,10,10,13.517321,low_utilization,2,1,0,0,15361,15361,120836,120836,95,95,0.0017456455680388693
1,11,11,16.461006,random_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.0017194608845182862
1,12,12,17.586183,land_reassignment,2,1,0,0,15361,15361,120836,120836,95,95,0.0016936689712505118
1,13,13,21.647392,low_utilization,3,1,0,0,15361,15361,120836,120836,95,95,0.0016682639366817542
1,14,14,22.740004,worst_time_per_person,3,1,0,0,15361,15361,120836,120836,95,95,0.001643239977631528
1,15,15,26.330295,worst_time_per_person,3,1,0,0,15361,15361,120836,120836,95,95,0.001618591377967055
1,16,16,26.366629,related_routes,2,1,0,0,15361,15361,120836,120836,95,95,0.001594312507297549
1,17,17,27.528901,related_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.001570397819688086
1,18,18,29.890226,land_reassignment,3,1,0,0,15361,15361,120836,120836,95,95,0.0015468418523927646
1,19,19,33.298922,low_utilization,3,1,0,0,15361,15361,120836,120836,95,95,0.001523639224606873
1,20,20,35.863924,land_reassignment,3,1,0,0,15361,15361,120836,120836,95,95,0.00150078463623777
1,21,21,35.871467,land_reassignment,2,1,0,0,15361,15361,120836,120836,95,95,0.0014782728666942035
1,22,22,35.886059,land_reassignment,2,1,0,0,15361,15361,120836,120836,95,95,0.0014560987736937903
1,23,23,35.900624,land_reassignment,2,1,0,0,15361,15361,120836,120836,95,95,0.0014342572920883834
1,24,24,36.723785,worst_time_per_person,3,1,0,0,15361,15361,120836,120836,95,95,0.0014127434327070576
1,25,25,38.981709,related_routes,3,1,1,1,15361,15361,120829,120829,95,95,0.0013915522812164517
1,26,26,39.815916,land_reassignment,2,1,0,0,15361,15361,120829,120829,95,95,0.0013706789969982049
1,27,27,42.441147,low_utilization,3,1,0,0,15361,15361,120829,120829,95,95,0.0013501188120432317
1,28,28,43.967898,random_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.001329867029862583
1,29,29,43.979912,land_reassignment,3,1,0,0,15361,15361,120829,120829,95,95,0.0013099190244146442
1,30,30,43.991198,land_reassignment,2,1,0,0,15361,15361,120829,120829,95,95,0.0012902702390484245
1,31,31,44.354726,low_utilization,3,1,0,0,15361,15361,120829,120829,95,95,0.0012709161854626981
1,32,32,45.696736,related_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.0012518524426807576
1,33,33,49.0987,random_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.0012330746560405463
1,34,34,51.97792,random_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.0012145785361999382
1,35,35,52.320866,related_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.001196359858156939
1,36,36,52.67422,land_reassignment,3,1,0,0,15361,15361,120829,120829,95,95,0.001178414460284585
1,37,37,52.696399,worst_time_per_person,2,1,0,0,15361,15361,120829,120829,95,95,0.0011607382433803163
1,38,38,53.719332,related_routes,3,1,1,1,15361,15361,120549,120549,95,95,0.0011433271697296114
1,39,39,53.727552,land_reassignment,2,1,0,0,15361,15361,120549,120549,95,95,0.0011261772621836673
1,40,40,54.300183,related_routes,2,1,0,0,15361,15361,120549,120549,95,95,0.0011092846032509122
1,41,41,54.315547,low_utilization,2,1,0,0,15361,15361,120549,120549,95,95,0.0010926453342021485
1,42,42,56.127734,random_routes,2,1,0,0,15361,15361,120549,120549,95,95,0.0010762556541891162
1,43,43,57.899813,low_utilization,3,1,0,0,15361,15361,120549,120549,95,95,0.0010601118193762794
1,44,44,59.052058,low_utilization,3,1,0,0,15361,15361,120549,120549,95,95,0.0010442101420856352
1,45,45,59.442359,worst_time_per_person,2,1,0,0,15361,15361,120549,120549,95,95,0.0010285469899543507
1,46,46,60.526682,random_routes,3,1,0,0,15361,15361,120549,120549,95,95,0.0010131187851050354
1,47,47,60.538284,land_reassignment,2,1,0,0,15361,15361,120549,120549,95,95,0.0009979220033284597
1,48,48,61.330662,related_routes,3,1,0,0,15361,15361,120549,120549,95,95,0.0009829531732785328
1,49,49,64.128037,random_routes,3,1,0,0,15361,15361,120549,120549,95,95,0.0009682088756793548
1,50,50,64.182812,worst_time_per_person,3,1,0,0,15361,15361,120549,120549,95,95,0.0009536857425441644
1,51,51,64.532186,related_routes,2,1,0,0,15361,15361,120549,120549,95,95,0.0009393804564060019
1,52,52,64.542015,land_reassignment,2,1,0,0,15361,15361,120549,120549,95,95,0.0009252897495599119
1,53,53,64.605453,worst_time_per_person,2,1,0,0,15361,15361,120549,120549,95,95,0.0009114104033165132
1,54,54,65.059267,worst_time_per_person,3,1,0,0,15361,15361,120549,120549,95,95,0.0008977392472667655
1,55,55,66.176512,related_routes,2,1,0,0,15361,15361,120549,120549,95,95,0.000884273158557764
1,56,56,67.610228,random_routes,3,1,0,0,15361,15361,120549,120549,95,95,0.0008710090611793975
1,57,57,68.09609,worst_time_per_person,3,1,0,0,15361,15361,120549,120549,95,95,0.0008579439252617066
1,58,58,71.236081,related_routes,3,1,0,0,15361,15361,120549,120549,95,95,0.0008450747663827809
1,59,59,71.275429,related_routes,2,1,0,0,15361,15361,120549,120549,95,95,0.0008323986448870392
1,60,60,72.03176,land_reassignment,3,1,0,0,15361,15361,120549,120549,95,95,0.0008199126652137336
2,61,1,75.030975,related_routes,4,0,0,0,15361,15361,120549,120549,95,95,0.002
2,62,2,79.82298,related_routes,3,1,0,0,15361,15361,120549,120549,95,95,0.00197
2,63,3,80.514452,low_utilization,3,1,0,0,15361,15361,120549,120549,95,95,0.00194045
2,64,4,81.013674,land_reassignment,3,1,0,0,15361,15361,120549,120549,95,95,0.0019113432500000001
2,65,5,81.917914,worst_time_per_person,3,1,0,0,15361,15361,120549,120549,95,95,0.00188267310125
2,66,6,82.703944,worst_time_per_person,3,1,0,0,15361,15361,120549,120549,95,95,0.00185443300473125
2,67,7,84.906072,land_reassignment,4,1,0,0,15361,15361,120549,120549,95,95,0.0018266165096602813
2,68,8,84.935115,land_reassignment,3,1,0,0,15361,15361,120549,120549,95,95,0.0017992172620153772
2,69,9,84.948511,land_reassignment,3,1,0,0,15361,15361,120549,120549,95,95,0.0017722290030851465
2,70,10,89.962693,worst_time_per_person,4,1,0,0,15361,15361,120549,120549,95,95,0.0017456455680388693
