stage,iteration,operator,weight
1,15,random_routes,1.0
1,15,related_routes,2.25
1,15,low_utilization,2.375
1,15,worst_time_per_person,1.916667
1,15,land_reassignment,1.55
1,30,random_routes,3.75
1,30,related_routes,3.25
1,30,low_utilization,2.816964
1,30,worst_time_per_person,1.5625
1,30,land_reassignment,1.4125
2,15,random_routes,2.166667
2,15,related_routes,2.0
2,15,low_utilization,1.833333
2,15,worst_time_per_person,3.083333
2,15,land_reassignment,0.75
