stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,7.782171,land_reassignment,4,73,504,144,4,1,1,1,15361,15361,120829,120829,95,95,0.002
1,2,2,17.821542,random_routes,5,91,844,205,5,1,0,0,15361,15361,120829,120829,95,95,0.00197
1,3,3,34.573766,random_routes,5,84,723,310,5,1,0,0,15361,15361,120829,120829,95,95,0.00194045
1,4,4,60.121441,related_routes,5,84,899,412,5,1,0,0,15368,15361,120564,120829,95,95,0.0019113432500000001
1,5,5,67.635766,worst_time_per_person,4,66,950,124,4,1,0,0,15368,15361,120564,120829,95,95,0.00188267310125
1,6,6,84.903468,low_utilization,5,72,928,353,5,1,0,0,15368,15361,120564,120829,95,95,0.00185443300473125
1,7,7,90.582324,land_reassignment,4,66,645,81,4,1,0,0,15368,15361,120564,120829,95,95,0.0018266165096602813
1,8,8,96.708521,related_routes,4,63,644,81,4,1,0,0,15368,15361,120564,120829,95,95,0.0017992172620153772
1,9,9,118.439074,worst_time_per_person,5,81,1062,524,5,1,1,0,15368,15361,120378,120829,95,95,0.0017722290030851465
1,10,10,132.314997,worst_time_per_person,5,81,1123,298,5,1,0,0,15368,15361,120378,120829,95,95,0.0017456455680388693
1,11,11,138.77405,worst_time_per_person,5,81,1169,256,5,1,0,0,15368,15361,120378,120829,95,95,0.0017194608845182862
1,12,12,148.999693,worst_time_per_person,5,79,1127,278,5,1,0,0,15368,15361,120378,120829,95,95,0.0016936689712505118
1,13,13,151.309007,land_reassignment,5,93,757,81,5,1,0,0,15368,15361,120378,120829,95,95,0.0016682639366817542
1,14,14,157.652007,worst_time_per_person,5,77,1030,387,5,1,1,1,15347,15347,120623,120623,95,95,0.001643239977631528
1,15,15,164.872804,random_routes,4,69,762,201,4,1,0,0,15347,15347,120623,120623,95,95,0.001618591377967055
1,16,16,172.484301,worst_time_per_person,4,67,957,278,4,1,0,0,15347,15347,120623,120623,95,95,0.001594312507297549
