stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,18.499426,worst_time_per_person,6,99,1298,524,6,0,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,33.740692,low_utilization,6,91,919,439,6,1,1,1,15368,15368,120709,120709,95,95,0.00197
1,3,3,46.398981,land_reassignment,6,106,758,324,6,1,1,1,15358,15358,120668,120668,95,95,0.00194045
1,4,4,51.325561,related_routes,5,79,1152,193,5,0,0,0,15358,15358,120668,120668,95,95,0.0019113432500000001
1,5,5,68.946189,low_utilization,5,72,735,550,5,1,0,0,15358,15358,120668,120668,95,95,0.00188267310125
1,6,6,77.714114,low_utilization,5,66,841,282,5,1,0,0,15358,15358,120668,120668,95,95,0.00185443300473125
1,7,7,82.447725,land_reassignment,5,92,714,141,5,1,0,0,15358,15358,120668,120668,95,95,0.0018266165096602813
1,8,8,91.354118,random_routes,6,97,1026,294,6,1,0,0,15358,15358,120668,120668,95,95,0.0017992172620153772
1,9,9,100.670701,random_routes,5,85,689,324,5,1,0,0,15358,15358,120668,120668,95,95,0.0017722290030851465
1,10,10,108.545429,worst_time_per_person,5,82,1100,405,5,1,0,0,15358,15358,120668,120668,95,95,0.0017456455680388693
1,11,11,129.262636,low_utilization,6,94,1049,869,6,1,1,1,15325,15325,120292,120292,95,95,0.0017194608845182862
1,12,12,138.480214,worst_time_per_person,6,95,1271,486,6,1,0,0,15334,15325,120331,120292,95,95,0.0016936689712505118
1,13,13,140.265288,related_routes,5,81,651,75,5,1,0,0,15334,15325,120331,120292,95,95,0.0016682639366817542
1,14,14,155.466448,low_utilization,6,90,867,711,6,0,0,0,15334,15325,120331,120292,95,95,0.001643239977631528
2,15,1,159.784689,land_reassignment,6,97,1547,120,6,0,0,0,15325,15325,120292,120292,95,95,0.002
2,16,2,172.175581,random_routes,6,105,915,555,6,1,0,0,15325,15325,120292,120292,95,95,0.00197
2,17,3,185.800059,worst_time_per_person,7,109,1539,935,7,1,0,0,15344,15325,120925,120292,95,95,0.00194045
2,18,4,200.682239,low_utilization,6,83,995,673,6,1,1,0,15343,15325,120815,120292,95,95,0.0019113432500000001
2,19,5,212.494499,land_reassignment,8,143,1194,437,8,0,0,0,15343,15325,120815,120292,95,95,0.00188267310125
2,20,6,221.319081,worst_time_per_person,7,110,1401,498,7,1,1,0,15343,15325,120758,120292,95,95,0.00185443300473125
2,21,7,231.719688,low_utilization,6,88,1142,494,6,1,1,1,15324,15324,120822,120822,95,95,0.0018266165096602813
2,22,8,243.417417,related_routes,7,115,1031,313,7,1,1,1,15290,15290,121185,121185,95,95,0.0017992172620153772
2,23,9,252.131714,random_routes,6,104,995,409,6,1,0,0,15290,15290,121185,121185,95,95,0.0017722290030851465
2,24,10,270.572875,related_routes,8,136,1273,1075,8,1,1,1,15280,15280,121392,121392,95,95,0.0017456455680388693
2,25,11,279.383215,low_utilization,6,85,1056,504,6,1,1,1,15275,15275,121182,121182,95,95,0.0017194608845182862
2,26,12,290.295024,random_routes,7,115,1262,395,7,1,0,0,15275,15275,121182,121182,95,95,0.0016936689712505118
2,27,13,311.023635,worst_time_per_person,8,116,1622,1001,7,0,0,0,15275,15275,121182,121182,95,95,0.0016682639366817542
