stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,12.430455,low_utilization,5,78,744,160,5,423,160,160,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,21.982038,random_routes,5,91,789,158,5,324,160,159,1,0,0,15371,15371,120870,120870,95,95,0.00197
1,3,3,31.847897,low_utilization,6,92,908,160,6,570,160,104,0,0,0,15371,15371,120870,120870,95,95,0.00194045
1,4,4,44.377657,land_reassignment,6,108,744,160,6,225,160,151,1,1,1,15361,15361,120836,120836,95,95,0.0019113432500000001
1,5,5,53.972052,low_utilization,5,74,821,146,5,318,160,132,1,1,1,15361,15361,120744,120744,95,95,0.00188267310125
1,6,6,62.463664,worst_time_per_person,6,102,1350,144,6,441,160,144,1,0,0,15361,15361,120744,120744,95,95,0.00185443300473125
1,7,7,72.421718,random_routes,5,85,760,158,5,324,160,156,1,0,0,15361,15361,120744,120744,95,95,0.0018266165096602813
1,8,8,79.393003,worst_time_per_person,6,97,1266,142,6,576,160,113,1,0,0,15361,15361,120744,120744,95,95,0.0017992172620153772
1,9,9,87.938685,related_routes,6,94,1500,130,5,225,160,115,1,1,1,15219,15219,122384,122384,94,94,0.0017722290030851465
1,10,10,96.864983,random_routes,6,108,896,161,6,882,160,133,1,0,0,15219,15219,122384,122384,94,94,0.0017456455680388693
1,11,11,103.86463,worst_time_per_person,6,100,1332,140,6,324,160,68,0,0,0,15219,15219,122384,122384,94,94,0.0017194608845182862
1,12,12,106.675859,worst_time_per_person,5,86,1132,144,5,324,160,41,1,1,1,15219,15219,122099,122099,94,94,0.0016936689712505118
1,13,13,110.871505,worst_time_per_person,6,103,1415,134,6,723,160,89,1,1,1,15219,15219,121255,121255,94,94,0.0016682639366817542
1,14,14,117.537796,low_utilization,6,92,1010,161,6,723,160,142,1,0,0,15219,15219,121255,121255,94,94,0.001643239977631528
1,15,15,121.325285,random_routes,5,85,881,154,5,225,160,120,1,0,0,15219,15219,121255,121255,94,94,0.001618591377967055
1,16,16,126.956767,low_utilization,6,93,1014,162,6,570,160,84,0,0,0,15219,15219,121255,121255,94,94,0.001594312507297549
1,17,17,130.014325,low_utilization,5,79,865,160,5,675,160,96,1,0,0,15219,15219,121255,121255,94,94,0.001570397819688086
1,18,18,136.27185,low_utilization,5,73,689,160,5,441,160,105,0,0,0,15219,15219,121255,121255,94,94,0.0015468418523927646
1,19,19,138.552438,land_reassignment,5,95,1376,120,5,144,144,31,1,0,0,15219,15219,121255,121255,94,94,0.001523639224606873
1,20,20,142.726871,random_routes,6,100,1006,156,6,225,160,136,1,0,0,15219,15219,121255,121255,94,94,0.00150078463623777
1,21,21,146.332306,random_routes,6,103,984,154,6,441,160,93,1,1,1,15218,15218,121099,121099,94,94,0.0014782728666942035
1,22,22,149.6153,related_routes,5,91,1319,137,5,219,160,8,1,1,1,15209,15209,121047,121047,94,94,0.0014560987736937903
1,23,23,155.508241,low_utilization,6,90,941,160,6,729,160,96,1,1,1,15206,15206,121072,121072,94,94,0.0014342572920883834
2,24,1,162.68056,low_utilization,6,92,884,162,6,723,160,160,0,0,0,15206,15206,121072,121072,94,94,0.002
2,25,2,166.135114,worst_time_per_person,8,133,1714,148,8,1071,160,160,1,0,0,15206,15206,121072,121072,94,94,0.00197
2,26,3,174.935799,land_reassignment,8,147,1215,160,8,225,160,153,0,0,0,15206,15206,121072,121072,94,94,0.00194045
2,27,4,184.106594,land_reassignment,7,124,1084,160,7,219,160,154,1,1,1,15202,15202,121161,121161,94,94,0.0019113432500000001
2,28,5,189.598932,low_utilization,8,122,1332,164,8,1065,160,149,1,1,1,15188,15188,120829,120829,94,94,0.00188267310125
2,29,6,197.519233,related_routes,8,133,1359,160,7,324,160,146,1,1,1,15180,15180,121570,121570,93,93,0.00185443300473125
2,30,7,199.017909,worst_time_per_person,7,119,1580,134,7,1083,160,117,1,0,0,15180,15180,121570,121570,93,93,0.0018266165096602813
2,31,8,201.352341,low_utilization,6,101,1115,157,6,1083,160,99,1,0,0,15180,15180,121570,121570,93,93,0.0017992172620153772
2,32,9,203.432781,low_utilization,7,119,1167,163,7,1083,160,96,1,0,0,15180,15180,121570,121570,93,93,0.0017722290030851465
2,33,10,205.803924,worst_time_per_person,8,140,1772,141,8,900,160,112,1,0,0,15180,15180,121570,121570,93,93,0.0017456455680388693
2,34,11,212.400093,related_routes,8,149,1533,160,9,441,160,55,0,0,0,15180,15180,121570,121570,93,93,0.0017194608845182862
2,35,12,218.22437,random_routes,8,131,1155,162,8,729,160,139,1,0,0,15180,15180,121570,121570,93,93,0.0016936689712505118
2,36,13,223.467802,low_utilization,8,132,1426,163,8,1089,160,90,1,0,0,15180,15180,121570,121570,93,93,0.0016682639366817542
2,37,14,228.633143,related_routes,7,113,798,144,6,144,144,106,1,1,1,15169,15169,122704,122704,92,92,0.001643239977631528
