stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,6.433063,low_utilization,3,41,579,118,3,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,22.093138,low_utilization,4,58,641,219,4,1,0,0,15373,15371,120548,120870,95,95,0.00197
1,3,3,26.857752,low_utilization,3,47,494,195,3,1,1,1,15357,15357,120538,120538,95,95,0.00194045
1,4,4,31.235099,related_routes,3,51,364,81,3,1,0,0,15357,15357,120538,120538,95,95,0.0019113432500000001
1,5,5,42.88105,related_routes,4,68,459,225,4,1,0,0,15357,15357,120575,120538,95,95,0.00188267310125
1,6,6,48.535814,random_routes,3,54,496,134,3,1,0,0,15357,15357,120575,120538,95,95,0.00185443300473125
1,7,7,63.3674,random_routes,4,69,642,296,4,1,0,0,15357,15357,120575,120538,95,95,0.0018266165096602813
1,8,8,67.544363,random_routes,4,71,648,134,4,1,0,0,15357,15357,120575,120538,95,95,0.0017992172620153772
1,9,9,80.630303,worst_time_per_person,4,65,958,181,4,1,0,0,15357,15357,120575,120538,95,95,0.0017722290030851465
1,10,10,87.852767,worst_time_per_person,3,48,634,140,3,1,0,0,15357,15357,120575,120538,95,95,0.0017456455680388693
1,11,11,88.408222,related_routes,4,64,793,36,4,1,0,0,15357,15357,120575,120538,95,95,0.0017194608845182862
1,12,12,94.820963,low_utilization,3,41,433,138,3,1,0,0,15357,15357,120575,120538,95,95,0.0016936689712505118
1,13,13,94.876395,related_routes,3,54,469,34,3,1,0,0,15357,15357,120575,120538,95,95,0.0016682639366817542
1,14,14,99.37958,land_reassignment,3,54,377,81,3,1,1,1,15347,15347,120541,120541,95,95,0.001643239977631528
1,15,15,101.70326,land_reassignment,3,57,440,36,3,1,0,0,15347,15347,120541,120541,95,95,0.001618591377967055
1,16,16,103.688857,worst_time_per_person,3,47,674,67,3,1,0,0,15347,15347,120541,120541,95,95,0.001594312507297549
1,17,17,107.243508,land_reassignment,4,73,576,79,4,1,0,0,15347,15347,120541,120541,95,95,0.001570397819688086
1,18,18,113.848963,worst_time_per_person,4,70,1024,195,4,1,0,0,15347,15347,120541,120541,95,95,0.0015468418523927646
1,19,19,117.733647,land_reassignment,4,66,516,81,4,1,0,0,15347,15347,120541,120541,95,95,0.001523639224606873
1,20,20,128.292538,low_utilization,4,56,704,276,4,1,0,0,15347,15347,120541,120541,95,95,0.00150078463623777
1,21,21,131.297349,low_utilization,4,61,592,306,4,1,0,0,15347,15347,120541,120541,95,95,0.0014782728666942035
1,22,22,132.029091,related_routes,3,49,332,81,3,1,0,0,15347,15347,120541,120541,95,95,0.0014560987736937903
1,23,23,135.136737,low_utilization,3,44,429,134,3,1,0,0,15347,15347,120541,120541,95,95,0.0014342572920883834
1,24,24,136.54938,low_utilization,3,40,382,77,3,1,0,0,15347,15347,120541,120541,95,95,0.0014127434327070576
1,25,25,140.015418,random_routes,3,53,534,69,3,1,0,0,15347,15347,120541,120541,95,95,0.0013915522812164517
1,26,26,140.070631,worst_time_per_person,3,50,751,71,3,1,0,0,15347,15347,120541,120541,95,95,0.0013706789969982049
1,27,27,141.245646,land_reassignment,3,57,434,36,3,1,0,0,15347,15347,120541,120541,95,95,0.0013501188120432317
1,28,28,146.139682,random_routes,3,57,576,126,3,1,0,0,15347,15347,120541,120541,95,95,0.001329867029862583
1,29,29,148.940903,worst_time_per_person,4,62,1052,71,4,0,0,0,15347,15347,120541,120541,95,95,0.0013099190244146442
1,30,30,149.158628,land_reassignment,3,54,818,71,3,1,0,0,15347,15347,120541,120541,95,95,0.0012902702390484245
1,31,31,154.066535,low_utilization,4,53,657,195,4,1,0,0,15347,15347,120541,120541,95,95,0.0012709161854626981
1,32,32,165.728953,worst_time_per_person,4,67,921,506,4,1,0,0,15347,15347,120541,120541,95,95,0.0012518524426807576
1,33,33,165.747316,land_reassignment,3,57,440,36,3,1,0,0,15347,15347,120541,120541,95,95,0.0012330746560405463
1,34,34,171.024791,land_reassignment,4,69,641,79,4,1,0,0,15347,15347,120541,120541,95,95,0.0012145785361999382
1,35,35,172.142643,land_reassignment,4,74,617,81,4,1,0,0,15347,15347,120541,120541,95,95,0.001196359858156939
1,36,36,177.709578,land_reassignment,4,66,645,81,4,1,0,0,15347,15347,120541,120541,95,95,0.001178414460284585
1,37,37,180.078533,land_reassignment,3,50,431,75,3,1,0,0,15347,15347,120541,120541,95,95,0.0011607382433803163
1,38,38,180.413312,worst_time_per_person,3,51,693,128,3,1,0,0,15347,15347,120541,120541,95,95,0.0011433271697296114
1,39,39,180.939835,low_utilization,4,52,649,195,4,1,0,0,15347,15347,120541,120541,95,95,0.0011261772621836673
1,40,40,191.516236,random_routes,4,73,564,225,4,1,0,0,15347,15347,120541,120541,95,95,0.0011092846032509122
1,41,41,195.977229,worst_time_per_person,4,58,948,116,4,1,0,0,15347,15347,120541,120541,95,95,0.0010926453342021485
1,42,42,197.352312,related_routes,3,48,798,71,3,1,0,0,15347,15347,120541,120541,95,95,0.0010762556541891162
1,43,43,199.883903,worst_time_per_person,3,46,679,124,3,1,1,1,15340,15340,120839,120839,95,95,0.0010601118193762794
1,44,44,200.249905,related_routes,3,48,642,36,3,1,0,0,15340,15340,120839,120839,95,95,0.0010442101420856352
1,45,45,201.620241,related_routes,4,64,841,75,4,1,0,0,15340,15340,120839,120839,95,95,0.0010285469899543507
1,46,46,217.431021,land_reassignment,4,68,633,314,4,1,0,0,15340,15340,120976,120839,95,95,0.0010131187851050354
1,47,47,220.042785,related_routes,3,51,372,81,3,1,0,0,15340,15340,120976,120839,95,95,0.0009979220033284597
1,48,48,227.667395,random_routes,4,69,711,223,4,1,1,0,15340,15340,120881,120839,95,95,0.0009829531732785328
1,49,49,228.160276,related_routes,4,68,535,75,4,1,0,0,15340,15340,120881,120839,95,95,0.0009682088756793548
1,50,50,232.141943,low_utilization,4,61,721,187,4,1,0,0,15340,15340,120881,120839,95,95,0.0009536857425441644
1,51,51,235.027986,worst_time_per_person,4,61,887,112,4,1,0,0,15340,15340,120881,120839,95,95,0.0009393804564060019
1,52,52,238.733549,worst_time_per_person,4,64,926,270,4,1,0,0,15340,15340,120881,120839,95,95,0.0009252897495599119
1,53,53,241.944947,low_utilization,3,46,417,138,3,1,0,0,15340,15340,120881,120839,95,95,0.0009114104033165132
1,54,54,244.004529,low_utilization,3,45,592,189,3,1,0,0,15340,15340,120881,120839,95,95,0.0008977392472667655
1,55,55,247.022348,low_utilization,4,58,697,183,4,0,0,0,15340,15340,120881,120839,95,95,0.000884273158557764
1,56,56,247.042248,land_reassignment,4,73,576,79,4,1,0,0,15340,15340,120881,120839,95,95,0.0008710090611793975
1,57,57,250.053883,worst_time_per_person,4,58,822,185,4,1,0,0,15340,15340,120881,120839,95,95,0.0008579439252617066
1,58,58,257.369291,random_routes,3,48,400,142,3,1,0,0,15340,15340,120881,120839,95,95,0.0008450747663827809
1,59,59,259.942041,land_reassignment,4,73,558,81,4,1,0,0,15340,15340,120881,120839,95,95,0.0008323986448870392
1,60,60,264.382181,low_utilization,4,59,708,280,4,1,0,0,15340,15340,120881,120839,95,95,0.0008199126652137336
2,61,1,270.4013,related_routes,5,75,834,81,4,1,1,1,15296,15296,121758,121758,94,94,0.002
2,62,2,275.153721,worst_time_per_person,4,60,850,120,4,1,0,0,15296,15296,121758,121758,94,94,0.00197
2,63,3,278.538571,random_routes,5,89,990,197,5,1,0,0,15296,15296,121758,121758,94,94,0.00194045
2,64,4,284.24413,related_routes,5,84,565,225,5,1,1,1,15296,15296,121714,121714,94,94,0.0019113432500000001
2,65,5,288.322631,worst_time_per_person,4,62,938,272,4,1,0,0,15296,15296,121714,121714,94,94,0.00188267310125
2,66,6,289.773714,land_reassignment,5,93,757,144,5,1,0,0,15296,15296,121714,121714,94,94,0.00185443300473125
2,67,7,291.130623,land_reassignment,5,86,640,144,5,1,0,0,15296,15296,121714,121714,94,94,0.0018266165096602813
2,68,8,296.648533,low_utilization,4,65,624,324,4,1,0,0,15296,15296,121714,121714,94,94,0.0017992172620153772
2,69,9,306.334269,low_utilization,5,80,705,314,5,1,1,1,15296,15296,121645,121645,94,94,0.0017722290030851465
2,70,10,306.521435,low_utilization,4,68,634,225,4,1,0,0,15296,15296,121645,121645,94,94,0.0017456455680388693
2,71,11,308.186335,random_routes,4,64,727,124,4,1,0,0,15296,15296,121645,121645,94,94,0.0017194608845182862
2,72,12,314.786517,land_reassignment,5,90,862,324,5,1,0,0,15296,15296,121645,121645,94,94,0.0016936689712505118
