stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
2,135,58,459.346353,low_utilization,6,102,997,717,6,723,723,108,1,0,0,14738,14738,119958,119958,89,89,0.0008450747663827809
2,136,59,459.495455,related_routes,6,111,956,319,6,324,324,0,1,0,0,14738,14738,119958,119958,89,89,0.0008323986448870392
2,137,60,463.849397,related_routes,6,109,881,320,6,324,324,18,1,0,0,14738,14738,119958,119958,89,89,0.0008199126652137336
2,138,61,464.024045,land_reassignment,6,111,950,320,6,324,324,0,1,0,0,14738,14738,119958,119958,89,89,0.0008076139752355276
2,139,62,467.842789,low_utilization,6,110,1222,1009,6,1083,1083,180,1,0,0,14738,14738,119958,119958,89,89,0.0007954997656069948
2,140,63,468.595702,worst_time_per_person,6,101,1342,544,6,576,576,0,1,0,0,14738,14738,119958,119958,89,89,0.0007835672691228899
2,141,64,473.246965,related_routes,5,95,839,429,5,435,435,234,1,0,0,14738,14738,119958,119958,89,89,0.0007718137600860465
2,142,65,476.830552,related_routes,6,103,791,441,6,441,441,0,1,0,0,14738,14738,119958,119958,89,89,0.0007602365536847558
2,143,66,478.352514,low_utilization,6,102,1006,884,6,894,894,36,1,0,0,14738,14738,119958,119958,89,89,0.0007488330053794845
2,144,67,482.280251,random_routes,6,105,1164,667,6,723,723,306,1,0,0,14738,14738,119958,119958,89,89,0.0007376005102987922
2,145,68,484.60523,related_routes,5,86,656,225,5,225,225,132,1,0,0,14738,14738,119958,119958,89,89,0.0007265365026443104
2,146,69,485.0398,low_utilization,6,102,1018,723,6,729,729,0,1,0,0,14738,14738,119958,119958,89,89,0.0007156384551046457
2,147,70,485.206474,land_reassignment,6,111,950,320,6,324,324,0,1,0,0,14738,14738,119958,119958,89,89,0.000704903878278076
2,148,71,488.879754,related_routes,5,88,997,300,5,300,300,0,1,1,1,14738,14738,119949,119949,89,89,0.0006943303201039049
2,149,72,489.281749,low_utilization,5,85,982,667,5,723,723,72,1,0,0,14738,14738,119949,119949,89,89,0.0006839153653023463
2,150,73,489.45565,land_reassignment,5,92,818,221,5,225,225,0,1,0,0,14738,14738,119949,119949,89,89,0.0006736566348228111
2,151,74,492.87494,low_utilization,6,106,961,866,6,900,900,108,1,0,0,14738,14738,119949,119949,89,89,0.0006635517853004689
2,152,75,493.75246,related_routes,6,111,932,436,6,441,441,18,1,0,0,14738,14738,119949,119949,89,89,0.0006535985085209619
2,153,76,496.250685,worst_time_per_person,6,105,1335,399,6,441,441,126,1,0,0,14738,14738,119949,119949,89,89,0.0006437945308931474
2,154,77,501.265935,related_routes,5,91,982,144,5,144,144,0,1,1,1,14737,14737,121023,121023,89,89,0.0006341376129297503
2,155,78,504.135942,random_routes,6,108,865,316,6,324,324,108,1,0,0,14737,14737,121023,121023,89,89,0.0006246255487358039
2,156,79,509.291297,random_routes,5,92,859,429,5,435,435,198,1,0,0,14737,14737,121023,121023,89,89,0.0006152561655047669
2,157,80,510.559713,worst_time_per_person,5,86,1158,205,5,225,225,0,1,0,0,14737,14737,121023,121023,89,89,0.0006060273230221954
2,158,81,513.386632,low_utilization,5,83,852,431,5,435,435,90,1,0,0,14737,14737,121023,121023,89,89,0.0005969369131768625
2,159,82,515.107297,related_routes,6,111,957,564,6,570,570,36,1,0,0,14737,14737,121023,121023,89,89,0.0005879828594792096
2,160,83,532.17213,random_routes,6,110,860,891,6,900,900,504,1,0,0,14737,14737,121023,121023,89,89,0.0005791631165870214
2,161,84,539.199474,random_routes,5,85,850,556,5,576,576,216,1,1,1,14737,14737,120644,120644,89,89,0.0005704756698382161
2,162,85,553.579693,random_routes,6,111,1060,862,6,894,894,576,1,0,0,14737,14737,120644,120644,89,89,0.0005619185347906429
2,163,86,553.734471,related_routes,6,111,956,319,6,324,324,0,1,0,0,14737,14737,120644,120644,89,89,0.0005534897567687833
2,164,87,555.0338,low_utilization,5,84,885,838,5,876,876,144,1,0,0,14737,14737,120644,120644,89,89,0.0005451874104172515
2,165,88,558.112713,random_routes,5,86,662,324,5,324,324,90,1,0,0,14737,14737,120644,120644,89,89,0.0005370095992609928
2,166,89,561.265129,related_routes,5,89,581,225,5,225,225,90,1,0,0,14737,14737,120644,120644,89,89,0.0005289544552720778
2,167,90,562.570149,worst_time_per_person,5,86,1133,195,5,225,225,0,1,0,0,14737,14737,120644,120644,89,89,0.0005210201384429966
2,168,91,567.991203,related_routes,6,114,929,219,6,225,225,72,1,0,0,14737,14737,120644,120644,89,89,0.0005132048363663517
2,169,92,569.363304,related_routes,6,102,714,81,6,81,81,18,1,0,0,14737,14737,120644,120644,89,89,0.0005055067638208564
2,170,93,571.349728,worst_time_per_person,5,89,1207,270,5,324,324,0,1,0,0,14737,14737,120644,120644,89,89,0.0004979241623635435
2,171,94,571.506101,low_utilization,5,90,902,441,5,441,441,0,1,0,0,14737,14737,120644,120644,89,89,0.0004904552999280903
2,172,95,572.530949,related_routes,6,104,811,225,6,225,225,0,1,0,0,14737,14737,120644,120644,89,89,0.00048309847042916893
2,173,96,580.03106,random_routes,6,106,984,679,6,693,693,384,1,0,0,14737,14737,120644,120644,89,89,0.0004758519933727314
2,174,97,581.031662,related_routes,6,101,757,144,6,144,144,0,1,0,0,14737,14737,120644,120644,89,89,0.0004687142134721404
2,175,98,581.677634,low_utilization,5,86,863,395,5,441,441,18,1,0,0,14737,14737,120644,120644,89,89,0.0004616835002700583
2,176,99,585.174835,random_routes,6,105,914,546,6,570,570,168,1,0,0,14737,14737,120644,120644,89,89,0.0004547582477660074
2,177,100,592.04031,random_routes,6,102,914,564,6,570,570,270,1,0,0,14737,14737,120644,120644,89,89,0.0004479368740495173
2,178,101,600.280844,random_routes,5,87,896,538,5,576,576,324,1,0,0,14737,14737,120644,120644,89,89,0.0004412178209387745
2,179,102,600.546278,related_routes,6,111,895,430,6,435,435,0,1,0,0,14737,14737,120644,120644,89,89,0.0004345995536246929
2,180,103,600.57525,related_routes,5,86,584,81,5,81,81,0,1,0,0,14737,14737,120644,120644,89,89,0.0004280805603203225
2,181,104,600.74209,land_reassignment,6,111,950,320,6,324,324,0,1,0,0,14737,14737,120644,120644,89,89,0.0004216593519155176
2,182,105,601.881444,worst_time_per_person,6,105,1299,629,6,723,723,54,1,0,0,14737,14737,120644,120644,89,89,0.00041533446163678485
2,183,106,604.631222,related_routes,6,114,904,225,6,225,225,72,1,0,0,14737,14737,120644,120644,89,89,0.00040910444471223305
