stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,10.384471,worst_time_per_person,5,75,1048,278,5,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,18.89986,land_reassignment,5,89,620,225,5,1,1,1,15361,15361,120829,120829,95,95,0.00197
1,3,3,27.089281,worst_time_per_person,6,97,1391,274,6,1,1,1,15361,15361,120629,120629,95,95,0.00194045
1,4,4,52.272407,low_utilization,6,87,1014,762,6,1,0,0,15361,15361,120788,120629,95,95,0.0019113432500000001
1,5,5,68.105426,low_utilization,5,79,785,548,5,1,1,0,15361,15361,120629,120629,95,95,0.00188267310125
1,6,6,78.981742,worst_time_per_person,5,79,1113,280,5,0,0,0,15361,15361,120629,120629,95,95,0.00185443300473125
1,7,7,84.97126,worst_time_per_person,6,90,1286,290,5,1,1,1,15256,15256,121911,121911,94,94,0.0018266165096602813
1,8,8,95.145568,random_routes,5,79,674,318,5,1,0,0,15256,15256,121911,121911,94,94,0.0017992172620153772
1,9,9,102.723691,random_routes,5,88,788,312,5,1,0,0,15256,15256,121911,121911,94,94,0.0017722290030851465
1,10,10,111.65373,random_routes,5,91,722,316,5,1,0,0,15256,15256,121911,121911,94,94,0.0017456455680388693
1,11,11,120.103108,random_routes,5,82,747,318,5,1,0,0,15256,15256,121911,121911,94,94,0.0017194608845182862
1,12,12,123.642696,related_routes,6,107,1557,201,6,1,1,1,15226,15226,121355,121355,94,94,0.0016936689712505118
1,13,13,133.813086,related_routes,5,80,811,324,5,1,1,1,15205,15205,122128,122128,94,94,0.0016682639366817542
1,14,14,142.746881,related_routes,6,102,752,324,6,1,0,0,15205,15205,122128,122128,94,94,0.001643239977631528
1,15,15,161.374096,low_utilization,6,95,967,699,6,1,0,0,15205,15205,122128,122128,94,94,0.001618591377967055
2,16,1,175.481794,low_utilization,8,132,1363,512,8,1,1,1,15194,15194,121681,121681,94,94,0.002
2,17,2,178.475761,related_routes,8,128,1024,144,7,1,1,1,15148,15148,122224,122224,93,93,0.00197
2,18,3,198.390309,random_routes,8,141,1330,870,8,1,1,1,15148,15148,121889,121889,93,93,0.00194045
2,19,4,203.416325,land_reassignment,7,126,1795,201,7,1,1,1,15144,15144,122336,122336,93,93,0.0019113432500000001
2,20,5,214.046625,worst_time_per_person,7,122,1643,643,7,1,0,0,15156,15144,122342,122336,93,93,0.00188267310125
2,21,6,218.830702,land_reassignment,7,125,932,225,7,1,0,0,15156,15144,122342,122336,93,93,0.00185443300473125
2,22,7,233.786169,low_utilization,6,90,955,723,6,1,1,0,15145,15144,121985,122336,93,93,0.0018266165096602813
2,23,8,251.314478,related_routes,8,130,1437,441,7,1,1,1,15126,15126,124392,124392,92,92,0.0017992172620153772
2,24,9,262.713423,random_routes,6,110,1246,691,6,1,1,1,15126,15126,123768,123768,92,92,0.0017722290030851465
2,25,10,270.914983,land_reassignment,7,118,866,324,7,1,1,1,15118,15118,123663,123663,92,92,0.0017456455680388693
2,26,11,275.949752,land_reassignment,6,110,1125,318,6,1,1,1,15118,15118,122061,122061,92,92,0.0017194608845182862
2,27,12,282.314688,land_reassignment,6,111,846,222,6,1,0,0,15118,15118,122061,122061,92,92,0.0016936689712505118
2,28,13,305.974148,low_utilization,7,116,1151,1234,8,0,0,0,15118,15118,122061,122061,92,92,0.0016682639366817542
2,29,14,329.236111,worst_time_per_person,8,131,1569,815,8,0,0,0,15118,15118,122061,122061,92,92,0.001643239977631528
