stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,11.988095,low_utilization,5,72,867,296,4,1,0,0,15375,15371,123114,120870,94,95,0.002
1,2,2,17.870991,random_routes,5,83,770,211,5,1,0,0,15375,15371,123114,120870,94,95,0.00197
1,3,3,28.898702,worst_time_per_person,5,82,1140,371,5,1,0,0,15375,15371,123114,120870,94,95,0.00194045
1,4,4,41.147737,random_routes,5,85,747,298,5,1,0,0,15375,15371,123114,120870,94,95,0.0019113432500000001
1,5,5,56.183958,land_reassignment,6,106,758,324,6,1,1,1,15365,15365,123073,123073,94,94,0.00188267310125
1,6,6,63.965882,related_routes,6,102,1128,211,6,1,0,0,15374,15365,122673,123073,94,94,0.00185443300473125
1,7,7,76.083125,worst_time_per_person,6,97,1317,502,6,1,1,0,15374,15365,122652,123073,94,94,0.0018266165096602813
1,8,8,81.929479,related_routes,6,104,1584,268,6,1,1,0,15372,15365,123183,123073,94,94,0.0017992172620153772
1,9,9,83.998051,related_routes,6,102,720,144,6,1,0,0,15372,15365,123183,123073,94,94,0.0017722290030851465
1,10,10,90.107587,worst_time_per_person,5,85,1245,363,5,0,0,0,15372,15365,123183,123073,94,94,0.0017456455680388693
1,11,11,96.226926,related_routes,6,96,1202,140,6,1,0,0,15418,15365,123049,123073,94,94,0.0017194608845182862
1,12,12,107.43265,low_utilization,5,71,731,304,5,1,0,0,15418,15365,123049,123073,94,94,0.0016936689712505118
1,13,13,111.181957,worst_time_per_person,5,88,1231,365,5,1,1,0,15411,15365,121988,123073,94,94,0.0016682639366817542
1,14,14,126.910681,random_routes,6,90,1028,520,6,1,1,0,15395,15365,121804,123073,94,94,0.001643239977631528
1,15,15,143.149514,random_routes,5,84,838,431,5,1,1,1,15348,15348,120614,120614,94,94,0.001618591377967055
1,16,16,149.713341,land_reassignment,6,101,772,225,6,1,0,0,15348,15348,120614,120614,94,94,0.001594312507297549
1,17,17,155.412547,worst_time_per_person,5,78,1071,318,5,1,1,1,15338,15338,120696,120696,94,94,0.001570397819688086
2,18,1,167.129865,related_routes,8,126,1155,441,7,1,1,1,15256,15256,122039,122039,93,93,0.002
2,19,2,174.485441,related_routes,8,134,1644,225,8,0,0,0,15256,15256,122039,122039,93,93,0.00197
2,20,3,184.603119,land_reassignment,7,121,868,324,7,1,1,1,15253,15253,121987,121987,93,93,0.00194045
2,21,4,198.494133,related_routes,7,118,1333,435,7,1,0,0,15285,15253,122825,121987,93,93,0.0019113432500000001
2,22,5,207.518239,random_routes,7,116,1110,306,7,1,0,0,15285,15253,122825,121987,93,93,0.00188267310125
2,23,6,221.248468,low_utilization,6,89,1035,502,6,1,1,1,15237,15237,122465,122465,93,93,0.00185443300473125
2,24,7,222.638067,land_reassignment,6,102,711,144,6,1,0,0,15237,15237,122465,122465,93,93,0.0018266165096602813
2,25,8,231.617968,land_reassignment,8,141,1136,319,8,1,0,0,15237,15237,122465,122465,93,93,0.0017992172620153772
2,26,9,250.694522,low_utilization,7,111,1161,826,7,1,0,0,15237,15237,122465,122465,93,93,0.0017722290030851465
2,27,10,264.468875,worst_time_per_person,8,126,1654,663,7,1,1,1,15194,15194,124414,124414,92,92,0.0017456455680388693
2,28,11,275.251925,low_utilization,6,91,849,564,6,1,0,0,15194,15194,124414,124414,92,92,0.0017194608845182862
2,29,12,288.943246,worst_time_per_person,7,114,1496,599,7,1,1,1,15185,15185,124542,124542,92,92,0.0016936689712505118
2,30,13,297.40056,land_reassignment,8,142,1203,219,8,1,0,0,15185,15185,124542,124542,92,92,0.0016682639366817542
2,31,14,313.532936,random_routes,6,103,1057,667,6,1,0,0,15185,15185,124542,124542,92,92,0.001643239977631528
