stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,8.078349,worst_time_per_person,4,61,868,191,4,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,12.254793,low_utilization,3,40,433,138,3,1,0,0,15371,15371,120870,120870,95,95,0.00197
1,3,3,13.816807,low_utilization,3,38,524,65,3,1,0,0,15371,15371,120870,120870,95,95,0.00194045
1,4,4,18.143549,worst_time_per_person,3,51,713,205,3,1,0,0,15371,15371,120870,120870,95,95,0.0019113432500000001
1,5,5,22.669097,land_reassignment,3,54,388,144,3,1,1,1,15361,15361,120829,120829,95,95,0.00188267310125
1,6,6,26.444763,low_utilization,3,43,469,134,3,1,0,0,15361,15361,120829,120829,95,95,0.00185443300473125
1,7,7,26.866899,low_utilization,3,40,433,138,3,1,0,0,15361,15361,120829,120829,95,95,0.0018266165096602813
1,8,8,28.606858,worst_time_per_person,4,66,891,181,4,1,0,0,15361,15361,120829,120829,95,95,0.0017992172620153772
1,9,9,28.958242,related_routes,3,53,820,34,3,1,0,0,15361,15361,120829,120829,95,95,0.0017722290030851465
1,10,10,31.651473,random_routes,3,54,473,144,3,1,0,0,15361,15361,120829,120829,95,95,0.0017456455680388693
1,11,11,34.560076,worst_time_per_person,4,59,928,112,4,1,0,0,15361,15361,120829,120829,95,95,0.0017194608845182862
1,12,12,36.560121,land_reassignment,3,52,473,75,3,1,0,0,15361,15361,120829,120829,95,95,0.0016936689712505118
1,13,13,39.381533,related_routes,3,54,412,80,3,1,0,0,15361,15361,120829,120829,95,95,0.0016682639366817542
1,14,14,39.78508,low_utilization,3,42,554,67,3,1,0,0,15361,15361,120829,120829,95,95,0.001643239977631528
1,15,15,43.572631,random_routes,4,69,585,140,4,1,0,0,15361,15361,120829,120829,95,95,0.001618591377967055
1,16,16,46.460574,land_reassignment,4,73,558,81,4,1,0,0,15361,15361,120829,120829,95,95,0.001594312507297549
1,17,17,49.004497,related_routes,4,69,641,73,4,1,0,0,15361,15361,120829,120829,95,95,0.001570397819688086
1,18,18,49.237351,land_reassignment,3,51,372,36,3,1,0,0,15361,15361,120829,120829,95,95,0.0015468418523927646
1,19,19,52.81514,worst_time_per_person,4,59,899,120,4,1,1,1,15354,15354,121127,121127,95,95,0.001523639224606873
1,20,20,55.516177,low_utilization,3,45,488,201,3,1,0,0,15354,15354,121127,121127,95,95,0.00150078463623777
1,21,21,60.966742,low_utilization,4,62,600,284,4,1,0,0,15354,15354,121127,121127,95,95,0.0014782728666942035
1,22,22,61.522168,land_reassignment,3,57,454,36,3,1,0,0,15354,15354,121127,121127,95,95,0.0014560987736937903
1,23,23,62.348406,land_reassignment,3,57,434,36,3,1,0,0,15354,15354,121127,121127,95,95,0.0014342572920883834
1,24,24,64.771416,land_reassignment,3,52,465,81,3,1,0,0,15354,15354,121127,121127,95,95,0.0014127434327070576
1,25,25,64.785604,land_reassignment,3,54,408,81,3,1,0,0,15354,15354,121127,121127,95,95,0.0013915522812164517
1,26,26,67.163872,random_routes,3,44,478,81,3,1,0,0,15354,15354,121127,121127,95,95,0.0013706789969982049
1,27,27,67.175834,land_reassignment,3,57,434,36,3,1,0,0,15354,15354,121127,121127,95,95,0.0013501188120432317
1,28,28,75.137959,related_routes,4,65,638,225,4,1,1,1,15344,15344,121323,121323,95,95,0.001329867029862583
1,29,29,75.333183,land_reassignment,3,54,469,34,3,1,0,0,15344,15344,121323,121323,95,95,0.0013099190244146442
1,30,30,83.042204,low_utilization,4,60,643,225,4,1,0,0,15344,15344,121323,121323,95,95,0.0012902702390484245
1,31,31,83.122958,worst_time_per_person,3,45,659,67,3,1,0,0,15344,15344,121323,121323,95,95,0.0012709161854626981
1,32,32,84.919262,worst_time_per_person,4,64,889,191,4,1,0,0,15344,15344,121323,121323,95,95,0.0012518524426807576
1,33,33,87.886632,land_reassignment,4,66,645,81,4,1,0,0,15344,15344,121323,121323,95,95,0.0012330746560405463
1,34,34,91.613051,related_routes,4,64,533,81,4,1,0,0,15344,15344,121323,121323,95,95,0.0012145785361999382
1,35,35,92.622992,related_routes,3,48,552,36,3,1,1,1,15344,15344,120763,120763,95,95,0.001196359858156939
1,36,36,93.81209,land_reassignment,4,76,578,81,4,1,0,0,15344,15344,120763,120763,95,95,0.001178414460284585
1,37,37,95.833155,worst_time_per_person,3,48,714,134,3,1,0,0,15344,15344,120763,120763,95,95,0.0011607382433803163
1,38,38,100.488858,worst_time_per_person,4,65,889,282,4,1,0,0,15344,15344,120763,120763,95,95,0.0011433271697296114
1,39,39,101.532112,worst_time_per_person,4,62,913,205,4,1,0,0,15344,15344,120763,120763,95,95,0.0011261772621836673
1,40,40,102.22856,land_reassignment,3,54,428,79,3,1,0,0,15344,15344,120763,120763,95,95,0.0011092846032509122
1,41,41,103.500079,worst_time_per_person,4,67,922,205,4,1,0,0,15344,15344,120763,120763,95,95,0.0010926453342021485
1,42,42,105.276441,related_routes,4,72,595,81,4,1,1,1,15339,15339,120716,120716,95,95,0.0010762556541891162
1,43,43,106.593622,related_routes,4,67,490,81,4,1,0,0,15339,15339,120716,120716,95,95,0.0010601118193762794
1,44,44,110.295375,random_routes,4,66,697,203,4,1,0,0,15339,15339,120716,120716,95,95,0.0010442101420856352
1,45,45,111.958263,worst_time_per_person,4,66,948,205,4,1,0,0,15339,15339,120716,120716,95,95,0.0010285469899543507
1,46,46,111.972479,land_reassignment,4,76,578,81,4,1,0,0,15339,15339,120716,120716,95,95,0.0010131187851050354
1,47,47,112.752387,related_routes,3,51,383,81,3,1,0,0,15339,15339,120716,120716,95,95,0.0009979220033284597
1,48,48,115.769833,random_routes,3,47,506,201,3,1,0,0,15339,15339,120716,120716,95,95,0.0009829531732785328
1,49,49,115.79415,related_routes,4,70,512,81,4,1,0,0,15339,15339,120716,120716,95,95,0.0009682088756793548
1,50,50,118.070336,random_routes,3,52,372,81,3,1,0,0,15339,15339,120716,120716,95,95,0.0009536857425441644
1,51,51,119.370069,worst_time_per_person,4,65,944,274,4,1,0,0,15339,15339,120716,120716,95,95,0.0009393804564060019
1,52,52,121.365988,random_routes,3,51,406,81,3,1,0,0,15339,15339,120716,120716,95,95,0.0009252897495599119
1,53,53,126.590752,related_routes,4,68,467,144,4,1,0,0,15339,15339,120716,120716,95,95,0.0009114104033165132
1,54,54,126.706033,worst_time_per_person,4,68,977,193,4,1,0,0,15339,15339,120716,120716,95,95,0.0008977392472667655
1,55,55,128.024155,worst_time_per_person,4,63,857,209,4,1,0,0,15339,15339,120716,120716,95,95,0.000884273158557764
1,56,56,129.039194,worst_time_per_person,4,58,824,114,4,1,0,0,15339,15339,120716,120716,95,95,0.0008710090611793975
1,57,57,129.122552,land_reassignment,3,54,381,36,3,1,0,0,15339,15339,120716,120716,95,95,0.0008579439252617066
1,58,58,131.014253,related_routes,4,64,820,77,4,1,0,0,15339,15339,120716,120716,95,95,0.0008450747663827809
1,59,59,131.06239,worst_time_per_person,3,46,729,126,3,1,0,0,15339,15339,120716,120716,95,95,0.0008323986448870392
1,60,60,134.189257,low_utilization,4,60,600,308,4,1,0,0,15339,15339,120716,120716,95,95,0.0008199126652137336
2,61,1,134.384484,land_reassignment,4,74,617,81,4,1,0,0,15339,15339,120716,120716,95,95,0.002
2,62,2,140.490396,random_routes,4,69,747,294,4,1,0,0,15339,15339,120716,120716,95,95,0.00197
2,63,3,150.7548,random_routes,5,77,783,429,5,1,0,0,15339,15339,120716,120716,95,95,0.00194045
2,64,4,154.410432,related_routes,5,82,849,144,5,1,0,0,15339,15339,120716,120716,95,95,0.0019113432500000001
2,65,5,158.724275,worst_time_per_person,4,64,927,292,4,1,0,0,15339,15339,120716,120716,95,95,0.00188267310125
2,66,6,165.494097,low_utilization,5,78,786,413,5,1,0,0,15339,15339,120716,120716,95,95,0.00185443300473125
2,67,7,166.978175,land_reassignment,4,66,516,81,4,1,0,0,15339,15339,120716,120716,95,95,0.0018266165096602813
2,68,8,169.251136,related_routes,4,71,662,144,4,1,0,0,15339,15339,120716,120716,95,95,0.0017992172620153772
2,69,9,175.357596,worst_time_per_person,5,80,1047,387,5,1,0,0,15339,15339,120716,120716,95,95,0.0017722290030851465
2,70,10,182.1674,random_routes,5,83,818,306,5,1,0,0,15339,15339,120716,120716,95,95,0.0017456455680388693
2,71,11,183.958067,random_routes,5,82,1016,193,5,1,0,0,15339,15339,120716,120716,95,95,0.0017194608845182862
2,72,12,187.693744,random_routes,4,66,720,225,4,1,0,0,15339,15339,120716,120716,95,95,0.0016936689712505118
2,73,13,195.469619,land_reassignment,4,68,633,314,4,1,0,0,15339,15339,120716,120716,95,95,0.0016682639366817542
2,74,14,195.756085,worst_time_per_person,4,65,944,274,4,1,0,0,15339,15339,120716,120716,95,95,0.001643239977631528
2,75,15,200.121391,low_utilization,5,74,850,294,5,1,1,1,15325,15325,120384,120384,95,95,0.001618591377967055
2,76,16,201.711147,worst_time_per_person,4,59,894,183,4,1,0,0,15325,15325,120384,120384,95,95,0.001594312507297549
2,77,17,204.671027,random_routes,4,68,696,195,4,1,0,0,15325,15325,120384,120384,95,95,0.001570397819688086
2,78,18,205.176416,worst_time_per_person,4,65,925,367,4,1,0,0,15325,15325,120384,120384,95,95,0.0015468418523927646
2,79,19,215.183447,random_routes,5,86,771,427,5,1,0,0,15325,15325,120384,120384,95,95,0.001523639224606873
2,80,20,216.270278,low_utilization,4,59,562,138,4,1,0,0,15325,15325,120384,120384,95,95,0.00150078463623777
2,81,21,224.550769,random_routes,5,84,869,405,5,1,0,0,15325,15325,120384,120384,95,95,0.0014782728666942035
2,82,22,224.966327,related_routes,4,61,896,36,4,1,0,0,15325,15325,120384,120384,95,95,0.0014560987736937903
2,83,23,238.437931,random_routes,5,83,827,531,5,1,0,0,15325,15325,120384,120384,95,95,0.0014342572920883834
2,84,24,244.767837,related_routes,5,79,803,430,5,1,0,0,15327,15325,120691,120384,95,95,0.0014127434327070576
2,85,25,245.417116,worst_time_per_person,4,61,839,120,4,1,0,0,15327,15325,120691,120384,95,95,0.0013915522812164517
2,86,26,250.291941,related_routes,5,79,792,144,5,0,0,0,15327,15325,120691,120384,95,95,0.0013706789969982049
2,87,27,251.274151,worst_time_per_person,5,85,1178,276,5,1,0,0,15327,15325,120691,120384,95,95,0.0013501188120432317
2,88,28,257.250949,low_utilization,5,83,792,413,5,1,0,0,15327,15325,120691,120384,95,95,0.001329867029862583
2,89,29,259.886952,random_routes,4,68,532,142,4,1,0,0,15327,15325,120691,120384,95,95,0.0013099190244146442
2,90,30,263.170952,land_reassignment,5,92,690,222,5,1,0,0,15327,15325,120691,120384,95,95,0.0012902702390484245
2,91,31,263.204823,land_reassignment,4,73,550,142,4,1,0,0,15327,15325,120691,120384,95,95,0.0012709161854626981
2,92,32,263.227509,land_reassignment,4,70,526,81,4,1,0,0,15327,15325,120691,120384,95,95,0.0012518524426807576
2,93,33,266.818874,random_routes,5,89,725,211,5,1,0,0,15327,15325,120691,120384,95,95,0.0012330746560405463
2,94,34,267.335808,low_utilization,4,62,585,134,4,1,0,0,15327,15325,120691,120384,95,95,0.0012145785361999382
2,95,35,272.026125,random_routes,4,65,488,225,4,1,0,0,15327,15325,120691,120384,95,95,0.001196359858156939
2,96,36,279.115496,related_routes,5,87,627,225,5,1,1,0,15326,15325,120448,120384,95,95,0.001178414460284585
2,97,37,282.062835,low_utilization,5,84,805,217,5,1,0,0,15326,15325,120448,120384,95,95,0.0011607382433803163
2,98,38,282.167755,related_routes,4,64,444,144,4,1,0,0,15326,15325,120448,120384,95,95,0.0011433271697296114
2,99,39,282.319851,worst_time_per_person,4,65,934,185,4,1,0,0,15326,15325,120448,120384,95,95,0.0011261772621836673
2,100,40,289.383813,low_utilization,5,72,642,324,4,1,1,1,15294,15294,121353,121353,94,94,0.0011092846032509122
2,101,41,293.296844,worst_time_per_person,4,64,983,128,4,1,0,0,15294,15294,121353,121353,94,94,0.0010926453342021485
2,102,42,294.113883,related_routes,4,68,535,75,4,1,0,0,15294,15294,121353,121353,94,94,0.0010762556541891162
2,103,43,294.756405,land_reassignment,5,92,708,142,5,1,0,0,15294,15294,121353,121353,94,94,0.0010601118193762794
2,104,44,295.994104,worst_time_per_person,4,65,942,134,4,1,0,0,15294,15294,121353,121353,94,94,0.0010442101420856352
2,105,45,298.247363,random_routes,4,72,616,144,4,1,0,0,15294,15294,121353,121353,94,94,0.0010285469899543507
2,106,46,299.806329,low_utilization,4,67,680,304,4,1,1,1,15292,15292,121336,121336,94,94,0.0010131187851050354
2,107,47,299.828085,land_reassignment,5,95,710,144,5,1,0,0,15292,15292,121336,121336,94,94,0.0009979220033284597
2,108,48,303.375881,low_utilization,5,83,843,288,5,1,0,0,15292,15292,121336,121336,94,94,0.0009829531732785328
2,109,49,309.622697,low_utilization,5,78,876,534,5,1,1,1,15292,15292,121088,121088,94,94,0.0009682088756793548
2,110,50,309.934368,related_routes,4,64,447,81,4,1,0,0,15292,15292,121088,121088,94,94,0.0009536857425441644
2,111,51,310.226648,low_utilization,4,66,721,120,4,1,0,0,15292,15292,121088,121088,94,94,0.0009393804564060019
2,112,52,312.498533,low_utilization,5,82,752,419,5,1,0,0,15292,15292,121088,121088,94,94,0.0009252897495599119
2,113,53,315.956336,low_utilization,4,66,647,318,4,1,0,0,15292,15292,121088,121088,94,94,0.0009114104033165132
2,114,54,318.062511,related_routes,5,83,613,225,5,1,0,0,15292,15292,121088,121088,94,94,0.0008977392472667655
2,115,55,318.793177,low_utilization,4,66,671,195,4,1,0,0,15292,15292,121088,121088,94,94,0.000884273158557764
