stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,2.167823,low_utilization,2,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,4.348226,worst_time_per_person,3,1,0,0,15371,15371,120870,120870,95,95,0.00197
1,3,3,4.593414,related_routes,2,1,0,0,15371,15371,120870,120870,95,95,0.00194045
1,4,4,5.763135,related_routes,2,1,0,0,15371,15371,120870,120870,95,95,0.0019113432500000001
1,5,5,7.697877,worst_time_per_person,2,1,0,0,15371,15371,120870,120870,95,95,0.00188267310125
1,6,6,7.978596,related_routes,2,1,0,0,15371,15371,120870,120870,95,95,0.00185443300473125
1,7,7,8.990585,low_utilization,2,1,0,0,15371,15371,120870,120870,95,95,0.0018266165096602813
1,8,8,10.915829,random_routes,3,1,0,0,15371,15371,120870,120870,95,95,0.0017992172620153772
1,9,9,13.379032,land_reassignment,2,1,1,1,15361,15361,120836,120836,95,95,0.0017722290030851465
1,10,10,13.779019,low_utilization,2,1,0,0,15361,15361,120836,120836,95,95,0.0017456455680388693
1,11,11,16.736426,random_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.0017194608845182862
1,12,12,17.897592,land_reassignment,2,1,0,0,15361,15361,120836,120836,95,95,0.0016936689712505118
1,13,13,22.021156,low_utilization,3,1,0,0,15361,15361,120836,120836,95,95,0.0016682639366817542
1,14,14,23.149207,worst_time_per_person,3,1,0,0,15361,15361,120836,120836,95,95,0.001643239977631528
1,15,15,26.843083,worst_time_per_person,3,1,0,0,15361,15361,120836,120836,95,95,0.001618591377967055
1,16,16,26.8806,related_routes,2,1,0,0,15361,15361,120836,120836,95,95,0.001594312507297549
1,17,17,28.07814,related_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.001570397819688086
1,18,18,30.501611,land_reassignment,3,1,0,0,15361,15361,120836,120836,95,95,0.0015468418523927646
1,19,19,33.935165,low_utilization,3,1,0,0,15361,15361,120836,120836,95,95,0.001523639224606873
1,20,20,36.575178,land_reassignment,3,1,0,0,15361,15361,120836,120836,95,95,0.00150078463623777
1,21,21,36.58322,land_reassignment,2,1,0,0,15361,15361,120836,120836,95,95,0.0014782728666942035
1,22,22,36.598047,land_reassignment,2,1,0,0,15361,15361,120836,120836,95,95,0.0014560987736937903
1,23,23,36.613515,land_reassignment,2,1,0,0,15361,15361,120836,120836,95,95,0.0014342572920883834
1,24,24,37.449792,worst_time_per_person,3,1,0,0,15361,15361,120836,120836,95,95,0.0014127434327070576
1,25,25,39.784545,related_routes,3,1,1,1,15361,15361,120829,120829,95,95,0.0013915522812164517
1,26,26,40.6743,land_reassignment,2,1,0,0,15361,15361,120829,120829,95,95,0.0013706789969982049
1,27,27,43.371214,low_utilization,3,1,0,0,15361,15361,120829,120829,95,95,0.0013501188120432317
1,28,28,44.961579,random_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.001329867029862583
1,29,29,44.973801,land_reassignment,3,1,0,0,15361,15361,120829,120829,95,95,0.0013099190244146442
1,30,30,44.984849,land_reassignment,2,1,0,0,15361,15361,120829,120829,95,95,0.0012902702390484245
1,31,31,45.354681,low_utilization,3,1,0,0,15361,15361,120829,120829,95,95,0.0012709161854626981
1,32,32,46.706924,related_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.0012518524426807576
1,33,33,50.221532,random_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.0012330746560405463
1,34,34,53.155408,random_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.0012145785361999382
1,35,35,53.50756,related_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.001196359858156939
1,36,36,53.857979,land_reassignment,3,1,0,0,15361,15361,120829,120829,95,95,0.001178414460284585
1,37,37,53.881226,worst_time_per_person,2,1,0,0,15361,15361,120829,120829,95,95,0.0011607382433803163
1,38,38,54.963205,related_routes,3,1,1,1,15361,15361,120549,120549,95,95,0.0011433271697296114
1,39,39,54.971439,land_reassignment,2,1,0,0,15361,15361,120549,120549,95,95,0.0011261772621836673
1,40,40,55.557161,related_routes,2,1,0,0,15361,15361,120549,120549,95,95,0.0011092846032509122
1,41,41,55.572552,low_utilization,2,1,0,0,15361,15361,120549,120549,95,95,0.0010926453342021485
1,42,42,57.422732,random_routes,2,1,0,0,15361,15361,120549,120549,95,95,0.0010762556541891162
1,43,43,59.191866,low_utilization,3,1,0,0,15361,15361,120549,120549,95,95,0.0010601118193762794
1,44,44,60.389384,low_utilization,3,1,0,0,15361,15361,120549,120549,95,95,0.0010442101420856352
1,45,45,60.79425,worst_time_per_person,2,1,0,0,15361,15361,120549,120549,95,95,0.0010285469899543507
1,46,46,61.906532,random_routes,3,1,0,0,15361,15361,120549,120549,95,95,0.0010131187851050354
1,47,47,61.91772,land_reassignment,2,1,0,0,15361,15361,120549,120549,95,95,0.0009979220033284597
1,48,48,62.734254,related_routes,3,1,0,0,15361,15361,120549,120549,95,95,0.0009829531732785328
1,49,49,65.610888,random_routes,3,1,0,0,15361,15361,120549,120549,95,95,0.0009682088756793548
1,50,50,65.666617,worst_time_per_person,3,1,0,0,15361,15361,120549,120549,95,95,0.0009536857425441644
1,51,51,66.02562,related_routes,2,1,0,0,15361,15361,120549,120549,95,95,0.0009393804564060019
1,52,52,66.034861,land_reassignment,2,1,0,0,15361,15361,120549,120549,95,95,0.0009252897495599119
1,53,53,66.092357,worst_time_per_person,2,1,0,0,15361,15361,120549,120549,95,95,0.0009114104033165132
1,54,54,66.574151,worst_time_per_person,3,1,0,0,15361,15361,120549,120549,95,95,0.0008977392472667655
1,55,55,67.720381,related_routes,2,1,0,0,15361,15361,120549,120549,95,95,0.000884273158557764
1,56,56,69.189125,random_routes,3,1,0,0,15361,15361,120549,120549,95,95,0.0008710090611793975
1,57,57,69.676586,worst_time_per_person,3,1,0,0,15361,15361,120549,120549,95,95,0.0008579439252617066
