stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,6.800087,worst_time_per_person,4,59,857,112,4,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,16.035374,land_reassignment,4,73,504,144,4,1,1,1,15361,15361,120829,120829,95,95,0.00197
1,3,3,25.499726,worst_time_per_person,5,74,1117,201,5,1,0,0,15363,15361,121015,120829,95,95,0.00194045
1,4,4,38.017852,low_utilization,5,69,810,280,5,1,1,1,15354,15354,121127,121127,95,95,0.0019113432500000001
1,5,5,42.343931,worst_time_per_person,4,62,926,177,4,1,0,0,15354,15354,121127,121127,95,95,0.00188267310125
1,6,6,60.285287,random_routes,5,80,835,560,5,1,0,0,15354,15354,121127,121127,95,95,0.00185443300473125
1,7,7,65.428414,related_routes,5,89,674,144,5,1,0,0,15354,15354,121127,121127,95,95,0.0018266165096602813
1,8,8,76.379882,random_routes,5,84,846,318,5,1,0,0,15354,15354,121127,121127,95,95,0.0017992172620153772
1,9,9,85.918518,random_routes,4,67,668,312,4,1,0,0,15354,15354,121127,121127,95,95,0.0017722290030851465
1,10,10,89.677862,random_routes,4,73,656,140,4,1,0,0,15354,15354,121127,121127,95,95,0.0017456455680388693
1,11,11,91.133199,land_reassignment,5,93,757,144,5,1,0,0,15354,15354,121127,121127,95,95,0.0017194608845182862
1,12,12,102.48906,low_utilization,5,73,706,409,5,1,0,0,15370,15354,121263,121127,95,95,0.0016936689712505118
1,13,13,107.641425,low_utilization,4,54,595,213,4,1,0,0,15370,15354,121263,121127,95,95,0.0016682639366817542
1,14,14,108.071044,land_reassignment,5,89,745,77,5,1,0,0,15370,15354,121263,121127,95,95,0.001643239977631528
1,15,15,116.459998,random_routes,4,69,724,406,4,1,0,0,15370,15354,121263,121127,95,95,0.001618591377967055
1,16,16,117.082096,land_reassignment,4,76,631,144,4,1,0,0,15370,15354,121263,121127,95,95,0.001594312507297549
1,17,17,121.501691,land_reassignment,5,83,1328,134,5,1,0,0,15379,15354,121089,121127,95,95,0.001570397819688086
1,18,18,124.636591,random_routes,4,67,656,225,4,1,0,0,15379,15354,121089,121127,95,95,0.0015468418523927646
1,19,19,129.036741,land_reassignment,4,71,662,144,4,1,0,0,15379,15354,121089,121127,95,95,0.001523639224606873
1,20,20,129.858478,land_reassignment,4,73,576,79,4,1,0,0,15379,15354,121089,121127,95,95,0.00150078463623777
1,21,21,142.198459,low_utilization,5,76,969,502,5,1,0,0,15379,15354,121089,121127,95,95,0.0014782728666942035
1,22,22,145.816646,related_routes,5,88,789,140,5,1,0,0,15379,15354,121089,121127,95,95,0.0014560987736937903
1,23,23,149.201153,low_utilization,4,57,589,219,4,1,0,0,15379,15354,121089,121127,95,95,0.0014342572920883834
1,24,24,151.384035,worst_time_per_person,5,79,1114,124,5,1,0,0,15379,15354,121089,121127,95,95,0.0014127434327070576
