stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,8.570583,worst_time_per_person,4,61,868,191,4,1,0,0,15376,15371,120902,120870,95,95,0.002
1,2,2,12.98116,low_utilization,3,40,433,138,3,1,0,0,15376,15371,120902,120870,95,95,0.00197
1,3,3,15.321889,low_utilization,3,38,524,65,3,1,0,0,15376,15371,120902,120870,95,95,0.00194045
1,4,4,19.8352,worst_time_per_person,3,51,713,205,3,1,0,0,15376,15371,120902,120870,95,95,0.0019113432500000001
1,5,5,24.434576,land_reassignment,3,54,388,144,3,1,1,1,15366,15366,120861,120861,95,95,0.00188267310125
1,6,6,28.306037,low_utilization,3,43,469,134,3,1,0,0,15366,15366,120861,120861,95,95,0.00185443300473125
1,7,7,28.740518,low_utilization,3,40,433,138,3,1,0,0,15366,15366,120861,120861,95,95,0.0018266165096602813
1,8,8,30.498651,worst_time_per_person,4,66,896,181,4,1,1,1,15361,15361,120829,120829,95,95,0.0017992172620153772
1,9,9,35.031605,low_utilization,3,42,464,201,3,1,0,0,15361,15361,120829,120829,95,95,0.0017722290030851465
1,10,10,37.490915,low_utilization,4,54,564,136,4,1,0,0,15361,15361,120829,120829,95,95,0.0017456455680388693
1,11,11,41.405261,land_reassignment,4,68,591,138,4,1,0,0,15361,15361,120829,120829,95,95,0.0017194608845182862
1,12,12,43.301831,low_utilization,3,42,579,120,3,1,0,0,15361,15361,120829,120829,95,95,0.0016936689712505118
1,13,13,44.701864,worst_time_per_person,4,59,912,63,4,1,0,0,15361,15361,120829,120829,95,95,0.0016682639366817542
1,14,14,47.376694,related_routes,4,67,1074,71,4,1,0,0,15361,15361,120829,120829,95,95,0.001643239977631528
1,15,15,49.810595,related_routes,4,67,670,81,4,1,0,0,15361,15361,120829,120829,95,95,0.001618591377967055
1,16,16,50.992549,low_utilization,3,40,425,138,3,1,0,0,15361,15361,120829,120829,95,95,0.001594312507297549
1,17,17,53.143144,worst_time_per_person,4,64,957,193,4,1,0,0,15361,15361,120829,120829,95,95,0.001570397819688086
1,18,18,59.994671,low_utilization,4,62,755,345,4,1,0,0,15361,15361,120829,120829,95,95,0.0015468418523927646
1,19,19,61.644099,land_reassignment,3,53,491,73,3,1,0,0,15361,15361,120829,120829,95,95,0.001523639224606873
1,20,20,61.688884,land_reassignment,3,50,468,36,3,1,0,0,15361,15361,120829,120829,95,95,0.00150078463623777
1,21,21,64.727918,land_reassignment,3,54,428,79,3,1,0,0,15361,15361,120829,120829,95,95,0.0014782728666942035
1,22,22,64.748775,land_reassignment,3,51,372,36,3,1,0,0,15361,15361,120829,120829,95,95,0.0014560987736937903
1,23,23,69.483643,random_routes,3,44,418,144,3,1,0,0,15361,15361,120829,120829,95,95,0.0014342572920883834
1,24,24,70.335558,land_reassignment,3,57,434,36,3,1,0,0,15361,15361,120829,120829,95,95,0.0014127434327070576
1,25,25,71.643146,related_routes,4,64,716,36,4,1,1,1,15361,15361,120269,120269,95,95,0.0013915522812164517
1,26,26,71.9957,land_reassignment,3,53,491,73,3,1,0,0,15361,15361,120269,120269,95,95,0.0013706789969982049
1,27,27,78.146535,low_utilization,4,57,611,219,4,0,0,0,15361,15361,120269,120269,95,95,0.0013501188120432317
1,28,28,80.951829,related_routes,3,51,372,81,3,1,0,0,15361,15361,120269,120269,95,95,0.001329867029862583
1,29,29,82.060711,related_routes,3,45,480,36,3,1,0,0,15361,15361,120269,120269,95,95,0.0013099190244146442
1,30,30,82.770558,low_utilization,3,43,569,120,3,1,0,0,15361,15361,120269,120269,95,95,0.0012902702390484245
1,31,31,86.531698,random_routes,3,53,532,140,3,1,0,0,15361,15361,120269,120269,95,95,0.0012709161854626981
1,32,32,86.790435,land_reassignment,3,55,463,36,3,1,0,0,15361,15361,120269,120269,95,95,0.0012518524426807576
1,33,33,92.097583,related_routes,3,48,566,219,3,1,0,0,15361,15361,120269,120269,95,95,0.0012330746560405463
1,34,34,100.999102,related_routes,4,70,635,314,4,1,0,0,15361,15361,120269,120269,95,95,0.0012145785361999382
1,35,35,105.878185,random_routes,4,71,687,201,4,1,0,0,15361,15361,120269,120269,95,95,0.001196359858156939
1,36,36,105.891183,land_reassignment,3,57,440,36,3,1,0,0,15361,15361,120269,120269,95,95,0.001178414460284585
1,37,37,106.660064,land_reassignment,4,74,617,81,4,1,0,0,15361,15361,120269,120269,95,95,0.0011607382433803163
1,38,38,107.506632,related_routes,3,46,368,36,3,1,0,0,15361,15361,120269,120269,95,95,0.0011433271697296114
1,39,39,110.833904,random_routes,4,66,700,124,4,1,0,0,15361,15361,120269,120269,95,95,0.0011261772621836673
1,40,40,112.160829,land_reassignment,3,54,408,81,3,1,0,0,15361,15361,120269,120269,95,95,0.0011092846032509122
1,41,41,112.763369,land_reassignment,3,50,398,36,3,1,0,0,15361,15361,120269,120269,95,95,0.0010926453342021485
1,42,42,113.887006,low_utilization,3,45,490,193,3,1,0,0,15361,15361,120269,120269,95,95,0.0010762556541891162
1,43,43,114.800128,low_utilization,4,59,708,195,4,1,0,0,15361,15361,120269,120269,95,95,0.0010601118193762794
1,44,44,115.043069,land_reassignment,4,73,627,34,4,1,0,0,15361,15361,120269,120269,95,95,0.0010442101420856352
1,45,45,115.540707,worst_time_per_person,3,49,749,71,3,1,0,0,15361,15361,120269,120269,95,95,0.0010285469899543507
1,46,46,115.786208,related_routes,3,53,508,81,3,1,0,0,15361,15361,120269,120269,95,95,0.0010131187851050354
1,47,47,116.393657,related_routes,4,65,516,77,4,1,0,0,15361,15361,120269,120269,95,95,0.0009979220033284597
1,48,48,116.409072,land_reassignment,4,76,594,81,4,1,0,0,15361,15361,120269,120269,95,95,0.0009829531732785328
1,49,49,118.22839,worst_time_per_person,4,68,1047,185,4,1,0,0,15361,15361,120269,120269,95,95,0.0009682088756793548
