stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,7.083261,worst_time_per_person,6,99,1298,149,6,570,160,160,0,0,0,15371,15371,120870,120870,95,95,0.002
2,2,1,13.391005,land_reassignment,6,106,758,163,6,324,160,160,1,1,1,15369,15369,120782,120782,95,95,0.002
