stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,4.883787,worst_time_per_person,5,75,1048,136,5,324,160,160,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,11.013856,land_reassignment,5,92,628,144,5,144,144,144,1,1,1,15360,15360,120804,120804,95,95,0.00197
2,3,1,18.125117,low_utilization,8,130,1298,162,8,1083,160,160,1,0,0,15360,15360,120804,120804,95,95,0.002
2,4,2,26.667617,related_routes,8,124,1685,150,7,225,160,160,1,1,1,15259,15259,122314,122314,94,94,0.00197
