stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,5.02224,worst_time_per_person,5,75,1048,136,5,324,160,160,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,11.799033,land_reassignment,5,89,620,160,5,225,160,160,1,1,1,15361,15361,120829,120829,95,95,0.00197
2,3,1,19.060803,low_utilization,8,130,1298,162,8,1083,160,160,1,0,0,15361,15361,120829,120829,95,95,0.002
2,4,2,28.721199,related_routes,8,131,1489,160,7,324,160,160,1,1,1,15329,15329,121035,121035,94,94,0.00197
