stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
2,191,62,288.505553,random_routes,3,1,0,0,15323,15323,122612,122612,94,94,0.0007954997656069948
2,192,63,289.052107,related_routes,3,1,0,0,15323,15323,122612,122612,94,94,0.0007835672691228899
2,193,64,289.064391,land_reassignment,3,1,0,0,15323,15323,122612,122612,94,94,0.0007718137600860465
2,194,65,289.137496,related_routes,4,1,0,0,15323,15323,122612,122612,94,94,0.0007602365536847558
2,195,66,289.396775,low_utilization,4,1,0,0,15323,15323,122612,122612,94,94,0.0007488330053794845
2,196,67,291.032998,random_routes,3,1,0,0,15323,15323,122612,122612,94,94,0.0007376005102987922
2,197,68,291.046505,related_routes,4,1,0,0,15323,15323,122612,122612,94,94,0.0007265365026443104
2,198,69,293.339081,worst_time_per_person,4,1,0,0,15323,15323,122612,122612,94,94,0.0007156384551046457
2,199,70,298.309754,land_reassignment,4,1,0,0,15323,15323,122612,122612,94,94,0.000704903878278076
2,200,71,298.546357,low_utilization,3,1,0,0,15323,15323,122612,122612,94,94,0.0006943303201039049
2,201,72,301.486902,related_routes,4,1,1,1,15323,15323,121905,121905,94,94,0.0006839153653023463
