stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,11.875851,land_reassignment,5,89,620,225,5,225,225,225,1,1,1,15361,15361,120829,120829,95,95,0.002
1,2,2,27.620598,random_routes,6,104,905,308,6,435,320,320,1,0,0,15361,15361,120829,120829,95,95,0.00197
2,3,1,45.935561,worst_time_per_person,6,91,1316,274,6,576,320,320,0,0,0,15361,15361,120829,120829,95,95,0.002
2,4,2,59.291111,related_routes,6,99,883,225,6,225,225,225,1,1,1,15356,15356,120876,120876,95,95,0.00197
