stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,15.073915,low_utilization,4,58,682,292,4,1,1,1,15357,15357,120538,120538,95,95,0.002
1,2,2,26.297625,low_utilization,4,58,571,215,4,1,0,0,15357,15357,120538,120538,95,95,0.00197
1,3,3,36.941708,low_utilization,4,56,535,219,4,1,0,0,15357,15357,120538,120538,95,95,0.00194045
1,4,4,50.312577,low_utilization,5,78,734,427,5,0,0,0,15357,15357,120538,120538,95,95,0.0019113432500000001
1,5,5,55.103889,related_routes,4,67,808,77,4,1,0,0,15357,15357,120538,120538,95,95,0.00188267310125
1,6,6,68.585911,related_routes,4,67,492,225,4,1,0,0,15357,15357,120538,120538,95,95,0.00185443300473125
1,7,7,78.145584,land_reassignment,4,73,504,144,4,1,1,1,15347,15347,120497,120497,95,95,0.0018266165096602813
1,8,8,89.441431,low_utilization,4,56,683,191,4,1,0,0,15347,15347,120497,120497,95,95,0.0017992172620153772
1,9,9,100.893283,random_routes,5,81,704,312,5,1,0,0,15347,15347,120497,120497,95,95,0.0017722290030851465
1,10,10,109.708673,land_reassignment,5,87,741,144,5,1,0,0,15347,15347,120497,120497,95,95,0.0017456455680388693
1,11,11,119.00628,land_reassignment,4,73,552,142,4,1,0,0,15347,15347,120497,120497,95,95,0.0017194608845182862
1,12,12,132.715616,worst_time_per_person,5,82,1069,385,5,1,0,0,15347,15347,120497,120497,95,95,0.0016936689712505118
1,13,13,141.341166,low_utilization,5,77,702,435,5,1,0,0,15356,15347,120773,120497,95,95,0.0016682639366817542
1,14,14,146.3154,related_routes,5,78,1271,120,5,1,0,0,15365,15347,120599,120497,95,95,0.001643239977631528
1,15,15,157.32713,random_routes,5,91,812,433,5,1,0,0,15365,15347,120599,120497,95,95,0.001618591377967055
2,16,1,164.269926,low_utilization,5,75,829,270,5,1,1,1,15344,15344,120430,120430,95,95,0.002
2,17,2,179.08748,random_routes,6,94,1089,407,6,1,1,1,15337,15337,120728,120728,95,95,0.00197
2,18,3,189.029913,random_routes,5,78,710,311,5,1,0,0,15337,15337,120728,120728,95,95,0.00194045
2,19,4,192.796434,worst_time_per_person,5,84,1153,296,5,1,0,0,15337,15337,120728,120728,95,95,0.0019113432500000001
2,20,5,213.459421,worst_time_per_person,6,95,1220,693,6,1,0,0,15337,15337,120728,120728,95,95,0.00188267310125
2,21,6,224.095096,worst_time_per_person,6,96,1321,522,6,0,0,0,15337,15337,120728,120728,95,95,0.00185443300473125
2,22,7,232.712522,low_utilization,6,89,1039,635,6,1,0,0,15337,15337,120728,120728,95,95,0.0018266165096602813
2,23,8,244.14254,low_utilization,6,91,1020,538,6,1,0,0,15340,15337,120746,120728,95,95,0.0017992172620153772
2,24,9,247.017917,land_reassignment,5,95,781,144,5,1,0,0,15340,15337,120746,120728,95,95,0.0017722290030851465
2,25,10,256.700336,low_utilization,5,78,859,826,5,1,0,0,15340,15337,120746,120728,95,95,0.0017456455680388693
2,26,11,260.907298,worst_time_per_person,6,102,1377,514,6,1,0,0,15340,15337,120746,120728,95,95,0.0017194608845182862
2,27,12,263.803657,land_reassignment,5,86,667,225,5,1,0,0,15340,15337,120746,120728,95,95,0.0016936689712505118
2,28,13,275.411525,low_utilization,5,79,870,506,5,1,1,1,15329,15329,120727,120727,95,95,0.0016682639366817542
2,29,14,283.334207,worst_time_per_person,6,93,1259,403,6,0,0,0,15329,15329,120727,120727,95,95,0.001643239977631528
2,30,15,293.067517,random_routes,6,101,748,225,6,1,0,0,15329,15329,120727,120727,95,95,0.001618591377967055
2,31,16,325.839736,low_utilization,6,92,930,721,6,1,0,0,15339,15329,121140,120727,95,95,0.001594312507297549
