stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,23,23,886.382936,worst_time_per_person,6,95,1301,306,6,0,0,0,15389,15370,120926,120733,95,95,0.0014342572920883834
1,24,24,895.365926,worst_time_per_person,6,94,1256,504,6,0,0,0,15389,15370,120926,120733,95,95,0.0014127434327070576
1,25,25,895.545657,land_reassignment,6,111,846,222,6,1,0,0,15389,15370,120926,120733,95,95,0.0013915522812164517
1,26,26,898.569369,land_reassignment,6,98,1575,201,6,1,1,0,15380,15370,120768,120733,95,95,0.0013706789969982049
1,27,27,910.759995,land_reassignment,6,106,748,324,6,1,0,0,15380,15370,120768,120733,95,95,0.0013501188120432317
1,28,28,920.255053,worst_time_per_person,5,70,1073,524,4,1,1,1,15293,15293,121302,121302,94,94,0.001329867029862583
1,29,29,945.45489,random_routes,5,85,816,558,5,1,1,1,15293,15293,121075,121075,94,94,0.0013099190244146442
1,30,30,945.574489,related_routes,6,111,838,320,6,1,0,0,15293,15293,121075,121075,94,94,0.0012902702390484245
1,31,31,954.870679,random_routes,5,83,688,314,5,1,0,0,15293,15293,121075,121075,94,94,0.0012709161854626981
1,32,32,973.442507,random_routes,6,107,904,425,6,1,1,1,15293,15293,120742,120742,94,94,0.0012518524426807576
1,33,33,997.687697,random_routes,6,103,926,569,6,1,0,0,15293,15293,120742,120742,94,94,0.0012330746560405463
1,34,34,1006.818608,random_routes,5,85,883,383,5,1,0,0,15293,15293,120742,120742,94,94,0.0012145785361999382
1,35,35,1015.447589,land_reassignment,6,102,760,324,6,1,0,0,15293,15293,120742,120742,94,94,0.001196359858156939
1,36,36,1018.446328,related_routes,5,92,1367,120,5,1,1,1,15288,15288,120676,120676,94,94,0.001178414460284585
1,37,37,1032.710598,low_utilization,6,94,967,569,6,1,1,1,15250,15250,120416,120416,94,94,0.0011607382433803163
1,38,38,1046.623884,random_routes,6,98,872,556,6,1,0,0,15250,15250,120416,120416,94,94,0.0011433271697296114
1,39,39,1047.911153,related_routes,6,100,863,77,6,1,0,0,15250,15250,120416,120416,94,94,0.0011261772621836673
1,40,40,1050.929469,land_reassignment,6,108,1581,120,6,1,0,0,15255,15250,120482,120416,94,94,0.0011092846032509122
1,41,41,1053.960771,worst_time_per_person,5,87,1168,203,5,1,1,0,15254,15250,121142,120416,94,94,0.0010926453342021485
1,42,42,1075.121933,low_utilization,6,96,1099,667,6,1,1,1,15199,15199,121043,121043,94,94,0.0010762556541891162
1,43,43,1075.637987,land_reassignment,5,93,757,144,5,1,0,0,15199,15199,121043,121043,94,94,0.0010601118193762794
1,44,44,1096.512186,random_routes,6,104,1003,433,6,1,0,0,15199,15199,121043,121043,94,94,0.0010442101420856352
1,45,45,1099.233221,land_reassignment,5,87,634,324,5,0,0,0,15199,15199,121043,121043,94,94,0.0010285469899543507
1,46,46,1104.043255,worst_time_per_person,5,81,1059,401,5,1,0,0,15199,15199,121043,121043,94,94,0.0010131187851050354
1,47,47,1107.42715,worst_time_per_person,6,102,1345,187,6,0,0,0,15199,15199,121043,121043,94,94,0.0009979220033284597
1,48,48,1119.603989,low_utilization,6,94,911,697,6,0,0,0,15199,15199,121043,121043,94,94,0.0009829531732785328
1,49,49,1134.571226,random_routes,5,82,783,316,5,1,0,0,15199,15199,121043,121043,94,94,0.0009682088756793548
1,50,50,1136.474362,worst_time_per_person,6,100,1313,385,6,1,0,0,15199,15199,121043,121043,94,94,0.0009536857425441644
1,51,51,1136.684672,land_reassignment,6,110,846,222,6,1,0,0,15199,15199,121043,121043,94,94,0.0009393804564060019
1,52,52,1136.857576,land_reassignment,5,91,690,222,5,1,0,0,15199,15199,121043,121043,94,94,0.0009252897495599119
1,53,53,1153.654082,related_routes,6,96,1012,564,6,0,0,0,15199,15199,121043,121043,94,94,0.0009114104033165132
1,54,54,1158.912535,related_routes,5,83,815,431,5,0,0,0,15199,15199,121043,121043,94,94,0.0008977392472667655
1,55,55,1217.980178,low_utilization,6,93,887,522,6,1,1,1,15196,15196,121077,121077,94,94,0.000884273158557764
1,56,56,1239.727739,related_routes,5,86,634,324,5,1,0,0,15196,15196,121077,121077,94,94,0.0008710090611793975
1,57,57,1261.945946,low_utilization,5,76,782,431,5,0,0,0,15196,15196,121077,121077,94,94,0.0008579439252617066
1,58,58,1271.015726,low_utilization,5,76,851,411,5,0,0,0,15196,15196,121077,121077,94,94,0.0008450747663827809
1,59,59,1283.036981,random_routes,5,87,1034,284,5,1,1,1,15196,15196,120887,120887,94,94,0.0008323986448870392
1,60,60,1305.049976,random_routes,5,85,805,209,5,1,0,0,15196,15196,120887,120887,94,94,0.0008199126652137336
2,61,1,1413.046274,low_utilization,8,123,1465,1437,15,0,0,0,15196,15196,120887,120887,94,94,0.002
2,62,2,1436.398243,worst_time_per_person,8,128,1672,947,8,0,0,0,15196,15196,120887,120887,94,94,0.00197
2,63,3,1458.03525,worst_time_per_person,8,134,1763,965,9,0,0,0,15196,15196,120887,120887,94,94,0.00194045
2,64,4,1458.651639,land_reassignment,6,110,846,222,6,1,0,0,15196,15196,120887,120887,94,94,0.0019113432500000001
2,65,5,1475.4443,related_routes,6,98,1013,225,6,1,0,0,15220,15196,120009,120887,94,94,0.00188267310125
2,66,6,1500.007811,land_reassignment,6,104,951,564,6,1,0,0,15220,15196,120146,120887,94,94,0.00185443300473125
2,67,7,1515.416346,low_utilization,6,92,907,423,7,0,0,0,15220,15196,120146,120887,94,94,0.0018266165096602813
2,68,8,1538.511375,low_utilization,6,89,876,417,6,1,0,0,15248,15196,120977,120887,94,94,0.0017992172620153772
2,69,9,1544.414447,related_routes,6,104,951,564,9,0,0,0,15248,15196,120977,120887,94,94,0.0017722290030851465
2,70,10,1552.028164,worst_time_per_person,6,98,1264,407,7,0,0,0,15248,15196,120977,120887,94,94,0.0017456455680388693
2,71,11,1586.659698,random_routes,7,118,1181,542,7,1,1,0,15248,15196,120887,120887,94,94,0.0017194608845182862
2,72,12,1621.843507,worst_time_per_person,8,136,1733,1293,9,0,0,0,15248,15196,120887,120887,94,94,0.0016936689712505118
2,73,13,1624.519919,land_reassignment,6,112,944,144,6,1,0,0,15248,15196,120887,120887,94,94,0.0016682639366817542
2,74,14,1652.861023,related_routes,8,138,1706,300,8,0,0,0,15248,15196,120887,120887,94,94,0.001643239977631528
2,75,15,1686.072542,related_routes,8,128,1414,429,8,0,0,0,15248,15196,120887,120887,94,94,0.001618591377967055
2,76,16,1691.16747,related_routes,7,110,1250,313,7,0,0,0,15248,15196,120887,120887,94,94,0.001594312507297549
2,77,17,1700.232793,land_reassignment,8,140,1115,319,8,1,0,0,15248,15196,120887,120887,94,94,0.001570397819688086
2,78,18,1700.641094,worst_time_per_person,6,101,1327,385,6,1,0,0,15248,15196,120887,120887,94,94,0.0015468418523927646
2,79,19,1710.471029,related_routes,8,129,1382,441,8,0,0,0,15248,15196,120887,120887,94,94,0.001523639224606873
2,80,20,1715.847322,worst_time_per_person,7,121,1599,810,8,0,0,0,15248,15196,120887,120887,94,94,0.00150078463623777
2,81,21,1742.345275,related_routes,8,129,1127,569,15,0,0,0,15248,15196,120887,120887,94,94,0.0014782728666942035
2,82,22,1747.40354,land_reassignment,6,109,1586,201,6,0,0,0,15248,15196,120887,120887,94,94,0.0014560987736937903
2,83,23,1752.50588,land_reassignment,8,142,2014,284,8,1,1,0,15242,15196,121681,120887,94,94,0.0014342572920883834
2,84,24,1779.907453,worst_time_per_person,7,114,1518,977,7,0,0,0,15242,15196,121681,120887,94,94,0.0014127434327070576
2,85,25,1788.167946,random_routes,6,98,893,556,6,1,0,0,15242,15196,121681,120887,94,94,0.0013915522812164517
2,86,26,1790.726697,land_reassignment,7,129,1013,320,7,1,1,0,15242,15196,121586,120887,94,94,0.0013706789969982049
2,87,27,1797.163076,low_utilization,6,85,782,221,5,1,1,0,15235,15196,122476,120887,93,94,0.0013501188120432317
2,88,28,1803.781038,related_routes,7,124,1068,219,7,1,1,0,15231,15196,122329,120887,93,94,0.001329867029862583
2,89,29,1819.271597,land_reassignment,8,140,1028,576,12,0,0,0,15231,15196,122329,120887,93,94,0.0013099190244146442
2,90,30,1863.927823,random_routes,6,106,1018,852,6,1,0,0,15231,15196,122329,120887,93,94,0.0012902702390484245
2,91,31,1896.823894,random_routes,6,105,1006,415,6,1,0,0,15231,15196,122364,120887,93,94,0.0012709161854626981
2,92,32,1940.33055,random_routes,6,109,1030,545,6,0,0,0,15231,15196,122364,120887,93,94,0.0012518524426807576
2,93,33,1958.288071,related_routes,8,143,1071,576,8,1,0,0,15233,15196,122518,120887,93,94,0.0012330746560405463
2,94,34,1970.764167,low_utilization,6,95,987,538,6,0,0,0,15233,15196,122518,120887,93,94,0.0012145785361999382
2,95,35,1978.635337,land_reassignment,8,142,1043,324,8,1,0,0,15244,15196,122558,120887,93,94,0.001196359858156939
2,96,36,1993.363681,random_routes,6,104,942,310,6,1,0,0,15244,15196,122558,120887,93,94,0.001178414460284585
2,97,37,1999.152629,worst_time_per_person,7,114,1401,526,7,1,1,0,15243,15196,121533,120887,93,94,0.0011607382433803163
2,98,38,2007.317877,worst_time_per_person,7,115,1471,621,7,1,0,0,15243,15196,121590,120887,93,94,0.0011433271697296114
2,99,39,2055.484818,random_routes,8,139,1321,1017,8,1,0,0,15243,15196,121685,120887,93,94,0.0011261772621836673
2,100,40,2091.73629,low_utilization,8,127,1318,845,12,0,0,0,15243,15196,121685,120887,93,94,0.0011092846032509122
2,101,41,2099.731381,land_reassignment,8,142,1089,729,9,0,0,0,15243,15196,121685,120887,93,94,0.0010926453342021485
2,102,42,2113.245947,low_utilization,7,111,1045,569,7,1,1,0,15237,15196,121666,120887,93,94,0.0010762556541891162
2,103,43,2120.714481,low_utilization,7,114,1122,544,7,0,0,0,15237,15196,121666,120887,93,94,0.0010601118193762794
2,104,44,2149.690574,low_utilization,8,131,1375,1254,12,0,0,0,15237,15196,121666,120887,93,94,0.0010442101420856352
2,105,45,2180.714196,random_routes,6,108,1111,515,6,1,1,0,15237,15196,121518,120887,93,94,0.0010285469899543507
2,106,46,2194.26453,random_routes,7,124,1081,560,7,1,0,0,15237,15196,121518,120887,93,94,0.0010131187851050354
2,107,47,2200.703393,worst_time_per_person,8,132,1673,1140,8,1,1,0,15237,15196,121461,120887,93,94,0.0009979220033284597
2,108,48,2204.252389,worst_time_per_person,7,114,1527,631,7,1,0,0,15237,15196,121461,120887,93,94,0.0009829531732785328
2,109,49,2219.870859,low_utilization,8,126,1293,811,8,1,1,0,15236,15196,121717,120887,93,94,0.0009682088756793548
2,110,50,2225.01041,land_reassignment,8,142,1089,729,9,0,0,0,15236,15196,121717,120887,93,94,0.0009536857425441644
2,111,51,2231.772223,worst_time_per_person,7,117,1568,675,7,0,0,0,15236,15196,121717,120887,93,94,0.0009393804564060019
2,112,52,2241.34912,low_utilization,8,129,1375,1071,8,1,0,0,15252,15196,122899,120887,93,94,0.0009252897495599119
2,113,53,2255.758323,low_utilization,6,105,1084,669,6,1,1,0,15241,15196,122606,120887,93,94,0.0009114104033165132
2,114,54,2260.792487,worst_time_per_person,6,98,1210,292,6,1,1,0,15239,15196,122726,120887,93,94,0.0008977392472667655
2,115,55,2264.342032,worst_time_per_person,7,119,1547,505,7,1,1,0,15237,15196,122098,120887,93,94,0.000884273158557764
2,116,56,2305.03657,low_utilization,8,132,1228,1246,9,0,0,0,15237,15196,122098,120887,93,94,0.0008710090611793975
2,117,57,2314.333006,worst_time_per_person,8,132,1718,1411,8,1,1,0,15233,15196,121932,120887,93,94,0.0008579439252617066
2,118,58,2328.840622,random_routes,6,105,1015,697,6,1,1,0,15233,15196,121816,120887,93,94,0.0008450747663827809
2,119,59,2340.667966,worst_time_per_person,8,127,1603,1017,8,1,0,0,15238,15196,122211,120887,93,94,0.0008323986448870392
2,120,60,2349.324986,worst_time_per_person,8,129,1566,851,8,0,0,0,15238,15196,122211,120887,93,94,0.0008199126652137336
