stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,6.111339,land_reassignment,5,92,628,144,5,144,144,144,1,1,1,15360,15360,120804,120804,95,95,0.002
1,2,2,10.426494,random_routes,6,107,1043,150,6,324,160,160,1,0,0,15360,15360,120804,120804,95,95,0.00197
2,3,1,17.814999,worst_time_per_person,6,91,1316,131,5,576,160,160,1,1,1,15263,15263,120880,120880,94,94,0.002
2,4,2,28.164836,land_reassignment,8,138,1207,162,8,441,160,160,1,0,0,15290,15263,120950,120880,94,94,0.00197
