stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,4.208778,worst_time_per_person,3,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,6.278845,low_utilization,2,1,0,0,15371,15371,120870,120870,95,95,0.00197
1,3,3,8.570504,land_reassignment,2,1,1,1,15361,15361,120836,120836,95,95,0.00194045
1,4,4,11.278615,land_reassignment,3,1,0,0,15361,15361,120836,120836,95,95,0.0019113432500000001
1,5,5,13.585794,random_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.00188267310125
1,6,6,13.604196,related_routes,2,1,0,0,15361,15361,120836,120836,95,95,0.00185443300473125
1,7,7,15.602387,random_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.0018266165096602813
1,8,8,16.137439,worst_time_per_person,3,1,0,0,15361,15361,120836,120836,95,95,0.0017992172620153772
1,9,9,17.216538,low_utilization,2,1,0,0,15361,15361,120836,120836,95,95,0.0017722290030851465
1,10,10,20.694958,related_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.0017456455680388693
1,11,11,21.643849,low_utilization,2,1,0,0,15361,15361,120836,120836,95,95,0.0017194608845182862
1,12,12,23.283689,related_routes,3,1,1,1,15361,15361,120829,120829,95,95,0.0016936689712505118
1,13,13,29.095225,random_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.0016682639366817542
1,14,14,29.392991,land_reassignment,2,1,0,0,15361,15361,120829,120829,95,95,0.001643239977631528
1,15,15,29.400088,land_reassignment,2,1,0,0,15361,15361,120829,120829,95,95,0.001618591377967055
1,16,16,29.41636,land_reassignment,2,1,0,0,15361,15361,120829,120829,95,95,0.001594312507297549
1,17,17,33.204444,random_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.001570397819688086
1,18,18,34.037476,random_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.0015468418523927646
1,19,19,34.063267,worst_time_per_person,2,1,0,0,15361,15361,120829,120829,95,95,0.001523639224606873
1,20,20,34.433314,low_utilization,2,1,0,0,15361,15361,120829,120829,95,95,0.00150078463623777
1,21,21,35.148326,low_utilization,2,1,0,0,15361,15361,120829,120829,95,95,0.0014782728666942035
1,22,22,37.28923,low_utilization,3,1,0,0,15361,15361,120829,120829,95,95,0.0014560987736937903
1,23,23,38.886235,land_reassignment,3,1,0,0,15361,15361,120829,120829,95,95,0.0014342572920883834
1,24,24,38.901193,low_utilization,2,1,0,0,15361,15361,120829,120829,95,95,0.0014127434327070576
1,25,25,39.841241,related_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.0013915522812164517
1,26,26,41.059364,random_routes,2,1,0,0,15361,15361,120829,120829,95,95,0.0013706789969982049
1,27,27,46.443988,worst_time_per_person,3,1,0,0,15361,15361,120829,120829,95,95,0.0013501188120432317
1,28,28,48.238398,related_routes,2,1,0,0,15361,15361,120829,120829,95,95,0.001329867029862583
1,29,29,48.270626,related_routes,2,1,0,0,15361,15361,120829,120829,95,95,0.0013099190244146442
1,30,30,48.335872,land_reassignment,3,1,0,0,15361,15361,120829,120829,95,95,0.0012902702390484245
1,31,31,48.354628,worst_time_per_person,2,1,0,0,15361,15361,120829,120829,95,95,0.0012709161854626981
1,32,32,51.568059,random_routes,3,1,0,0,15361,15361,120829,120829,95,95,0.0012518524426807576
1,33,33,61.780014,related_routes,3,1,1,1,15356,15356,120679,120679,95,95,0.0012330746560405463
1,34,34,63.557044,worst_time_per_person,3,1,0,0,15356,15356,120679,120679,95,95,0.0012145785361999382
1,35,35,65.475634,related_routes,3,1,0,0,15356,15356,120679,120679,95,95,0.001196359858156939
1,36,36,65.516682,related_routes,2,1,0,0,15356,15356,120679,120679,95,95,0.001178414460284585
1,37,37,66.453608,related_routes,3,1,0,0,15356,15356,120679,120679,95,95,0.0011607382433803163
1,38,38,66.525188,land_reassignment,3,1,0,0,15356,15356,120679,120679,95,95,0.0011433271697296114
1,39,39,66.578365,related_routes,2,1,0,0,15356,15356,120679,120679,95,95,0.0011261772621836673
1,40,40,68.326401,worst_time_per_person,3,1,0,0,15356,15356,120679,120679,95,95,0.0011092846032509122
1,41,41,71.22339,worst_time_per_person,3,1,0,0,15356,15356,120679,120679,95,95,0.0010926453342021485
1,42,42,73.084252,related_routes,2,1,0,0,15356,15356,120679,120679,95,95,0.0010762556541891162
1,43,43,74.517994,low_utilization,3,1,0,0,15356,15356,120679,120679,95,95,0.0010601118193762794
1,44,44,74.591205,land_reassignment,3,1,0,0,15356,15356,120679,120679,95,95,0.0010442101420856352
1,45,45,74.60809,land_reassignment,2,1,0,0,15356,15356,120679,120679,95,95,0.0010285469899543507
1,46,46,76.559558,random_routes,2,1,0,0,15356,15356,120679,120679,95,95,0.0010131187851050354
1,47,47,80.515693,random_routes,3,1,0,0,15356,15356,120679,120679,95,95,0.0009979220033284597
1,48,48,80.532133,land_reassignment,2,1,0,0,15356,15356,120679,120679,95,95,0.0009829531732785328
1,49,49,81.3477,low_utilization,3,1,0,0,15356,15356,120679,120679,95,95,0.0009682088756793548
