stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,4.58495,land_reassignment,3,54,388,144,3,1,1,1,15361,15361,120829,120829,95,95,0.002
1,2,2,8.356595,random_routes,4,73,680,130,4,1,0,0,15361,15361,120829,120829,95,95,0.00197
1,3,3,14.209512,worst_time_per_person,4,67,923,134,4,1,0,0,15361,15361,120829,120829,95,95,0.00194045
1,4,4,21.522232,low_utilization,4,58,633,215,4,1,1,1,15361,15361,120735,120735,95,95,0.0019113432500000001
1,5,5,24.439127,worst_time_per_person,3,51,711,215,3,1,0,0,15361,15361,120735,120735,95,95,0.00188267310125
1,6,6,28.734309,worst_time_per_person,4,59,928,112,4,1,0,0,15361,15361,120735,120735,95,95,0.00185443300473125
1,7,7,42.326406,random_routes,4,62,806,292,4,1,0,0,15363,15361,121323,120735,95,95,0.0018266165096602813
1,8,8,45.535344,worst_time_per_person,4,73,1140,120,4,1,1,1,15357,15357,120590,120590,95,95,0.0017992172620153772
1,9,9,47.876106,worst_time_per_person,4,69,930,191,4,1,0,0,15357,15357,120590,120590,95,95,0.0017722290030851465
1,10,10,49.48523,random_routes,3,53,483,75,3,1,0,0,15357,15357,120590,120590,95,95,0.0017456455680388693
1,11,11,52.171895,related_routes,4,67,670,81,4,1,0,0,15357,15357,120590,120590,95,95,0.0017194608845182862
1,12,12,54.206102,land_reassignment,3,52,473,75,3,1,0,0,15357,15357,120590,120590,95,95,0.0016936689712505118
1,13,13,55.303229,worst_time_per_person,3,51,723,294,3,1,0,0,15357,15357,120590,120590,95,95,0.0016682639366817542
1,14,14,68.633708,random_routes,4,68,611,410,4,1,0,0,15357,15357,120590,120590,95,95,0.001643239977631528
1,15,15,72.925947,related_routes,4,73,617,141,4,1,0,0,15357,15357,120590,120590,95,95,0.001618591377967055
1,16,16,79.797925,low_utilization,4,60,609,223,4,1,0,0,15357,15357,120590,120590,95,95,0.001594312507297549
1,17,17,82.005402,low_utilization,3,45,427,138,3,1,0,0,15357,15357,120590,120590,95,95,0.001570397819688086
1,18,18,85.312791,related_routes,4,63,766,138,4,1,0,0,15357,15357,120590,120590,95,95,0.0015468418523927646
1,19,19,85.38092,land_reassignment,4,73,627,34,4,1,0,0,15357,15357,120590,120590,95,95,0.001523639224606873
1,20,20,88.473403,low_utilization,3,48,488,203,3,1,0,0,15357,15357,120590,120590,95,95,0.00150078463623777
1,21,21,88.817424,land_reassignment,3,53,820,34,3,1,0,0,15357,15357,120590,120590,95,95,0.0014782728666942035
1,22,22,90.587488,related_routes,4,67,457,144,4,1,0,0,15357,15357,120590,120590,95,95,0.0014560987736937903
1,23,23,91.933506,low_utilization,3,39,412,79,3,1,0,0,15357,15357,120590,120590,95,95,0.0014342572920883834
1,24,24,96.161915,worst_time_per_person,4,63,844,300,4,1,0,0,15357,15357,120590,120590,95,95,0.0014127434327070576
1,25,25,100.232217,low_utilization,4,64,599,223,4,1,0,0,15357,15357,120590,120590,95,95,0.0013915522812164517
1,26,26,104.491981,random_routes,4,68,571,144,4,1,0,0,15357,15357,120590,120590,95,95,0.0013706789969982049
1,27,27,110.76392,low_utilization,4,58,573,219,4,0,0,0,15357,15357,120590,120590,95,95,0.0013501188120432317
1,28,28,111.822707,low_utilization,3,45,467,136,3,1,0,0,15357,15357,120590,120590,95,95,0.001329867029862583
1,29,29,112.338511,low_utilization,3,39,376,81,3,1,0,0,15357,15357,120590,120590,95,95,0.0013099190244146442
1,30,30,116.901685,low_utilization,4,64,590,312,4,1,0,0,15357,15357,120590,120590,95,95,0.0012902702390484245
1,31,31,117.382944,random_routes,3,57,564,71,3,1,0,0,15357,15357,120590,120590,95,95,0.0012709161854626981
1,32,32,118.926481,land_reassignment,3,54,428,79,3,1,0,0,15357,15357,120590,120590,95,95,0.0012518524426807576
1,33,33,121.85838,low_utilization,3,42,464,211,3,1,0,0,15357,15357,120590,120590,95,95,0.0012330746560405463
1,34,34,125.951185,worst_time_per_person,4,70,1052,207,4,1,0,0,15357,15357,120590,120590,95,95,0.0012145785361999382
1,35,35,126.361688,low_utilization,3,41,412,75,3,1,0,0,15357,15357,120590,120590,95,95,0.001196359858156939
1,36,36,126.786551,worst_time_per_person,4,63,844,300,4,1,0,0,15357,15357,120590,120590,95,95,0.001178414460284585
1,37,37,127.365632,land_reassignment,4,76,578,81,4,1,0,0,15357,15357,120590,120590,95,95,0.0011607382433803163
1,38,38,129.965472,related_routes,3,55,480,81,3,1,0,0,15357,15357,120590,120590,95,95,0.0011433271697296114
1,39,39,131.176637,low_utilization,3,40,443,134,3,1,0,0,15357,15357,120590,120590,95,95,0.0011261772621836673
1,40,40,131.195829,random_routes,3,54,442,77,3,1,0,0,15357,15357,120590,120590,95,95,0.0011092846032509122
1,41,41,132.630549,random_routes,3,54,529,77,3,1,0,0,15357,15357,120590,120590,95,95,0.0010926453342021485
1,42,42,133.400586,low_utilization,3,43,467,138,3,1,0,0,15357,15357,120590,120590,95,95,0.0010762556541891162
1,43,43,133.423235,land_reassignment,3,54,428,79,3,1,0,0,15357,15357,120590,120590,95,95,0.0010601118193762794
1,44,44,137.643238,random_routes,3,54,452,138,3,1,0,0,15357,15357,120590,120590,95,95,0.0010442101420856352
1,45,45,140.475294,worst_time_per_person,4,66,972,195,4,1,0,0,15357,15357,120590,120590,95,95,0.0010285469899543507
1,46,46,142.985404,random_routes,4,61,574,144,4,1,0,0,15357,15357,120590,120590,95,95,0.0010131187851050354
1,47,47,143.010652,low_utilization,3,41,443,134,3,1,0,0,15357,15357,120590,120590,95,95,0.0009979220033284597
1,48,48,143.024231,land_reassignment,4,76,578,81,4,1,0,0,15357,15357,120590,120590,95,95,0.0009829531732785328
1,49,49,143.03747,land_reassignment,3,55,480,81,3,1,0,0,15357,15357,120590,120590,95,95,0.0009682088756793548
1,50,50,145.517364,low_utilization,4,62,609,225,4,1,0,0,15357,15357,120590,120590,95,95,0.0009536857425441644
1,51,51,145.596031,related_routes,3,55,469,36,3,1,0,0,15357,15357,120590,120590,95,95,0.0009393804564060019
1,52,52,149.803038,low_utilization,4,65,647,310,4,1,0,0,15357,15357,120590,120590,95,95,0.0009252897495599119
1,53,53,151.275635,land_reassignment,3,54,412,80,3,1,0,0,15357,15357,120590,120590,95,95,0.0009114104033165132
1,54,54,151.617855,land_reassignment,3,53,820,34,3,1,0,0,15357,15357,120590,120590,95,95,0.0008977392472667655
1,55,55,152.627116,low_utilization,4,60,615,215,4,1,0,0,15357,15357,120590,120590,95,95,0.000884273158557764
1,56,56,161.685327,random_routes,4,70,689,308,4,1,0,0,15357,15357,120590,120590,95,95,0.0008710090611793975
1,57,57,161.698143,land_reassignment,3,57,434,36,3,1,0,0,15357,15357,120590,120590,95,95,0.0008579439252617066
1,58,58,166.52168,random_routes,3,52,416,219,3,1,0,0,15357,15357,120590,120590,95,95,0.0008450747663827809
1,59,59,167.565528,low_utilization,3,48,484,211,3,1,0,0,15357,15357,120590,120590,95,95,0.0008323986448870392
1,60,60,169.860517,worst_time_per_person,3,50,839,120,3,1,0,0,15357,15357,120590,120590,95,95,0.0008199126652137336
2,61,1,171.286085,worst_time_per_person,3,50,780,120,3,1,0,0,15357,15357,120590,120590,95,95,0.002
2,62,2,171.300877,land_reassignment,4,76,578,81,4,1,0,0,15357,15357,120590,120590,95,95,0.00197
2,63,3,173.27363,random_routes,3,53,445,132,3,1,0,0,15357,15357,120590,120590,95,95,0.00194045
2,64,4,174.694958,worst_time_per_person,4,66,896,112,4,1,0,0,15357,15357,120590,120590,95,95,0.0019113432500000001
2,65,5,177.209078,random_routes,3,51,517,134,3,1,0,0,15357,15357,120590,120590,95,95,0.00188267310125
2,66,6,182.540921,random_routes,4,63,689,199,4,1,0,0,15357,15357,120590,120590,95,95,0.00185443300473125
2,67,7,182.77575,worst_time_per_person,4,66,909,120,4,1,0,0,15357,15357,120590,120590,95,95,0.0018266165096602813
2,68,8,182.786795,land_reassignment,3,57,434,36,3,1,0,0,15357,15357,120590,120590,95,95,0.0017992172620153772
