stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,10.206707,worst_time_per_person,5,75,1048,278,5,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,16.34985,land_reassignment,5,92,628,144,5,1,1,1,15360,15360,120804,120804,95,95,0.00197
2,3,1,48.431651,low_utilization,8,130,1298,1033,8,0,0,0,15360,15360,120804,120804,95,95,0.002
2,4,2,57.235332,related_routes,8,124,1685,203,7,1,1,1,15257,15257,122567,122567,94,94,0.00197
