stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,23.130877,low_utilization,5,72,867,296,5,324,324,324,0,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,55.561439,random_routes,5,81,734,431,5,435,435,435,1,0,0,15371,15371,120870,120870,95,95,0.00197
1,3,3,56.447737,related_routes,5,93,765,36,5,36,36,0,1,0,0,15371,15371,120870,120870,95,95,0.00194045
1,4,4,80.99708,random_routes,5,78,919,395,5,435,435,426,1,0,0,15371,15371,120870,120870,95,95,0.0019113432500000001
1,5,5,99.740471,random_routes,5,88,885,318,5,324,324,315,1,0,0,15371,15371,120870,120870,95,95,0.00188267310125
1,6,6,139.671961,low_utilization,6,96,996,900,7,900,900,837,0,0,0,15371,15371,120870,120870,95,95,0.00185443300473125
1,7,7,146.23022,related_routes,5,93,745,144,5,144,144,78,1,0,0,15371,15371,120870,120870,95,95,0.0018266165096602813
1,8,8,167.199335,worst_time_per_person,6,91,1247,381,6,441,441,360,1,0,0,15390,15371,120544,120870,95,95,0.0017992172620153772
2,9,1,178.966839,related_routes,8,143,1224,219,8,219,219,219,1,1,1,15359,15359,120883,120883,95,95,0.002
2,10,2,189.028728,related_routes,8,129,1232,221,7,225,225,216,1,1,1,15261,15261,121420,121420,94,94,0.00197
2,11,3,199.014672,worst_time_per_person,6,94,1276,387,6,441,441,405,1,0,0,15261,15261,121420,121420,94,94,0.00194045
2,12,4,214.79527,low_utilization,8,129,1568,504,8,576,576,477,0,0,0,15261,15261,121420,121420,94,94,0.0019113432500000001
2,13,5,217.719005,land_reassignment,6,113,877,135,6,138,138,36,1,1,1,15261,15261,121420,121420,94,94,0.00188267310125
2,14,6,232.641277,random_routes,8,131,1299,661,8,729,729,576,1,0,0,15261,15261,121420,121420,94,94,0.00185443300473125
2,15,7,244.891628,worst_time_per_person,8,131,1862,504,8,576,576,432,1,0,0,15270,15261,122108,121420,94,94,0.0018266165096602813
2,16,8,253.849609,related_routes,7,116,1013,140,7,144,144,126,1,0,0,15288,15261,122279,121420,94,94,0.0017992172620153772
2,17,9,277.383811,worst_time_per_person,8,133,1781,1156,8,1290,1290,714,1,0,0,15308,15261,122719,121420,94,94,0.0017722290030851465
2,18,10,296.372175,low_utilization,6,82,969,665,5,711,711,537,0,0,0,15308,15261,122719,121420,94,94,0.0017456455680388693
2,19,11,311.560914,low_utilization,6,92,1031,504,6,570,570,342,1,0,0,15322,15261,122470,121420,94,94,0.0017194608845182862
2,20,12,324.451214,related_routes,8,129,1156,324,7,324,324,294,1,1,1,15238,15238,122647,122647,93,93,0.0016936689712505118
