stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,3.143802,worst_time_per_person,2,31,542,71,2,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,3.499553,related_routes,2,38,296,9,2,1,0,0,15371,15371,120870,120870,95,95,0.00197
1,3,3,4.827496,low_utilization,2,26,270,32,2,1,0,0,15371,15371,120870,120870,95,95,0.00194045
1,4,4,6.790669,related_routes,3,52,354,36,3,1,0,0,15371,15371,120870,120870,95,95,0.0019113432500000001
1,5,5,11.189401,related_routes,2,32,296,80,2,1,0,0,15371,15371,120870,120870,95,95,0.00188267310125
1,6,6,13.99485,worst_time_per_person,2,28,483,67,2,1,0,0,15371,15371,120870,120870,95,95,0.00185443300473125
1,7,7,14.16573,worst_time_per_person,2,35,542,71,2,1,0,0,15371,15371,120870,120870,95,95,0.0018266165096602813
1,8,8,22.851346,low_utilization,3,44,490,193,3,1,0,0,15371,15371,120870,120870,95,95,0.0017992172620153772
1,9,9,26.951059,random_routes,3,56,485,81,3,1,0,0,15371,15371,120870,120870,95,95,0.0017722290030851465
1,10,10,31.184952,land_reassignment,2,35,261,81,2,1,1,1,15361,15361,120836,120836,95,95,0.0017456455680388693
1,11,11,31.285649,worst_time_per_person,2,31,542,71,2,1,0,0,15361,15361,120836,120836,95,95,0.0017194608845182862
1,12,12,38.651577,random_routes,3,52,485,144,3,1,0,0,15361,15361,120836,120836,95,95,0.0016936689712505118
1,13,13,42.166164,worst_time_per_person,3,47,759,124,3,1,0,0,15361,15361,120836,120836,95,95,0.0016682639366817542
1,14,14,43.74863,land_reassignment,3,57,434,36,3,1,0,0,15361,15361,120836,120836,95,95,0.001643239977631528
1,15,15,46.741357,low_utilization,3,39,412,79,3,1,0,0,15361,15361,120836,120836,95,95,0.001618591377967055
1,16,16,46.773828,land_reassignment,2,35,268,36,2,1,0,0,15361,15361,120836,120836,95,95,0.001594312507297549
1,17,17,46.926409,low_utilization,3,44,490,193,3,1,0,0,15361,15361,120836,120836,95,95,0.001570397819688086
1,18,18,48.818908,worst_time_per_person,3,48,728,71,3,1,0,0,15361,15361,120836,120836,95,95,0.0015468418523927646
1,19,19,48.841452,land_reassignment,2,38,564,34,2,1,0,0,15361,15361,120836,120836,95,95,0.001523639224606873
1,20,20,51.243667,worst_time_per_person,3,47,759,124,3,1,0,0,15371,15361,120688,120836,95,95,0.00150078463623777
1,21,21,57.461675,random_routes,3,51,515,81,3,1,0,0,15371,15361,120688,120836,95,95,0.0014782728666942035
1,22,22,65.031522,low_utilization,3,40,425,138,3,1,0,0,15371,15361,120688,120836,95,95,0.0014560987736937903
1,23,23,69.692473,low_utilization,3,41,554,177,3,1,0,0,15371,15361,120688,120836,95,95,0.0014342572920883834
1,24,24,69.755572,land_reassignment,2,34,544,34,2,1,0,0,15371,15361,120688,120836,95,95,0.0014127434327070576
1,25,25,69.832838,worst_time_per_person,2,35,542,71,2,1,0,0,15371,15361,120688,120836,95,95,0.0013915522812164517
1,26,26,73.732708,random_routes,2,32,396,81,2,1,0,0,15371,15361,120688,120836,95,95,0.0013706789969982049
1,27,27,79.068406,low_utilization,3,46,467,122,3,1,0,0,15371,15361,120688,120836,95,95,0.0013501188120432317
1,28,28,79.63833,land_reassignment,3,53,820,34,3,1,0,0,15371,15361,120688,120836,95,95,0.001329867029862583
1,29,29,82.117229,related_routes,2,36,313,36,2,1,0,0,15371,15361,120688,120836,95,95,0.0013099190244146442
1,30,30,84.473326,land_reassignment,2,35,258,36,2,1,0,0,15371,15361,120688,120836,95,95,0.0012902702390484245
1,31,31,85.212164,related_routes,2,34,310,9,2,1,0,0,15371,15361,120688,120836,95,95,0.0012709161854626981
1,32,32,86.946863,random_routes,3,47,704,75,3,1,0,0,15371,15361,120688,120836,95,95,0.0012518524426807576
1,33,33,88.521221,land_reassignment,2,37,316,36,2,1,0,0,15371,15361,120688,120836,95,95,0.0012330746560405463
1,34,34,92.229952,random_routes,2,32,300,81,2,1,0,0,15371,15361,120688,120836,95,95,0.0012145785361999382
1,35,35,92.252288,land_reassignment,3,57,440,36,3,1,0,0,15371,15361,120688,120836,95,95,0.001196359858156939
1,36,36,94.738263,related_routes,3,53,491,73,3,1,0,0,15371,15361,120688,120836,95,95,0.001178414460284585
1,37,37,97.229398,land_reassignment,3,52,465,81,3,1,0,0,15371,15361,120688,120836,95,95,0.0011607382433803163
1,38,38,97.252266,land_reassignment,3,57,434,36,3,1,0,0,15371,15361,120688,120836,95,95,0.0011433271697296114
1,39,39,99.610694,land_reassignment,3,51,364,81,3,1,0,0,15371,15361,120688,120836,95,95,0.0011261772621836673
1,40,40,100.498524,land_reassignment,3,50,398,36,3,1,0,0,15371,15361,120688,120836,95,95,0.0011092846032509122
1,41,41,103.087066,land_reassignment,3,52,473,75,3,1,0,0,15371,15361,120688,120836,95,95,0.0010926453342021485
1,42,42,104.239947,worst_time_per_person,3,47,769,124,3,1,1,0,15361,15361,120836,120836,95,95,0.0010762556541891162
1,43,43,104.259763,land_reassignment,2,37,318,36,2,1,0,0,15361,15361,120836,120836,95,95,0.0010601118193762794
1,44,44,110.222162,low_utilization,3,44,467,138,3,1,0,0,15361,15361,120836,120836,95,95,0.0010442101420856352
1,45,45,110.585545,land_reassignment,3,52,465,81,3,1,0,0,15361,15361,120836,120836,95,95,0.0010285469899543507
1,46,46,111.950028,low_utilization,2,26,291,75,2,1,0,0,15361,15361,120836,120836,95,95,0.0010131187851050354
1,47,47,111.959292,low_utilization,2,26,270,32,2,1,0,0,15361,15361,120836,120836,95,95,0.0009979220033284597
1,48,48,112.397298,low_utilization,3,44,467,138,3,1,0,0,15361,15361,120836,120836,95,95,0.0009829531732785328
1,49,49,114.498089,land_reassignment,3,54,428,79,3,1,0,0,15361,15361,120836,120836,95,95,0.0009682088756793548
1,50,50,114.510959,low_utilization,2,26,270,32,2,1,0,0,15361,15361,120836,120836,95,95,0.0009536857425441644
1,51,51,116.19871,related_routes,2,35,277,36,2,1,0,0,15361,15361,120836,120836,95,95,0.0009393804564060019
1,52,52,117.060777,land_reassignment,3,54,412,80,3,1,0,0,15361,15361,120836,120836,95,95,0.0009252897495599119
1,53,53,117.071086,land_reassignment,2,37,316,36,2,1,0,0,15361,15361,120836,120836,95,95,0.0009114104033165132
1,54,54,117.428872,related_routes,2,38,315,36,2,1,0,0,15361,15361,120836,120836,95,95,0.0008977392472667655
1,55,55,117.450381,related_routes,2,38,267,36,2,1,0,0,15361,15361,120836,120836,95,95,0.000884273158557764
1,56,56,119.757939,worst_time_per_person,3,50,773,124,3,1,0,0,15361,15361,120836,120836,95,95,0.0008710090611793975
1,57,57,119.808069,land_reassignment,3,54,469,34,3,1,0,0,15361,15361,120836,120836,95,95,0.0008579439252617066
1,58,58,119.822137,worst_time_per_person,2,34,532,34,2,1,0,0,15361,15361,120836,120836,95,95,0.0008450747663827809
1,59,59,119.927336,worst_time_per_person,2,34,544,34,2,1,0,0,15361,15361,120836,120836,95,95,0.0008323986448870392
1,60,60,119.940253,land_reassignment,2,37,316,36,2,1,0,0,15361,15361,120836,120836,95,95,0.0008199126652137336
1,61,61,119.956944,land_reassignment,3,57,434,36,3,1,0,0,15361,15361,120836,120836,95,95,0.0008076139752355276
1,62,62,119.975183,worst_time_per_person,2,31,485,67,2,1,0,0,15361,15361,120836,120836,95,95,0.0007954997656069948
1,63,63,120.042156,land_reassignment,2,36,313,36,2,1,0,0,15361,15361,120836,120836,95,95,0.0007835672691228899
1,64,64,123.47625,related_routes,3,57,394,144,3,1,0,0,15361,15361,120836,120836,95,95,0.0007718137600860465
1,65,65,123.547146,land_reassignment,3,55,463,36,3,1,0,0,15361,15361,120836,120836,95,95,0.0007602365536847558
1,66,66,123.557283,land_reassignment,2,38,296,9,2,1,0,0,15361,15361,120836,120836,95,95,0.0007488330053794845
1,67,67,124.248453,worst_time_per_person,3,49,691,124,3,1,0,0,15361,15361,120836,120836,95,95,0.0007376005102987922
1,68,68,124.271974,random_routes,2,30,294,36,2,1,0,0,15361,15361,120836,120836,95,95,0.0007265365026443104
1,69,69,129.401728,random_routes,3,54,530,193,3,1,0,0,15361,15361,120836,120836,95,95,0.0007156384551046457
1,70,70,129.413518,land_reassignment,2,38,300,9,2,1,0,0,15361,15361,120836,120836,95,95,0.000704903878278076
1,71,71,129.421146,land_reassignment,2,35,256,36,2,1,0,0,15361,15361,120836,120836,95,95,0.0006943303201039049
1,72,72,129.451806,worst_time_per_person,2,35,517,124,2,1,0,0,15361,15361,120836,120836,95,95,0.0006839153653023463
1,73,73,131.872423,random_routes,3,47,501,79,3,1,1,1,15361,15361,120556,120556,95,95,0.0006736566348228111
1,74,74,131.887917,land_reassignment,2,38,300,9,2,1,0,0,15361,15361,120556,120556,95,95,0.0006635517853004689
1,75,75,131.905789,land_reassignment,2,34,304,9,2,1,0,0,15361,15361,120556,120556,95,95,0.0006535985085209619
1,76,76,131.930426,worst_time_per_person,2,27,510,30,2,1,0,0,15361,15361,120556,120556,95,95,0.0006437945308931474
1,77,77,140.962008,land_reassignment,3,55,480,81,3,1,0,0,15361,15361,120556,120556,95,95,0.0006341376129297503
1,78,78,152.202538,worst_time_per_person,3,49,666,138,3,1,0,0,15361,15361,120556,120556,95,95,0.0006246255487358039
2,79,1,158.399443,low_utilization,3,45,467,138,3,1,0,0,15361,15361,120556,120556,95,95,0.002
2,80,2,160.021314,low_utilization,3,42,446,81,3,1,0,0,15361,15361,120556,120556,95,95,0.00197
2,81,3,164.595464,low_utilization,3,42,467,138,3,1,0,0,15361,15361,120556,120556,95,95,0.00194045
2,82,4,165.741986,land_reassignment,3,57,454,36,3,1,0,0,15361,15361,120556,120556,95,95,0.0019113432500000001
2,83,5,172.451341,related_routes,3,54,405,138,3,1,0,0,15361,15361,120556,120556,95,95,0.00188267310125
2,84,6,175.432618,low_utilization,3,41,569,120,3,1,0,0,15361,15361,120556,120556,95,95,0.00185443300473125
2,85,7,190.491541,random_routes,4,73,629,320,4,1,0,0,15361,15361,120556,120556,95,95,0.0018266165096602813
2,86,8,193.244511,related_routes,3,54,408,81,3,1,0,0,15361,15361,120556,120556,95,95,0.0017992172620153772
2,87,9,205.953161,worst_time_per_person,4,63,959,266,4,1,0,0,15361,15361,120556,120556,95,95,0.0017722290030851465
2,88,10,209.964887,low_utilization,3,44,565,120,3,1,0,0,15361,15361,120556,120556,95,95,0.0017456455680388693
2,89,11,210.346386,land_reassignment,4,74,617,81,4,1,0,0,15361,15361,120556,120556,95,95,0.0017194608845182862
2,90,12,217.872031,land_reassignment,4,66,645,81,4,1,0,0,15361,15361,120556,120556,95,95,0.0016936689712505118
2,91,13,224.558733,random_routes,4,62,665,203,4,1,0,0,15361,15361,120556,120556,95,95,0.0016682639366817542
2,92,14,224.684748,low_utilization,3,39,443,136,3,1,0,0,15361,15361,120556,120556,95,95,0.001643239977631528
2,93,15,227.030388,random_routes,4,70,603,77,4,1,0,0,15361,15361,120556,120556,95,95,0.001618591377967055
2,94,16,234.276028,random_routes,4,68,632,217,4,1,0,0,15361,15361,120556,120556,95,95,0.001594312507297549
2,95,17,234.2954,related_routes,4,73,558,81,4,1,0,0,15361,15361,120556,120556,95,95,0.001570397819688086
2,96,18,237.157351,low_utilization,4,58,615,215,4,1,0,0,15361,15361,120556,120556,95,95,0.0015468418523927646
2,97,19,241.605565,random_routes,3,49,445,136,3,1,0,0,15361,15361,120556,120556,95,95,0.001523639224606873
2,98,20,247.819471,random_routes,4,70,706,138,4,1,0,0,15361,15361,120556,120556,95,95,0.00150078463623777
2,99,21,261.870036,low_utilization,4,60,600,306,4,1,0,0,15361,15361,120556,120556,95,95,0.0014782728666942035
2,100,22,261.889949,land_reassignment,4,76,594,81,4,1,0,0,15361,15361,120556,120556,95,95,0.0014560987736937903
2,101,23,271.701618,land_reassignment,4,68,633,314,4,1,0,0,15361,15361,120556,120556,95,95,0.0014342572920883834
2,102,24,276.003791,random_routes,3,52,494,213,3,1,0,0,15361,15361,120556,120556,95,95,0.0014127434327070576
2,103,25,279.705712,related_routes,4,64,743,219,4,1,0,0,15361,15361,120556,120556,95,95,0.0013915522812164517
2,104,26,283.507854,worst_time_per_person,4,66,927,197,4,1,0,0,15361,15361,120556,120556,95,95,0.0013706789969982049
2,105,27,286.296827,low_utilization,4,63,672,219,4,1,0,0,15361,15361,120556,120556,95,95,0.0013501188120432317
2,106,28,287.529896,related_routes,3,48,328,81,3,1,0,0,15361,15361,120556,120556,95,95,0.001329867029862583
