stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,1,1,7.347781,low_utilization,3,46,511,276,3,1,0,0,15371,15371,120870,120870,95,95,0.002
1,2,2,9.940364,low_utilization,3,44,480,207,3,1,0,0,15371,15371,120870,120870,95,95,0.00197
1,3,3,13.000137,low_utilization,3,44,457,138,3,1,0,0,15371,15371,120870,120870,95,95,0.00194045
1,4,4,17.547965,land_reassignment,3,54,388,144,3,1,1,1,15361,15361,120829,120829,95,95,0.0019113432500000001
1,5,5,18.502693,related_routes,3,51,579,36,3,1,0,0,15361,15361,120829,120829,95,95,0.00188267310125
1,6,6,19.51096,low_utilization,3,41,538,69,3,1,0,0,15361,15361,120829,120829,95,95,0.00185443300473125
1,7,7,24.837724,random_routes,4,64,616,144,4,1,1,1,15347,15347,120497,120497,95,95,0.0018266165096602813
1,8,8,27.295904,worst_time_per_person,3,47,661,75,3,1,1,1,15347,15347,120462,120462,95,95,0.0017992172620153772
1,9,9,30.806212,land_reassignment,3,54,408,81,3,1,0,0,15347,15347,120462,120462,95,95,0.0017722290030851465
1,10,10,34.657191,low_utilization,4,60,640,290,4,1,0,0,15347,15347,120462,120462,95,95,0.0017456455680388693
1,11,11,39.438959,low_utilization,4,61,605,219,4,1,0,0,15347,15347,120462,120462,95,95,0.0017194608845182862
1,12,12,44.268204,low_utilization,4,57,541,219,4,1,0,0,15347,15347,120462,120462,95,95,0.0016936689712505118
1,13,13,45.688842,land_reassignment,3,51,343,81,3,1,0,0,15347,15347,120462,120462,95,95,0.0016682639366817542
1,14,14,46.803402,land_reassignment,3,57,434,36,3,1,0,0,15347,15347,120462,120462,95,95,0.001643239977631528
1,15,15,49.807091,random_routes,3,57,445,140,3,1,0,0,15347,15347,120462,120462,95,95,0.001618591377967055
1,16,16,57.912505,low_utilization,4,63,615,318,4,1,0,0,15347,15347,120462,120462,95,95,0.001594312507297549
1,17,17,61.646002,random_routes,4,72,680,134,4,1,0,0,15347,15347,120462,120462,95,95,0.001570397819688086
1,18,18,66.433246,land_reassignment,4,73,552,142,4,1,0,0,15347,15347,120462,120462,95,95,0.0015468418523927646
1,19,19,68.967961,random_routes,3,51,586,138,3,1,0,0,15347,15347,120462,120462,95,95,0.001523639224606873
1,20,20,72.284771,worst_time_per_person,3,51,761,120,3,1,0,0,15347,15347,120462,120462,95,95,0.00150078463623777
1,21,21,73.395361,land_reassignment,4,76,578,81,4,1,0,0,15347,15347,120462,120462,95,95,0.0014782728666942035
1,22,22,78.948015,worst_time_per_person,4,66,920,296,4,1,0,0,15347,15347,120462,120462,95,95,0.0014560987736937903
1,23,23,80.421451,low_utilization,3,43,600,179,3,1,0,0,15347,15347,120462,120462,95,95,0.0014342572920883834
1,24,24,88.39557,random_routes,4,67,846,290,4,1,0,0,15347,15347,120462,120462,95,95,0.0014127434327070576
1,25,25,93.134657,worst_time_per_person,4,67,992,205,4,1,0,0,15347,15347,120462,120462,95,95,0.0013915522812164517
1,26,26,95.398677,random_routes,3,48,501,75,3,1,0,0,15347,15347,120462,120462,95,95,0.0013706789969982049
1,27,27,100.141174,related_routes,4,63,743,221,4,1,1,1,15300,15300,119977,119977,95,95,0.0013501188120432317
1,28,28,101.516123,worst_time_per_person,3,50,740,207,3,1,0,0,15300,15300,119977,119977,95,95,0.001329867029862583
1,29,29,101.581324,land_reassignment,4,73,627,34,4,1,0,0,15300,15300,119977,119977,95,95,0.0013099190244146442
1,30,30,103.262383,worst_time_per_person,3,46,649,126,3,1,0,0,15300,15300,119977,119977,95,95,0.0012902702390484245
1,31,31,104.651225,random_routes,3,53,429,132,3,1,0,0,15300,15300,119977,119977,95,95,0.0012709161854626981
1,32,32,106.741819,related_routes,4,70,652,141,4,1,0,0,15300,15300,119977,119977,95,95,0.0012518524426807576
1,33,33,111.073355,related_routes,4,64,583,81,4,1,0,0,15300,15300,119977,119977,95,95,0.0012330746560405463
1,34,34,111.088378,land_reassignment,3,54,408,81,3,1,0,0,15300,15300,119977,119977,95,95,0.0012145785361999382
1,35,35,116.320532,low_utilization,4,61,590,308,4,0,0,0,15300,15300,119977,119977,95,95,0.001196359858156939
1,36,36,120.336872,related_routes,4,71,662,144,4,1,0,0,15300,15300,119977,119977,95,95,0.001178414460284585
1,37,37,120.350994,land_reassignment,4,76,578,81,4,1,0,0,15300,15300,119977,119977,95,95,0.0011607382433803163
1,38,38,124.423843,related_routes,4,68,591,138,4,1,0,0,15300,15300,119977,119977,95,95,0.0011433271697296114
1,39,39,127.56248,random_routes,4,69,754,197,4,1,0,0,15300,15300,119977,119977,95,95,0.0011261772621836673
1,40,40,128.662088,related_routes,3,48,552,36,3,1,1,1,15300,15300,119417,119417,95,95,0.0011092846032509122
1,41,41,128.851287,land_reassignment,4,68,535,75,4,1,0,0,15300,15300,119417,119417,95,95,0.0010926453342021485
1,42,42,131.360925,related_routes,4,65,581,81,4,1,0,0,15300,15300,119417,119417,95,95,0.0010762556541891162
1,43,43,133.19823,related_routes,4,64,528,81,4,1,0,0,15300,15300,119417,119417,95,95,0.0010601118193762794
1,44,44,134.417558,related_routes,4,70,587,142,4,1,0,0,15300,15300,119417,119417,95,95,0.0010442101420856352
1,45,45,134.48803,related_routes,4,75,617,81,4,1,0,0,15300,15300,119417,119417,95,95,0.0010285469899543507
1,46,46,134.547742,related_routes,4,70,652,141,4,1,0,0,15300,15300,119417,119417,95,95,0.0010131187851050354
1,47,47,136.435599,worst_time_per_person,4,65,891,181,4,1,0,0,15300,15300,119417,119417,95,95,0.0009979220033284597
1,48,48,137.833909,random_routes,3,51,529,73,3,1,0,0,15300,15300,119417,119417,95,95,0.0009829531732785328
1,49,49,140.936986,random_routes,4,66,644,138,4,1,1,1,15288,15288,119122,119122,95,95,0.0009682088756793548
1,50,50,144.437304,related_routes,4,59,650,81,4,0,0,0,15288,15288,119122,119122,95,95,0.0009536857425441644
1,51,51,144.789453,related_routes,4,64,716,36,4,1,0,0,15288,15288,119122,119122,95,95,0.0009393804564060019
1,52,52,145.583632,related_routes,3,48,417,81,3,1,0,0,15288,15288,119122,119122,95,95,0.0009252897495599119
1,53,53,153.315914,worst_time_per_person,4,63,969,367,4,1,0,0,15288,15288,119122,119122,95,95,0.0009114104033165132
