iteration,ranker,candidate_rank,selected,left_index,right_index,base_airport,left_signature,right_signature,left_load,right_load,left_services,right_services,same_cluster_fraction,minimum_distance_km,airport_profile_gap_km,fuel_signature_gap,distance_relatedness,consensus_relatedness,airport_relatedness,fuel_relatedness,capacity_relatedness,static_relatedness_score,context_capacity_score,context_stop_score,context_airport_score,context_relatedness_score,combined_candidate_score,outcome,route_evaluations,technical_stop_searches,augmentation_cache_hits,lower_bound_pruned,augmentation_infeasible,saving_minutes,accepted,evaluated_elapsed_seconds,accepted_elapsed_seconds
0,raw_distance,19,True,97,109,A03,A03|F046|1|P2863,A03|F052|11|P0465+P1035+P2138+P2378+P3105+P3227+P3440+P3587+P3611+P3640+P3987,1,11,F046,F052,0.0,38.0,31.0,0.2222222222222222,,,,,,,,,,,,improving_not_selected,6,6,0,0,0,145,False,4.096303800004534,
0,raw_distance,20,True,52,54,A02,A02|F024|12|P0213+P0307+P0433+P0499+P0729+P1905+P2195+P2535+P2572+P3190+P3603+P3872,A02|F025|7|P1886+P2791+P3216+P3506+P3560+P3584+P3815,12,7,F024,F025,0.0,39.0,15.666666666666666,0.1527777777777778,,,,,,,,,,,,improving_not_selected,2,2,0,0,0,98,False,2.8597498000017367,
0,raw_distance,21,True,88,104,A03,A03|F042|10|P0294+P0455+P0617+P0638+P1203+P1767+P2093+P2521+P2730+P2984,A03|F050|8|P0166+P0540+P0643+P0865+P2330+P2972+P3627+P3730,10,8,F042,F050,0.0,40.0,36.333333333333336,0.06944444444444445,,,,,,,,,,,,accepted,2,2,0,0,0,244,True,3.417239599999448,4.356907400004275
0,raw_distance,22,True,0,31,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F016|9|P0275+P0423+P0482+P0613+P0647+P0950+P1114+P2472+P2898,4,9,F001,F016,0.0,41.0,35.0,0.2361111111111111,,,,,,,,,,,,improving_not_selected,4,4,0,0,0,99,False,0.2529169000044931,
0,raw_distance,23,True,11,15,A01,A01|F006|16|P0042+P0044+P0089+P0113+P0151+P0158+P0186+P0240+P0244+P0267+P0393+P0718+P0863+P1394+P1611+P3271,A01|F008|3|P1310+P1334+P3410,16,3,F006,F008,0.0,41.0,16.333333333333332,0.1111111111111111,,,,,,,,,,,,improving_not_selected,2,2,0,0,0,112,False,1.0268990000040503,
0,raw_distance,24,True,15,59,A01,A01|F008|3|P1310+P1334+P3410,A01|F028|12|P0241+P0272+P0289+P0320+P0490+P0559+P0600+P0634+P0700+P0953+P1113+P1179,3,12,F008,F028,0.0,41.0,7.333333333333333,0.013888888888888888,,,,,,,,,,,,improving_not_selected,4,4,0,0,0,115,False,1.8181390000027022,
0,raw_distance,25,True,45,74,A02,A02|F021|13|P0008+P0124+P1195+P3158+P3305+P3313+P3406+P3544+P3734+P3749+P3809+P3877+P3895,A02|F035|5|P0115+P3360+P3552+P3652+P3844,13,5,F021,F035,0.0,41.0,40.333333333333336,0.2222222222222222,,,,,,,,,,,,improving_not_selected,2,2,0,0,0,117,False,2.5027072000011685,
0,raw_distance,26,False,77,97,A03,A03|F036|8|P0401+P0709+P1087+P1650+P1817+P3698+P3755+P3770,A03|F046|1|P2863,8,1,F036,F046,0.0,41.0,11.0,0.027777777777777776,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,27,False,0,23,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F012|15|P0004+P0049+P0093+P0228+P0239+P0247+P0266+P0510+P0525+P0561+P0584+P0619+P2131+P2753+P3211,4,15,F001,F012,0.0,42.0,5.333333333333333,0.027777777777777776,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,28,False,65,74,A02,A02|F031|13|P0188+P0221+P0470+P0845+P1206+P1443+P1467+P1512+P1534+P1772+P1859+P2248+P3041,A02|F035|5|P0115+P3360+P3552+P3652+P3844,13,5,F031,F035,0.0,42.0,19.333333333333332,0.1388888888888889,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,29,False,77,99,A03,A03|F036|8|P0401+P0709+P1087+P1650+P1817+P3698+P3755+P3770,A03|F047|5|P0040+P1063+P1231+P2315+P2850,8,5,F036,F047,0.0,42.0,24.333333333333332,0.16666666666666666,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,30,False,82,97,A03,A03|F039|15|P0097+P0714+P0855+P1236+P1407+P1474+P1488+P1559+P1725+P1936+P1969+P2159+P2166+P3048+P3576,A03|F046|1|P2863,15,1,F039,F046,0.0,45.0,5.666666666666667,0.013888888888888888,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,31,False,29,31,A01,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,A01|F016|9|P0275+P0423+P0482+P0613+P0647+P0950+P1114+P2472+P2898,7,9,F015,F016,0.0,48.0,16.666666666666668,0.1388888888888889,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,32,False,62,74,A02,A02|F029|12|P0226+P1827+P1956+P2101+P2590+P2617+P2683+P2796+P2810+P3402+P3626+P3741,A02|F035|5|P0115+P3360+P3552+P3652+P3844,12,5,F029,F035,0.0,49.0,44.333333333333336,0.2361111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,33,False,0,9,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F005|11|P0177+P0622+P0879+P0978+P1006+P1078+P1307+P1710+P1910+P3403+P3882,4,11,F001,F005,0.0,50.0,22.333333333333332,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,34,False,97,100,A03,A03|F046|1|P2863,A03|F048|16|P0255+P1217+P1261+P1569+P1604+P1761+P1870+P2022+P2105+P2156+P2369+P2395+P2743+P2914+P3267+P3471,1,16,F046,F048,0.0,50.0,27.666666666666668,0.2222222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,35,False,97,101,A03,A03|F046|1|P2863,A03|F048|16|P2396+P2419+P2481+P2604+P2619+P2692+P2712+P2776+P2858+P3027+P3589+P3599+P3699+P3885+P3903+P3966,1,16,F046,F048,0.0,50.0,27.666666666666668,0.2222222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,36,False,7,15,A01,A01|F004|11|P0146+P0632+P0908+P1052+P1216+P1264+P1553+P2173+P2793+P3113+P3938,A01|F008|3|P1310+P1334+P3410,11,3,F004,F008,0.0,52.0,21.666666666666668,0.1527777777777778,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,37,False,8,15,A01,A01|F004|16|P2183+P2362+P2487+P2551+P2669+P2716+P3039+P3053+P3119+P3159+P3243+P3375+P3585+P3598+P3761+P3906,A01|F008|3|P1310+P1334+P3410,16,3,F004,F008,0.0,52.0,21.666666666666668,0.1527777777777778,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,38,False,29,33,A01,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,A01|F017|11|P0137+P0418+P0598+P1079+P1380+P1493+P1521+P1745+P2207+P2309+P2999,7,11,F015,F017,0.0,53.0,43.0,0.1388888888888889,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,39,False,13,15,A01,A01|F007|9|P0057+P0480+P0652+P0685+P0786+P0812+P1703+P1838+P2738,A01|F008|3|P1310+P1334+P3410,9,3,F007,F008,0.0,54.0,14.333333333333334,0.013888888888888888,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,40,False,3,19,A01,A01|F002|7|P1754+P1771+P2409+P2625+P2819+P3592+P3961,A01|F010|12|P0028+P0077+P0375+P0395+P0583+P0631+P0642+P0835+P1907+P2840+P3644+P3775,7,12,F002,F010,0.0,56.0,3.3333333333333335,0.027777777777777776,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,41,False,52,74,A02,A02|F024|12|P0213+P0307+P0433+P0499+P0729+P1905+P2195+P2535+P2572+P3190+P3603+P3872,A02|F035|5|P0115+P3360+P3552+P3652+P3844,12,5,F024,F035,0.0,57.0,41.333333333333336,0.2777777777777778,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,42,False,54,74,A02,A02|F025|7|P1886+P2791+P3216+P3506+P3560+P3584+P3815,A02|F035|5|P0115+P3360+P3552+P3652+P3844,7,5,F025,F035,0.0,57.0,57.0,0.2361111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,43,False,15,17,A01,A01|F008|3|P1310+P1334+P3410,A01|F009|11|P0086+P0252+P0860+P1085+P1610+P1743+P1763+P1949+P2163+P3118+P3137,3,11,F008,F009,0.0,59.0,56.333333333333336,0.3055555555555556,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,44,False,15,18,A01,A01|F008|3|P1310+P1334+P3410,A01|F009|16|P2295+P2415+P2720+P2794+P2805+P2859+P2982+P2991+P3006+P3280+P3464+P3478+P3613+P3725+P3807+P3880,3,16,F008,F009,0.0,59.0,56.333333333333336,0.3055555555555556,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,45,False,15,29,A01,A01|F008|3|P1310+P1334+P3410,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,3,7,F008,F015,0.0,64.0,35.0,0.18055555555555555,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,46,False,15,30,A01,A01|F008|3|P1310+P1334+P3410,A01|F015|16|P0409+P0513+P0605+P0969+P0998+P1080+P1364+P1506+P1774+P1782+P2091+P3098+P3234+P3836+P3939+P3985,3,16,F008,F015,0.0,64.0,35.0,0.18055555555555555,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,47,False,39,54,A02,A02|F019|12|P0059+P0542+P0957+P1677+P2598+P2822+P3044+P3288+P3409+P3524+P3711+P3982,A02|F025|7|P1886+P2791+P3216+P3506+P3560+P3584+P3815,12,7,F019,F025,0.0,66.0,13.0,0.06944444444444445,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,48,False,84,86,A03,A03|F040|11|P0140+P0367+P0868+P0880+P1004+P1567+P1598+P1705+P1715+P1750+P2374,A03|F041|5|P0227+P0326+P0368+P1137+P2262,11,5,F040,F041,0.0,66.0,64.66666666666667,0.027777777777777776,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,49,False,0,61,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F029|12|P0159+P0299+P0306+P0449+P0962+P0987+P1077+P1226+P1276+P1738+P1878+P1919,4,12,F001,F029,0.0,67.0,17.666666666666668,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,50,False,80,97,A03,A03|F038|15|P0238+P0338+P0385+P0399+P0573+P0655+P0721+P0820+P0993+P1913+P2047+P2154+P2544+P2912+P3674,A03|F046|1|P2863,15,1,F038,F046,0.0,67.0,39.0,0.20833333333333334,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,51,False,81,97,A03,A03|F038|16|P1135+P1278+P1562+P1612+P1766+P1858+P2611+P2643+P2674+P2901+P3004+P3126+P3225+P3610+P3612+P3955,A03|F046|1|P2863,16,1,F038,F046,0.0,67.0,39.0,0.20833333333333334,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,52,False,84,104,A03,A03|F040|11|P0140+P0367+P0868+P0880+P1004+P1567+P1598+P1705+P1715+P1750+P2374,A03|F050|8|P0166+P0540+P0643+P0865+P2330+P2972+P3627+P3730,11,8,F040,F050,0.0,67.0,63.666666666666664,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,53,False,0,33,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F017|11|P0137+P0418+P0598+P1079+P1380+P1493+P1521+P1745+P2207+P2309+P2999,4,11,F001,F017,0.0,70.0,61.333333333333336,0.2361111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,54,False,49,54,A02,A02|F023|9|P0068+P0111+P0298+P0611+P0693+P1031+P1482+P2314+P2790,A02|F025|7|P1886+P2791+P3216+P3506+P3560+P3584+P3815,9,7,F023,F025,0.0,70.0,63.0,0.2361111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,55,False,0,29,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,4,7,F001,F015,0.0,73.0,18.333333333333332,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,56,False,3,15,A01,A01|F002|7|P1754+P1771+P2409+P2625+P2819+P3592+P3961,A01|F008|3|P1310+P1334+P3410,7,3,F002,F008,0.0,75.0,2.3333333333333335,0.013888888888888888,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,57,False,77,109,A03,A03|F036|8|P0401+P0709+P1087+P1650+P1817+P3698+P3755+P3770,A03|F052|11|P0465+P1035+P2138+P2378+P3105+P3227+P3440+P3587+P3611+P3640+P3987,8,11,F036,F052,0.0,75.0,42.0,0.25,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,58,False,15,27,A01,A01|F008|3|P1310+P1334+P3410,A01|F014|12|P0061+P0303+P0849+P1095+P1163+P1235+P1805+P1853+P1902+P2120+P2969+P3614,3,12,F008,F014,0.0,76.0,61.666666666666664,0.3194444444444444,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,59,False,15,28,A01,A01|F008|3|P1310+P1334+P3410,A01|F014|16|P2127+P2447+P2512+P2561+P2767+P2844+P2908+P2953+P3160+P3475+P3554+P3634+P3651+P3808+P3973+P3994,3,16,F008,F014,0.0,76.0,61.666666666666664,0.3194444444444444,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,60,False,19,29,A01,A01|F010|12|P0028+P0077+P0375+P0395+P0583+P0631+P0642+P0835+P1907+P2840+P3644+P3775,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,12,7,F010,F015,0.0,77.0,31.333333333333332,0.16666666666666666,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,61,False,54,70,A02,A02|F025|7|P1886+P2791+P3216+P3506+P3560+P3584+P3815,A02|F033|12|P0660+P0761+P1198+P1462+P2397+P2940+P3002+P3303+P3352+P3542+P3649+P3929,7,12,F025,F033,0.0,80.0,36.333333333333336,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,62,False,70,74,A02,A02|F033|12|P0660+P0761+P1198+P1462+P2397+P2940+P3002+P3303+P3352+P3542+P3649+P3929,A02|F035|5|P0115+P3360+P3552+P3652+P3844,12,5,F033,F035,0.0,80.0,20.666666666666668,0.1388888888888889,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,63,False,86,109,A03,A03|F041|5|P0227+P0326+P0368+P1137+P2262,A03|F052|11|P0465+P1035+P2138+P2378+P3105+P3227+P3440+P3587+P3611+P3640+P3987,5,11,F041,F052,0.0,80.0,29.0,0.027777777777777776,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,64,False,15,25,A01,A01|F008|3|P1310+P1334+P3410,A01|F013|15|P0229+P0417+P0419+P0453+P0648+P0672+P0785+P0870+P0912+P1139+P1153+P2464+P3092+P3150+P3176,3,15,F008,F013,0.0,81.0,60.333333333333336,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,65,False,15,26,A01,A01|F008|3|P1310+P1334+P3410,A01|F013|16|P1296+P1897+P1992+P2044+P2061+P2343+P2463+P2807+P3202+P3277+P3466+P3572+P3676+P3797+P3849+P3925,3,16,F008,F013,0.0,81.0,60.333333333333336,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,66,False,97,106,A03,A03|F046|1|P2863,A03|F051|16|P0102+P0184+P0349+P0446+P0462+P0502+P0530+P0541+P0797+P0856+P0904+P0997+P1081+P1684+P1723+P3708,1,16,F046,F051,0.0,82.0,55.666666666666664,0.2222222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,67,False,97,107,A03,A03|F046|1|P2863,A03|F051|17|P1926+P1962+P2059+P2217+P2218+P2228+P2558+P2562+P2726+P2847+P2930+P2945+P3082+P3167+P3184+P3253+P3947,1,17,F046,F051,0.0,82.0,55.666666666666664,0.2222222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,68,False,39,74,A02,A02|F019|12|P0059+P0542+P0957+P1677+P2598+P2822+P3044+P3288+P3409+P3524+P3711+P3982,A02|F035|5|P0115+P3360+P3552+P3652+P3844,12,5,F019,F035,0.0,83.0,44.0,0.16666666666666666,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,69,False,0,27,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F014|12|P0061+P0303+P0849+P1095+P1163+P1235+P1805+P1853+P1902+P2120+P2969+P3614,4,12,F001,F014,0.0,85.0,45.0,0.2361111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,70,False,9,15,A01,A01|F005|11|P0177+P0622+P0879+P0978+P1006+P1078+P1307+P1710+P1910+P3403+P3882,A01|F008|3|P1310+P1334+P3410,11,3,F005,F008,0.0,88.0,39.0,0.18055555555555555,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,71,False,10,15,A01,A01|F005|16|P1933+P2027+P2062+P2096+P2165+P2202+P2334+P2540+P2661+P2725+P3074+P3363+P3624+P3706+P3814+P3917,A01|F008|3|P1310+P1334+P3410,16,3,F005,F008,0.0,88.0,39.0,0.18055555555555555,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,72,False,78,86,A03,A03|F037|12|P0199+P0260+P0330+P0911+P0980+P1009+P1042+P1221+P1477+P1484+P2048+P2956,A03|F041|5|P0227+P0326+P0368+P1137+P2262,12,5,F037,F041,0.0,88.0,84.33333333333333,0.08333333333333333,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,73,False,15,23,A01,A01|F008|3|P1310+P1334+P3410,A01|F012|15|P0004+P0049+P0093+P0228+P0239+P0247+P0266+P0510+P0525+P0561+P0584+P0619+P2131+P2753+P3211,3,15,F008,F012,0.0,89.0,21.333333333333332,0.1111111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,74,False,15,63,A01,A01|F008|3|P1310+P1334+P3410,A01|F030|16|P0169+P0332+P0347+P0357+P0479+P0562+P0661+P1007+P1086+P1200+P1324+P1376+P1739+P1804+P2026+P2086,3,16,F008,F030,0.0,89.0,69.33333333333333,0.3194444444444444,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,75,False,0,59,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F028|12|P0241+P0272+P0289+P0320+P0490+P0559+P0600+P0634+P0700+P0953+P1113+P1179,4,12,F001,F028,0.0,91.0,10.666666666666666,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,76,False,94,97,A03,A03|F045|16|P0365+P0430+P0568+P0673+P0741+P0776+P0781+P0801+P0805+P0826+P0829+P1640+P1785+P1803+P2939+P3969,A03|F046|1|P2863,16,1,F045,F046,0.0,92.0,41.0,0.2222222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,77,False,86,88,A03,A03|F041|5|P0227+P0326+P0368+P1137+P2262,A03|F042|10|P0294+P0455+P0617+P0638+P1203+P1767+P2093+P2521+P2730+P2984,5,10,F041,F042,0.0,93.0,92.0,0.05555555555555555,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
0,raw_distance,78,False,86,103,A03,A03|F041|5|P0227+P0326+P0368+P1137+P2262,A03|F049|14|P1520+P2198+P2832+P2893+P2922+P3149+P3191+P3205+P3276+P3416+P3452+P3703+P3771+P3868,5,14,F041,F049,0.0,94.0,48.666666666666664,0.1111111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
